,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT,GC3,CL3,NG3,HG3,C3,S3,SI3,SB3,XBW3,SM3,BO3,W3,KC3,CT3
2012-12-11,216.1639,215.6593,1.1772,383.1884,23.5872,232.884,361.7442,195.297,493.7144,612.746,72.8345,19.1783,22.8794,23.58,220.9449,674.568,37.6868,602.6151,60.7555,231.3448,398.4764,328.6407,1027.93,364.3779,124.2826,73.5234,31.1665,60.9435
2012-12-18,211.2454,220.603,1.1813,379.7583,23.328,231.3552,346.9751,200.5725,503.8718,612.0216,71.1885,18.939,22.0377,23.9106,215.9294,688.2722,37.9763,597.2382,60.1941,229.0456,382.2207,337.2801,1042.973,363.1165,121.4657,72.5754,30.0315,61.6993
2012-12-25,209.8292,221.2232,1.1588,368.5843,22.8177,227.4346,327.5605,196.7451,511.06,598.0586,70.9012,18.5305,22.4968,24.0522,214.4854,691.1049,37.4081,579.5598,58.7802,226.2311,360.8677,331.2325,1056.98,357.0618,121.0286,70.8558,30.6143,61.8923
2013-01-01,211.8902,228.9141,1.1459,379.6543,22.6233,223.2764,331.1761,201.8138,517.3311,579.8099,71.404,18.1628,22.007,23.6556,216.5999,713.2307,37.0221,596.668,58.2396,221.8706,364.8683,338.6624,1069.583,346.2978,121.8543,69.4669,30.0008,60.9998
2013-01-08,210.1706,232.2137,1.1012,381.6812,22.3155,219.633,333.7837,193.1247,524.6316,568.0589,71.1598,17.5208,22.6728,23.6493,214.8336,722.571,35.7033,600.4155,57.2831,218.184,367.7724,327.2584,1085.808,339.4021,121.2957,67.0419,30.8699,61.0962
2013-01-15,212.9266,232.5114,1.1758,378.0952,23.6682,223.91,345.4412,192.6075,510.3113,569.4413,73.085,18.2737,23.3385,23.9924,217.6571,721.8987,37.5272,594.873,60.5766,221.6503,380.6549,327.3593,1071.089,342.0728,124.1686,69.5424,31.7154,61.6407
2013-01-22,214.0884,239.8549,1.2116,385.1114,23.6034,229.9691,352.5409,187.4354,531.8386,582.8513,75.3262,18.192,22.7416,25.1635,218.8561,744.7726,38.6773,606.0817,60.6816,227.6979,388.4511,315.7834,1101.611,348.6151,127.9555,69.4549,30.9925,63.6403
2013-01-29,209.9591,242.0629,1.1094,383.7081,23.6358,229.9691,341.6613,190.1249,557.1474,585.7545,74.2918,18.1394,22.9253,25.938,214.6531,752.9309,36.1699,604.1324,60.5345,227.499,376.4801,319.5285,1133.571,351.5889,126.3635,69.2797,31.2235,65.6241
2013-02-05,211.3229,239.7557,1.1574,391.8677,23.6196,236.8995,349.2321,191.9869,568.5849,606.2152,76.1164,17.6842,22.0453,25.661,216.0326,748.9661,37.6619,616.7219,60.6606,234.9788,384.8177,322.2523,1156.756,365.3534,129.475,67.2878,30.1392,66.0526
2013-02-12,208.3049,241.8922,1.1005,389.2047,22.5424,225.3359,339.8564,186.7133,571.8303,568.1127,73.4326,17.0983,21.4838,25.8415,212.9292,757.1244,36.0559,612.9856,57.72,222.9633,374.531,311.1871,1183.648,344.027,125.0611,64.9019,29.336,66.616
2013-02-19,202.572,239.2891,1.111,379.5262,22.4371,232.911,322.3777,185.6174,579.0866,589.0856,75.3745,17.0788,20.7482,26.1546,207.0437,748.8899,36.2735,597.8783,57.1528,230.0453,355.3172,307.6122,1198.285,355.5823,128.3414,64.9457,28.3722,67.4096
2013-02-26,203.9989,228.2741,1.1467,370.883,22.5263,228.8354,320.6063,186.5475,557.9965,591.9985,70.3733,16.4373,21.5128,25.4395,208.486,714.5791,37.3511,584.3141,57.0478,225.7483,353.4043,310.8466,1151.688,357.1117,119.9477,62.5159,29.3561,65.5289
2013-03-05,198.8721,223.9318,1.1699,363.8442,22.9883,234.3894,312.777,187.9944,550.5664,604.6207,71.4277,16.3217,21.1605,27.0406,203.2575,701.4647,38.0867,573.5928,57.6359,230.4034,344.814,310.6764,1134.441,366.0331,121.5155,62.1219,28.8641,69.5917
2013-03-12,200.9971,227.9551,1.2056,367.9329,23.1585,234.7491,318.977,194.5055,553.8314,605.0369,71.2139,16.2639,21.3404,27.1494,205.4468,711.5152,39.1282,579.9767,58.2979,230.3832,351.6918,318.9042,1153.728,365.5638,121.1443,61.612,29.114,69.8795
2013-03-19,203.4562,226.9738,1.3074,352.5096,23.6206,224.8397,315.3904,189.2346,536.5711,570.9151,70.5015,16.6916,19.9537,28.3307,207.9709,708.1874,42.0161,556.3752,59.1593,227.3937,347.7519,314.9171,1126.944,361.284,120.1671,63.0222,27.3499,71.0587
2013-03-26,201.4384,236.3452,1.3061,356.3396,23.6773,231.3926,313.5971,183.7571,547.5485,582.8438,72.4108,16.9112,20.6283,27.3701,205.9233,735.8981,42.0573,562.7638,60.5123,231.1972,345.7825,306.2067,1148.958,362.4047,123.0545,64.0848,28.1485,70.2295
2013-04-02,198.7396,238.4305,1.2989,349.7148,20.7673,222.8018,297.9495,181.7934,536.6593,557.738,70.6582,15.5068,20.4109,27.6282,203.1544,744.6007,42.0367,552.7361,55.6012,226.1712,328.6098,303.1915,1147.271,355.5784,121.2438,59.6824,27.902,70.4791
2013-04-09,200.1016,231.0837,1.3157,356.2154,20.8384,222.7267,304.8749,183.1162,519.3886,547.7821,71.1773,16.3862,20.2938,26.3341,204.5492,722.4626,42.3457,562.6829,56.3529,224.9034,336.3795,303.359,1113.956,349.2616,121.9044,62.5667,27.7049,69.0701
2013-04-16,174.9675,217.7438,1.3557,342.0005,21.2814,223.7218,258.1843,184.8114,488.0404,550.7616,69.6054,16.2362,20.2138,25.9586,178.7593,682.1562,43.7359,540.2015,56.7538,220.6924,284.7415,304.8666,1052.976,342.7409,119.2862,61.8944,27.5372,68.2328
2013-04-23,177.6663,218.1584,1.3852,319.4132,20.393,220.9969,249.4462,182.743,479.1708,553.4041,68.6692,15.9552,20.258,25.8614,181.6386,683.3776,44.6112,504.0533,54.3734,216.6625,275.1705,302.3539,1040.105,340.4994,116.6191,60.9836,27.5865,68.7642
2013-04-30,185.6492,228.4494,1.4082,328.0056,21.5887,227.5854,263.8352,182.019,493.8588,576.4916,69.8182,16.7696,19.8971,26.5816,189.7237,713.0731,45.4557,517.72,58.157,221.598,291.0222,301.0139,1067.652,349.771,118.3564,64.2149,27.0837,69.4646
2013-05-07,182.7108,233.7655,1.2736,339.8395,21.2565,224.8605,259.7007,182.4327,500.511,560.9145,69.7047,16.2649,21.0164,26.4844,186.7416,729.7148,41.2232,536.1581,56.2777,219.9679,286.4588,301.5164,1086.762,346.5107,117.916,62.3499,28.5528,69.215
2013-05-14,179.6322,230.4002,1.3038,338.3474,21.6717,230.1475,255.0425,176.0207,500.3159,572.7364,70.5842,16.3051,21.2079,26.4145,183.5538,721.4282,41.8074,533.5165,56.3962,219.8773,281.3334,291.4658,1081.8,346.3069,118.6011,62.3166,28.7998,69.368
2013-05-21,173.7108,234.5459,1.3586,344.0586,21.2565,240.4775,244.9625,174.366,503.4202,610.1493,70.187,15.6111,19.5437,25.4846,177.5253,734.2187,43.5343,542.9343,54.5355,221.0999,270.2688,288.4507,1097.591,349.771,118.4298,59.6053,26.6986,67.7498
2013-05-28,173.8242,231.6927,1.3538,341.1258,22.1367,245.5205,242.1044,172.9181,504.7507,615.1562,70.2721,15.9151,18.6232,24.7431,177.6282,727.6694,43.3034,538.7486,57.7589,233.2801,267.1075,285.4355,1101.174,378.8082,119.5554,60.8127,25.4456,67.5807
2013-06-04,176.029,227.5471,1.2813,346.6826,21.9374,248.6927,244.4607,169.4018,499.9256,629.3425,68.9245,16.2649,18.7999,25.6973,179.929,718.1921,41.0644,547.603,57.9686,238.3514,269.718,280.4102,1085.966,396.4343,117.2064,61.9989,25.6576,68.7883
2013-06-11,173.484,232.5819,1.1933,328.7887,21.875,249.5382,236.1412,168.584,500.8961,639.5518,67.943,15.9777,18.7972,26.438,177.294,731.676,38.5744,519.9129,57.7327,240.3437,260.6292,279.4026,1092.507,405.502,115.2489,60.961,25.6287,68.579
2013-06-18,172.2116,240.0493,1.2498,324.4677,22.0774,243.0566,236.4529,172.7475,511.9934,613.3676,68.4864,15.7452,17.92,27.0157,175.9957,754.329,40.1909,512.9904,57.7065,233.597,260.9405,283.4799,1121.465,387.0609,116.4234,59.9866,24.4239,70.3019
2013-06-25,160.646,231.5143,1.1683,315.0948,21.6089,240.9365,212.812,175.5828,485.9048,620.956,66.1402,15.5243,17.492,26.2825,164.1701,724.5873,37.7712,497.6965,57.0775,231.5595,234.692,286.4906,1065.883,391.8495,112.4349,59.2664,23.8071,68.3938
2013-07-02,156.6522,241.7514,1.1629,321.958,19.9784,234.1522,210.1671,167.3808,495.8271,590.7639,65.6652,14.918,18.0434,26.2113,160.134,750.5535,37.5303,507.3558,52.7011,225.0392,231.8181,275.7155,1090.257,372.797,111.6275,56.8729,24.5396,68.2087
2013-07-09,156.9666,251.2104,1.1651,313.9167,20.6812,240.5125,208.3058,165.4569,519.4216,611.753,66.1689,15.3543,17.7386,26.6012,160.4425,776.6685,37.6515,494.8792,54.6928,231.1483,229.7704,271.5956,1132.816,386.014,112.4887,58.5039,24.1155,69.2231
2013-07-16,162.4931,256.9977,1.1708,326.414,20.4375,242.397,216.9807,162.0141,547.789,627.4142,65.1758,15.173,18.2755,26.103,166.0725,793.3008,37.7881,514.8418,53.5397,232.989,239.3022,265.5742,1160.926,395.6103,110.8945,57.8261,24.7227,67.9269
2013-07-23,167.9263,260.7424,1.1938,327.592,19.5848,237.4972,220.4528,165.4569,543.4827,614.8207,64.3121,14.8161,18.2973,26.5052,171.6254,801.7014,38.3733,516.6932,50.8928,228.2526,243.0982,269.6941,1171.843,387.5822,109.501,56.3857,24.8191,68.9735
2013-07-30,166.6183,250.6512,1.0931,311.6119,18.5728,226.7083,214.2052,171.4311,533.7937,587.5348,61.4477,14.85,17.4557,26.3413,170.2886,787.5155,36.07,492.3839,50.0542,217.9677,236.2247,276.5078,1148.994,370.6115,104.7582,56.5763,23.701,68.5468
2013-08-06,161.2983,256.0494,1.0568,325.0311,17.7013,219.9711,212.4963,167.5833,523.046,558.15,61.3038,14.7424,17.1075,26.5114,164.8514,798.6899,35.1638,512.8294,48.1412,211.8328,234.3687,271.9125,1146.286,353.2344,104.5626,56.1527,23.2673,68.9896
2013-08-13,166.0775,260.1819,1.047,339.5746,17.1471,231.3725,232.304,174.6714,527.5989,601.9043,61.822,14.2419,17.4679,28.377,169.7378,811.687,35.0694,534.6856,46.921,222.3884,256.1779,280.9446,1156.949,380.0623,105.565,54.4492,23.7101,73.8729
2013-08-20,172.6301,258.5992,1.096,341.5676,18.2302,243.1979,250.9886,166.7732,528.4345,649.0491,62.153,14.3418,16.8715,27.4922,176.4302,810.9737,36.5231,537.896,49.7469,233.0793,276.7624,270.4864,1161.434,407.1951,105.9072,54.6153,22.9374,71.2151
2013-08-27,178.6166,267.8234,1.1219,340.9033,18.6423,258.2741,268.1641,166.672,545.1653,694.9024,64.0818,14.7359,16.5803,26.035,182.5317,835.066,37.1556,537.0934,50.7907,246.3865,295.6386,268.5849,1196.088,434.2262,109.1832,56.1105,22.551,68.805
2013-09-03,177.5853,266.7105,1.1444,337.735,18.2206,261.3365,265.2219,166.7732,538.8414,708.626,63.6068,14.3696,16.6442,25.5895,181.4784,830.7864,37.6182,532.1976,49.696,249.905,292.4129,269.8526,1185.256,443.8802,108.3764,54.7192,22.6452,67.9053
2013-09-10,171.5484,263.3473,1.1146,333.4424,17.981,255.3531,249.8812,173.8925,517.4009,686.5067,61.9947,14.3529,16.5661,26.134,175.3255,819.4069,36.8911,525.7769,49.0595,244.5549,275.5319,279.36,1144.205,431.1943,105.7902,54.6361,22.5604,69.1351
2013-09-17,164.6815,259.2174,1.1633,329.4053,17.4059,252.9974,236.5056,171.1224,503.1579,688.7671,60.8,14.2752,16.3247,26.1247,168.3248,809.26,38.1316,518.6338,47.5065,243.0862,260.8252,275.7155,1114.632,433.6765,103.8073,54.2831,22.24,69.457
2013-09-24,165.5493,255.0381,1.0832,332.8291,17.2046,247.3439,234.3559,176.3348,502.6641,665.679,60.5841,14.6138,16.7365,26.1061,169.1854,808.3644,36.2551,524.4125,46.9973,238.2245,258.4597,284.1137,1113.028,419.8513,103.6131,55.5291,22.796,69.5726
2013-10-01,161.7511,252.3425,1.0985,334.6177,16.8308,238.9577,229.8938,180.1703,495.7705,651.148,57.9644,15.1244,16.204,26.793,165.2933,806.4919,36.598,527.3821,46.0044,229.877,253.5376,290.2935,1102.055,408.209,99.2443,57.2734,22.0987,71.3059
2013-10-08,166.5932,255.9349,1.1297,336.5085,16.9362,242.8117,243.6602,183.1207,499.5922,669.7956,58.1935,15.3963,16.3389,25.8927,170.2516,823.996,37.5982,530.5122,46.2845,234.0508,268.7221,295.0473,1115.603,419.3315,99.8268,58.4363,22.2777,69.457
2013-10-15,160.1286,251.6963,1.146,338.0416,17.0033,238.8503,230.0675,183.9074,504.4939,650.4906,58.4981,15.2243,16.5377,25.8988,163.6056,816.2616,38.1507,532.5989,46.4118,230.3816,253.7407,296.3149,1124.254,408.209,100.3608,57.7718,22.5416,69.9027
2013-10-22,168.857,244.8097,1.0808,340.9033,16.802,244.7933,247.4276,191.2834,498.7994,667.2701,59.7406,15.5573,15.8987,25.509,172.463,797.292,36.0645,536.5316,45.9281,234.4636,272.8797,308.1992,1112.606,413.6143,102.4724,59.0386,21.6934,69.1021
2013-10-29,169.2217,244.5859,1.0569,335.0265,16.5624,239.7465,244.1922,181.4488,496.5637,654.7262,58.9266,15.1244,15.1886,24.2374,172.8738,795.5823,35.3311,527.2215,45.2407,230.1981,269.3195,292.3535,1108.977,406.7537,101.0646,57.5226,20.7134,66.1555
2013-11-05,164.518,233.0254,1.0105,333.0336,16.2941,235.8789,234.8988,179.5802,480.0727,629.9643,59.1979,14.5638,14.6915,23.4949,168.1242,764.7262,33.8927,524.4927,44.3496,226.8041,259.0929,289.3428,1073.568,394.7995,101.5015,55.4252,20.0726,64.4056
2013-11-12,159.8808,232.5033,1.0432,330.5837,16.5747,248.0006,225.6013,175.7447,491.9394,686.4932,58.6267,14.3174,15.0189,23.842,163.4387,765.3612,34.8954,520.7394,45.2293,237.6477,248.9539,283.2475,1093.755,424.9973,100.6047,54.4351,20.5032,64.5097
2013-11-19,160.1447,233.4232,1.0259,322.6896,15.9205,240.7842,220.6274,173.5811,500.6339,659.6135,57.4698,14.396,14.985,23.6241,163.7083,768.1385,34.3694,508.1246,43.4152,233.0694,243.4315,280.6638,1107.159,416.5811,98.6677,54.6327,20.4548,63.965
2013-11-26,156.0104,232.9011,1.0996,328.0916,15.8645,250.7834,215.387,170.139,512.5961,703.5986,57.984,14.325,15.0126,24.1054,159.485,769.9383,36.5513,516.3757,43.2155,240.5112,237.6812,277.3131,1140.079,433.304,99.5091,54.4062,20.4825,65.1603
2013-12-03,153.4092,238.7684,1.1315,322.8425,16.1072,248.9911,206.422,165.32,520.4689,698.5484,57.2842,14.5925,15.2128,23.9439,156.8021,782.6193,37.3102,507.644,43.8895,239.488,227.839,270.2925,1161.286,433.9431,98.4032,55.3741,20.7594,64.7918
2013-12-10,158.4734,244.7127,1.2047,332.9329,16.2847,252.4655,219.9561,163.4514,512.4867,712.4835,57.2827,13.9483,15.2197,24.5775,161.9616,799.2273,39.217,522.8645,44.3889,242.6973,242.8111,267.58,1143.086,441.8252,98.3551,53.0677,20.7687,66.2901
2013-12-17,154.5778,241.4808,1.2293,338.5387,15.9392,254.7187,214.8132,156.9606,504.8548,727.7826,56.0554,13.5334,15.7581,25.2658,158.0095,788.1826,39.2739,530.7952,43.4651,245.0694,237.1444,256.8896,1129.0,452.9028,96.2395,51.5644,21.4794,67.6655
2013-12-24,151.2101,246.3918,1.274,343.8897,16.2286,252.4286,210.9587,159.4192,532.2488,720.2814,55.7442,13.2386,15.8409,25.3359,154.5583,804.2996,39.2739,539.2866,44.2141,243.2089,232.8615,260.8785,1177.509,449.0683,95.6144,50.5347,21.5994,67.7965
2013-12-31,151.0844,244.4323,1.2026,346.183,15.7618,246.6558,209.7244,161.3861,527.0947,695.1107,55.3482,13.2168,15.2818,25.7806,154.4172,801.6816,38.847,542.3307,42.9658,237.581,231.5015,264.2293,1168.606,434.1561,94.9412,50.4112,20.8517,69.0982
2014-01-07,154.515,232.7502,1.2238,342.4118,15.9112,243.507,214.2393,157.944,507.3846,693.1104,53.6508,13.1567,16.186,25.7897,157.9069,764.0478,39.255,537.2038,43.3153,234.1856,236.4882,258.8043,1130.345,432.1324,91.984,50.0611,22.0332,69.2865
2014-01-14,156.5006,230.1211,1.2376,340.0166,16.1166,249.423,219.5988,152.3383,497.5295,716.9475,53.4103,12.649,16.4552,25.5034,159.9596,754.8624,38.7723,533.7296,43.846,239.4761,242.4192,249.7542,1115.009,441.4921,91.6269,48.4049,22.4331,68.9074
2014-01-21,155.9982,235.5529,1.2499,341.5455,15.8738,244.3658,215.138,149.6829,497.1708,694.2772,53.8912,12.2778,16.0411,26.8436,159.4208,770.0093,39.4842,536.6176,43.0845,235.1485,237.4882,246.7659,1114.202,429.7711,92.3176,46.9566,21.8802,72.0977
2014-01-28,157.0658,241.6048,1.4171,331.557,16.1353,245.32,211.1644,147.716,497.9638,714.4471,52.9011,12.3597,15.8271,25.6923,160.4984,782.5075,40.7957,521.9367,43.5512,236.4186,233.1288,244.5641,1119.768,437.8022,90.6504,47.0382,21.572,69.6537
2014-02-04,157.1537,241.0591,1.5416,325.3396,16.4994,250.6157,210.2874,157.944,491.4504,745.1187,53.3396,12.7637,18.8089,26.0121,160.5626,776.7964,43.1938,511.5076,44.4847,240.7462,232.1164,261.3926,1107.75,448.4379,91.3173,48.1397,25.4332,70.2114
2014-02-11,162.002,247.9744,1.3786,327.6124,16.4905,254.6756,218.1989,151.9814,519.1429,748.0782,54.937,12.8694,18.9376,27.0164,165.5246,804.1105,43.0533,515.1979,44.4601,244.9327,240.9065,252.7424,1153.565,454.2984,94.0087,48.4049,25.6508,72.3438
2014-02-18,166.3478,254.1511,1.4368,334.2918,16.7907,259.8725,237.0376,159.1654,532.0448,760.8416,57.0551,13.2725,21.0394,27.0764,169.9288,822.7338,44.0556,524.8247,45.197,250.2951,261.5955,263.1226,1179.537,461.1357,97.5099,49.8735,28.3881,72.9917
2014-02-25,168.6463,253.9251,1.4069,329.1912,17.0027,267.4889,237.7725,170.5481,526.8327,787.9339,57.3217,13.5019,23.947,26.4319,172.2629,821.9888,43.2594,516.5617,45.7128,257.7743,262.4054,279.7939,1168.366,477.9575,97.8672,50.8935,32.3218,71.4252
2014-03-04,168.0435,257.8425,1.4124,327.9161,17.8505,274.3822,229.3536,171.1269,529.1452,780.9872,61.335,14.059,25.197,26.9977,171.6601,833.08,43.4092,515.0374,47.9727,262.7605,253.1508,282.153,1173.528,474.5932,104.3456,52.7905,33.9805,72.557
2014-03-11,169.1487,250.0831,1.4004,301.1381,17.8136,272.454,224.955,173.9243,526.05,771.4354,61.3911,14.3976,27.9415,27.733,172.8015,812.7848,43.1048,473.5484,47.8688,263.5919,248.318,286.7186,1165.423,474.074,104.6413,54.2176,37.6171,74.0946
2014-03-18,170.6734,248.3002,1.3634,301.0871,17.9242,273.4663,225.4629,165.339,515.0387,791.5809,59.3143,15.1295,26.0258,28.1203,174.3405,802.1314,42.1144,473.0502,48.3925,262.111,248.8754,276.1314,1145.199,475.6761,101.6073,56.6432,35.075,74.3969
2014-03-25,164.6833,249.0787,1.3604,306.5957,17.9334,275.3463,215.92,163.6992,512.6194,805.3008,57.1674,15.4736,23.8179,28.4774,168.2231,807.0116,42.0105,481.7852,48.343,263.0515,238.3841,275.2047,1150.636,487.11,98.8087,57.9329,32.1716,74.4525
2014-04-01,160.7401,250.4598,1.3178,309.554,18.7075,286.2406,212.7751,165.7249,510.4848,838.2978,58.0935,14.9711,23.8111,27.8601,164.1833,810.8822,40.8769,486.353,50.348,267.1452,234.9703,279.5289,1145.738,494.1263,99.4224,56.2402,32.2435,74.0538
2014-04-08,164.3945,257.4605,1.3965,311.054,18.6884,285.6694,216.7516,165.6136,530.0581,830.1963,59.086,14.8824,26.6974,27.7792,167.9279,833.9373,43.0875,486.8338,50.6698,269.4134,239.3595,282.6177,1178.987,494.1263,102.1473,56.3208,36.0998,74.332
2014-04-15,163.2894,261.0456,1.4093,305.4951,18.5702,290.2253,210.5943,162.7084,541.0757,841.7997,60.1294,15.3256,26.2043,27.3292,166.7747,842.015,43.4748,478.0989,50.1252,271.9582,232.5557,279.5289,1198.995,497.8942,103.8903,57.9329,35.4346,75.0088
2014-04-22,160.8783,258.5147,1.4583,310.7182,18.2879,286.9572,209.1702,164.1054,545.3877,834.5244,60.0317,14.6724,28.6696,27.916,164.2754,836.714,44.9768,485.7119,49.4074,268.9708,230.9736,282.6177,1203.768,490.0984,103.6203,55.5349,38.7245,76.483
2014-04-29,162.7871,257.1597,1.4787,314.7122,18.9983,296.0298,210.7885,163.6397,539.693,871.6104,59.9898,15.4714,28.4681,28.1585,166.1979,831.1606,45.5342,491.8023,51.1154,276.1626,232.7936,281.691,1193.516,511.1472,103.252,58.356,38.4459,77.3453
2014-05-06,164.3317,252.2001,1.4681,313.0736,18.8525,284.7622,211.9428,160.1937,521.2623,847.3005,57.4198,15.9572,27.1716,28.1345,167.8128,814.1638,45.213,488.677,50.7936,271.1283,234.0782,276.1314,1161.014,504.7806,100.3307,60.2502,36.756,77.9943
2014-05-13,162.596,258.3357,1.3291,321.113,18.3152,289.4936,210.8856,165.7819,530.4685,860.0765,57.5594,15.3148,25.1161,27.2215,166.0826,834.8299,41.0153,500.5293,49.2022,269.7453,232.9119,285.0886,1181.469,501.4024,100.4044,57.9698,34.0704,77.3731
2014-05-20,162.5584,261.608,1.3873,322.0859,17.2496,286.7621,209.2888,163.7329,536.7637,863.6254,55.9672,14.4781,24.9482,26.6437,166.0441,844.4326,42.4731,502.2149,46.9161,272.6773,231.179,283.8531,1193.06,513.7458,98.5141,55.104,33.9019,75.9545
2014-05-27,158.905,266.1586,1.3745,325.4143,17.113,290.4691,205.707,158.5173,542.3129,876.9338,55.7856,13.8411,24.0951,25.4372,162.3144,856.5216,41.8937,505.8268,46.2948,274.1157,227.2621,275.9769,1204.293,518.943,98.465,53.167,32.7849,72.1902
2014-06-03,156.2434,262.4517,1.4105,321.2666,16.6941,289.0058,202.4273,160.1006,536.4908,886.5158,53.5648,13.2257,22.9934,26.1527,159.5972,849.9198,43.0992,501.8136,45.1517,270.3538,223.7132,279.3745,1187.22,516.994,95.0282,51.0127,31.3841,72.4127
2014-06-10,158.2019,266.6312,1.3812,312.5619,16.2122,285.6227,206.7997,158.0477,541.2662,864.6052,54.284,12.9819,22.261,25.6014,161.6094,860.8085,42.4918,488.6502,44.2323,272.0688,228.6152,274.2703,1198.944,522.0613,95.9365,50.3604,30.4621,71.6246
2014-06-17,159.6959,273.0324,1.4415,313.5158,15.939,280.0895,212.9011,159.2767,562.8949,834.8709,55.324,12.5064,22.745,25.1647,163.1218,881.3856,44.23,490.8976,43.6856,268.1963,235.3451,276.6293,1247.936,506.7295,97.8268,48.384,31.1182,70.7623
2014-06-24,165.8854,273.8123,1.3882,322.4353,16.04,282.9782,227.1225,166.2134,570.2317,828.6629,57.1566,12.2947,23.3138,25.2207,169.4534,886.5299,42.6226,504.2215,43.8099,270.9624,251.0364,287.426,1265.054,502.9615,101.0672,47.6329,31.8806,70.92
2014-07-01,166.5508,272.3044,1.3588,328.4841,15.2779,265.1837,227.3378,158.2984,560.4493,775.1455,54.4633,12.1201,22.6127,24.2019,170.1327,883.1861,41.6881,513.9335,42.0207,253.9235,251.3568,279.5474,1244.013,470.4789,96.3047,47.04,30.9497,68.055
2014-07-08,165.2828,267.2348,1.2846,333.9179,14.626,257.962,226.2182,157.2313,549.0428,764.8702,52.714,11.776,22.8772,23.1138,168.8895,867.496,39.5762,522.8429,40.1818,247.0084,250.1343,279.4014,1218.024,464.2422,93.2116,45.8738,31.2955,64.9953
2014-07-15,162.8509,258.7594,1.254,333.1489,13.7354,251.029,224.8833,153.0515,535.4334,743.2492,51.5201,11.3844,21.4222,22.3389,166.4286,845.903,38.7557,522.6021,37.9454,240.3953,248.6269,272.5441,1193.202,450.8802,91.1762,44.352,29.3805,62.8164
2014-07-22,164.0423,266.1948,1.1594,328.8942,13.2304,244.4428,226.1644,152.6068,532.4838,731.4753,50.0207,11.1039,22.2622,22.3917,167.6462,857.1863,36.2469,516.3415,36.6035,233.9738,250.0393,272.3982,1192.795,442.2994,88.5348,43.3835,30.5153,62.9648
2014-07-29,163.1017,262.5031,1.1713,330.022,13.2764,253.0511,221.589,147.8045,531.1583,758.4481,50.7149,11.0086,23.9024,21.4355,166.685,847.5521,36.5458,518.3481,36.8768,241.987,245.0305,267.5834,1197.14,459.721,89.7087,42.9882,32.7317,60.2759
2014-08-05,161.1954,253.1698,1.1937,328.5354,13.0835,246.2916,213.5148,143.4468,506.9452,735.5427,49.7986,11.6967,25.0532,21.0167,164.7368,828.2836,37.5873,515.9401,36.5041,235.8399,236.1878,262.1851,1157.669,445.8097,88.1679,45.2809,34.292,59.0984
2014-08-12,164.3684,252.8864,1.2185,323.6599,13.1392,244.8472,214.2792,142.7354,510.1155,735.3286,48.563,11.3505,24.4274,20.8947,167.9846,826.8081,38.2395,509.1678,36.6606,234.5227,237.0375,258.8293,1159.525,445.1597,86.1625,43.6211,33.5009,58.7671
2014-08-19,162.6251,243.1927,1.1907,318.2267,13.246,243.2873,208.9802,137.5774,500.6354,755.023,45.828,11.4812,24.0709,21.1552,166.2171,798.6865,37.5421,501.2143,37.0119,232.8212,231.1792,253.431,1137.978,456.2106,81.4667,44.1034,33.0283,59.5259
2014-08-26,161.1828,245.879,1.203,327.7663,12.988,237.5676,208.7978,139.7117,506.8068,735.3286,46.0501,11.44,25.5321,22.0553,164.7313,807.6264,38.0221,516.5241,36.3398,227.3328,230.978,257.2244,1149.385,442.5594,81.7602,44.0843,35.0028,61.5489
2014-09-02,158.6495,242.5606,1.1791,321.8997,12.9436,238.492,205.5037,140.69,496.4618,770.6501,44.5924,11.4092,27.0838,21.5344,162.1184,795.2147,37.062,507.226,36.1478,228.2658,227.3331,258.6834,1125.032,462.7112,79.1433,43.8169,37.1253,59.7548
2014-09-09,156.5801,242.0075,1.2081,316.4922,12.2497,229.4215,203.0143,132.2253,496.4223,725.0533,44.0371,10.8439,24.905,21.6926,160.0434,792.6797,37.7876,499.0501,34.2996,219.3461,224.5639,249.1998,1121.763,435.6587,78.2403,41.563,34.2026,59.9012
2014-09-16,155.1002,247.0642,1.2165,323.022,12.2319,226.6483,200.879,124.1601,495.7102,698.0805,45.8141,10.2015,23.9545,21.6135,158.5191,801.0175,38.1978,508.5887,34.1316,217.6068,222.1261,235.9228,1114.234,420.673,81.337,39.1754,32.9413,59.8555
2014-09-23,153.2566,241.1384,1.1584,309.6563,11.5825,216.3645,190.7712,120.7816,495.2948,661.2606,44.8701,9.7852,23.392,20.7167,156.6107,784.1485,36.6216,487.9085,32.4754,207.5668,210.9074,229.5031,1102.969,399.8359,79.6167,37.3036,32.1932,57.1918
2014-09-30,151.9523,240.085,1.2338,306.8505,11.4135,211.0493,183.024,126.3101,482.1014,639.8536,44.9395,9.8212,25.0019,20.2353,155.2786,774.4096,38.2992,482.9388,32.0193,202.9287,202.3277,240.008,1076.104,387.5171,79.7621,37.4755,34.3504,55.3336
2014-10-07,152.0527,234.0012,1.1847,310.0644,12.1162,217.4044,184.9876,130.7636,468.4532,669.1811,45.953,10.407,27.976,21.5014,155.3682,754.1494,37.3313,487.7481,33.9395,209.04,204.517,248.4703,1047.137,403.3743,81.4582,39.5956,38.3083,57.2741
