,BOND,CANA,BUND,GILT,JGB
2005-04-22,3.5970 ,3.0650 ,2.3120 ,4.5880 ,0.0850 
2005-04-25,3.6300 ,3.0930 ,2.3090 ,4.5780 ,0.0850 
2005-04-26,3.6470 ,3.0870 ,2.3120 ,4.5630 ,0.0810 
2005-04-27,3.6130 ,3.0790 ,2.2820 ,4.5430 ,0.0900 
2005-04-28,3.5590 ,3.0430 ,2.2570 ,4.5150 ,0.0900 
2005-04-29,3.6500 ,3.0800 ,2.2480 ,4.5180 ,0.0900 
2005-05-02,3.6250 ,3.0640 ,2.2490 ,4.5170 ,0.0850 
2005-05-03,3.6330 ,3.0660 ,2.2230 ,4.5000 ,0.0850 
2005-05-04,3.6080 ,3.0630 ,2.2420 ,4.5090 ,0.0850 
2005-05-05,3.5430 ,3.0420 ,2.2290 ,4.4800 ,0.0850 
2005-05-06,3.7160 ,3.1870 ,2.2670 ,4.5180 ,0.0820 
2005-05-09,3.7490 ,3.2010 ,2.2530 ,4.4900 ,0.0890 
2005-05-10,3.6660 ,3.1490 ,2.2160 ,4.4640 ,0.0900 
2005-05-11,3.6740 ,3.0990 ,2.2060 ,4.3810 ,0.0860 
2005-05-12,3.6410 ,3.0630 ,2.2270 ,4.3370 ,0.0850 
2005-05-13,3.5830 ,2.9760 ,2.2340 ,4.2960 ,0.0850 
2005-05-16,3.5910 ,2.9900 ,2.2280 ,4.3040 ,0.0950 
2005-05-17,3.5910 ,2.9880 ,2.2240 ,4.2930 ,0.1050 
2005-05-18,3.5820 ,3.0130 ,2.2210 ,4.2830 ,0.1050 
2005-05-19,3.6330 ,3.0700 ,2.2400 ,4.3080 ,0.1050 
2005-05-20,3.6580 ,3.0880 ,2.2720 ,4.3240 ,0.0990 
2005-05-23,3.6160 ,3.0830 ,2.2570 ,4.2850 ,0.1000 
2005-05-24,3.5900 ,3.0360 ,2.2130 ,4.2650 ,0.0870 
2005-05-25,3.5990 ,3.0130 ,2.1840 ,4.2570 ,0.0810 
2005-05-26,3.6230 ,3.0060 ,2.1890 ,4.2990 ,0.0800 
2005-05-27,3.6390 ,2.9820 ,2.1790 ,4.3080 ,0.0900 
2005-05-30,3.6390 ,2.9800 ,2.1820 ,4.3070 ,0.0900 
2005-05-31,3.5740 ,2.9170 ,2.1410 ,4.2480 ,0.0900 
2005-06-01,3.4750 ,2.7950 ,2.0890 ,4.1890 ,0.0890 
2005-06-02,3.5240 ,2.8020 ,2.1020 ,4.1860 ,0.0900 
2005-06-03,3.5570 ,2.8310 ,2.1140 ,4.1990 ,0.0950 
2005-06-06,3.5740 ,2.8200 ,2.0940 ,4.2270 ,0.0950 
2005-06-07,3.5570 ,2.7790 ,2.0530 ,4.1990 ,0.0900 
2005-06-08,3.5990 ,2.8140 ,2.0330 ,4.1830 ,0.0900 
2005-06-09,3.6160 ,2.8230 ,2.0480 ,4.2390 ,0.0890 
2005-06-10,3.6910 ,2.9160 ,2.0820 ,4.2560 ,0.0900 
2005-06-13,3.6910 ,2.9340 ,2.0730 ,4.2720 ,0.0900 
2005-06-14,3.6830 ,2.9440 ,2.0860 ,4.3190 ,0.0900 
2005-06-15,3.7080 ,2.9470 ,2.1730 ,4.3510 ,0.0890 
2005-06-16,3.6670 ,2.9120 ,2.1900 ,4.3440 ,0.0900 
2005-06-17,3.7010 ,2.9040 ,2.1760 ,4.3350 ,0.0900 
2005-06-20,3.7090 ,2.8950 ,2.1300 ,4.3520 ,0.0900 
2005-06-21,3.6840 ,2.8790 ,2.0660 ,4.3020 ,0.0910 
2005-06-22,3.6000 ,2.8120 ,2.0150 ,4.1870 ,0.0890 
2005-06-23,3.6090 ,2.8060 ,2.0350 ,4.1520 ,0.0840 
2005-06-24,3.5750 ,2.7920 ,2.0350 ,4.1440 ,0.0840 
2005-06-27,3.5750 ,2.8090 ,2.0100 ,4.1100 ,0.0800 
2005-06-28,3.6430 ,2.8540 ,2.0470 ,4.1500 ,0.0800 
2005-06-29,3.6520 ,2.8560 ,2.0470 ,4.1350 ,0.0800 
2005-06-30,3.6330 ,2.8390 ,2.0230 ,4.0650 ,0.0800 
2005-07-01,3.7400 ,2.8620 ,2.0660 ,4.0950 ,0.0810 
2005-07-04,3.7320 ,2.9570 ,2.1070 ,4.1070 ,0.0850 
2005-07-05,3.7820 ,3.0010 ,2.1610 ,4.1520 ,0.0860 
2005-07-06,3.7650 ,2.9780 ,2.1680 ,4.1530 ,0.0900 
2005-07-07,3.7160 ,2.9450 ,2.1130 ,4.0450 ,0.0850 
2005-07-08,3.7660 ,2.9950 ,2.1460 ,4.0570 ,0.0820 
2005-07-11,3.7830 ,3.0140 ,2.1840 ,4.1130 ,0.0850 
2005-07-12,3.8330 ,3.0870 ,2.1880 ,4.1340 ,0.0850 
2005-07-13,3.8250 ,3.0800 ,2.2050 ,4.1110 ,0.0860 
2005-07-14,3.8330 ,3.0620 ,2.2220 ,4.1220 ,0.0790 
2005-07-15,3.8590 ,3.0590 ,2.2250 ,4.1080 ,0.0800 
2005-07-18,3.8850 ,3.0740 ,2.2110 ,4.0790 ,0.0800 
2005-07-19,3.8510 ,3.0520 ,2.2290 ,4.1040 ,0.0800 
2005-07-20,3.8680 ,3.0550 ,2.2360 ,4.1070 ,0.0800 
2005-07-21,3.9360 ,3.0640 ,2.2210 ,4.1640 ,0.0800 
2005-07-22,3.9040 ,2.9660 ,2.1860 ,4.1000 ,0.0800 
2005-07-25,3.9380 ,2.9530 ,2.1840 ,4.0940 ,0.0850 
2005-07-26,3.9300 ,2.9870 ,2.2120 ,4.1250 ,0.0890 
2005-07-27,3.9820 ,3.0300 ,2.2060 ,4.1310 ,0.1040 
2005-07-28,3.9410 ,3.0240 ,2.2290 ,4.1480 ,0.1050 
2005-07-29,4.0150 ,3.0490 ,2.2500 ,4.1700 ,0.1200 
2005-08-01,4.0310 ,3.0720 ,2.2860 ,4.2310 ,0.1290 
2005-08-02,4.0400 ,3.0830 ,2.2980 ,4.2340 ,0.1400 
2005-08-03,4.0070 ,3.0740 ,2.2860 ,4.2430 ,0.1350 
2005-08-04,4.0320 ,3.0780 ,2.2960 ,4.1990 ,0.1400 
2005-08-05,4.0990 ,3.1480 ,2.3340 ,4.2330 ,0.1340 
2005-08-08,4.1490 ,3.1680 ,2.3280 ,4.2340 ,0.1370 
2005-08-09,4.1080 ,3.1520 ,2.3410 ,4.2370 ,0.1360 
2005-08-10,4.1160 ,3.1720 ,2.3280 ,4.2710 ,0.1540 
2005-08-11,4.0660 ,3.1400 ,2.3130 ,4.2850 ,0.1820 
2005-08-12,4.0330 ,3.1210 ,2.2650 ,4.2440 ,0.1630 
2005-08-15,4.0590 ,3.1460 ,2.2390 ,4.2330 ,0.1640 
2005-08-16,4.0000 ,3.1070 ,2.2060 ,4.2250 ,0.1640 
2005-08-17,4.0420 ,3.1390 ,2.2040 ,4.2240 ,0.1450 
2005-08-18,3.9830 ,3.1110 ,2.1870 ,4.2150 ,0.1400 
2005-08-19,4.0180 ,3.1370 ,2.1970 ,4.2120 ,0.1390 
2005-08-22,4.0090 ,3.1530 ,2.1940 ,4.1970 ,0.1520 
2005-08-23,3.9760 ,3.1530 ,2.2120 ,4.1900 ,0.1550 
2005-08-24,3.9670 ,3.1180 ,2.2190 ,4.1760 ,0.1490 
2005-08-25,4.0000 ,3.0780 ,2.1970 ,4.1530 ,0.1590 
2005-08-26,4.0660 ,3.0940 ,2.2250 ,4.1710 ,0.1600 
2005-08-29,4.0490 ,3.1120 ,2.2370 ,4.1690 ,0.1560 
2005-08-30,3.9340 ,3.0770 ,2.2420 ,4.1320 ,0.1550 
2005-08-31,3.8110 ,3.0110 ,2.1990 ,4.1080 ,0.1450 
2005-09-01,3.7210 ,2.8670 ,2.1450 ,4.0790 ,0.1350 
2005-09-02,3.7520 ,2.9310 ,2.1310 ,4.1100 ,0.1190 
2005-09-05,3.7350 ,2.9310 ,2.1260 ,4.1100 ,0.1440 
2005-09-06,3.8010 ,2.9880 ,2.1560 ,4.1280 ,0.1450 
2005-09-07,3.8420 ,3.0250 ,2.1640 ,4.1550 ,0.1460 
2005-09-08,3.8670 ,3.0260 ,2.1620 ,4.1450 ,0.1450 
2005-09-09,3.8660 ,3.0290 ,2.1730 ,4.1230 ,0.1550 
2005-09-12,3.9080 ,3.0790 ,2.2280 ,4.2000 ,0.1750 
2005-09-13,3.8570 ,3.0470 ,2.2140 ,4.1760 ,0.1750 
2005-09-14,3.8740 ,3.1040 ,2.2250 ,4.1820 ,0.1810 
2005-09-15,3.8900 ,3.1470 ,2.2450 ,4.1760 ,0.1790 
2005-09-16,3.9740 ,3.1830 ,2.2500 ,4.1870 ,0.1790 
2005-09-19,3.9150 ,3.1590 ,2.2380 ,4.1770 ,0.1700 
2005-09-20,3.9740 ,3.1850 ,2.2300 ,4.1820 ,0.1700 
2005-09-21,3.9140 ,3.1690 ,2.2130 ,4.1350 ,0.1800 
2005-09-22,3.9400 ,3.1830 ,2.2130 ,4.1370 ,0.1760 
2005-09-23,4.0160 ,3.2440 ,2.2670 ,4.1630 ,0.1750 
2005-09-26,4.0500 ,3.2910 ,2.3100 ,4.2160 ,0.1950 
2005-09-27,4.0670 ,3.2980 ,2.3260 ,4.2490 ,0.1950 
2005-09-28,4.0750 ,3.3090 ,2.3460 ,4.2180 ,0.2350 
2005-09-29,4.1230 ,3.3420 ,2.3920 ,4.1830 ,0.2350 
2005-09-30,4.1650 ,3.3600 ,2.3940 ,4.1930 ,0.2350 
2005-10-03,4.2070 ,3.3850 ,2.4180 ,4.1950 ,0.2350 
2005-10-04,4.2070 ,3.3440 ,2.4130 ,4.1880 ,0.2410 
2005-10-05,4.1740 ,3.3370 ,2.4030 ,4.1740 ,0.2290 
2005-10-06,4.1910 ,3.3270 ,2.4430 ,4.1380 ,0.2250 
2005-10-07,4.1830 ,3.3510 ,2.4610 ,4.1290 ,0.2250 
2005-10-10,4.1830 ,3.3530 ,2.4520 ,4.1050 ,0.2260 
2005-10-11,4.2170 ,3.4140 ,2.4690 ,4.1380 ,0.2340 
2005-10-12,4.2250 ,3.4130 ,2.4770 ,4.1800 ,0.2400 
2005-10-13,4.2260 ,3.4170 ,2.4940 ,4.2210 ,0.2510 
2005-10-14,4.2520 ,3.4200 ,2.4870 ,4.2540 ,0.2700 
2005-10-17,4.2770 ,3.4650 ,2.5160 ,4.3050 ,0.2980 
2005-10-18,4.2440 ,3.4840 ,2.5060 ,4.2750 ,0.2910 
2005-10-19,4.2360 ,3.5070 ,2.4710 ,4.2740 ,0.2620 
2005-10-20,4.2190 ,3.5000 ,2.5190 ,4.3340 ,0.2690 
2005-10-21,4.2030 ,3.4790 ,2.4830 ,4.3010 ,0.2710 
2005-10-24,4.2460 ,3.5240 ,2.4820 ,4.3030 ,0.2660 
2005-10-25,4.3310 ,3.5610 ,2.5500 ,4.3440 ,0.2650 
2005-10-26,4.3660 ,3.5940 ,2.5850 ,4.3530 ,0.2740 
2005-10-27,4.3410 ,3.6010 ,2.6160 ,4.3420 ,0.2710 
2005-10-28,4.3820 ,3.6060 ,2.6230 ,4.3460 ,0.2800 
2005-10-31,4.3740 ,3.6340 ,2.6290 ,4.3230 ,0.2910 
2005-11-01,4.3990 ,3.6540 ,2.6450 ,4.3580 ,0.3010 
2005-11-02,4.4240 ,3.6560 ,2.6800 ,4.4030 ,0.3000 
2005-11-03,4.4570 ,3.6640 ,2.6730 ,4.4260 ,0.3010 
2005-11-04,4.4660 ,3.6980 ,2.7000 ,4.4320 ,0.3360 
2005-11-07,4.4500 ,3.6930 ,2.7250 ,4.4130 ,0.3360 
2005-11-08,4.4080 ,3.6780 ,2.6990 ,4.3980 ,0.3300 
2005-11-09,4.4840 ,3.7150 ,2.7610 ,4.4300 ,0.3100 
2005-11-10,4.4260 ,3.7380 ,2.7380 ,4.4310 ,0.3100 
2005-11-11,4.4260 ,3.7390 ,2.7330 ,4.4440 ,0.2950 
2005-11-14,4.4850 ,3.7900 ,2.7560 ,4.4310 ,0.2760 
2005-11-15,4.4600 ,3.7570 ,2.7160 ,4.3840 ,0.2610 
2005-11-16,4.3920 ,3.7190 ,2.6650 ,4.2920 ,0.2700 
2005-11-17,4.3670 ,3.7170 ,2.7010 ,4.2870 ,0.2610 
2005-11-18,4.3840 ,3.7550 ,2.8290 ,4.3070 ,0.2510 
2005-11-21,4.3680 ,3.7680 ,2.7740 ,4.2720 ,0.2500 
2005-11-22,4.3000 ,3.6880 ,2.7750 ,4.2720 ,0.2460 
2005-11-23,4.3420 ,3.6850 ,2.7710 ,4.2800 ,0.2460 
2005-11-24,4.3490 ,3.6900 ,2.7040 ,4.2520 ,0.2300 
2005-11-25,4.3160 ,3.6990 ,2.7170 ,4.2510 ,0.2300 
2005-11-28,4.3160 ,3.6930 ,2.7310 ,4.2580 ,0.2400 
2005-11-29,4.3900 ,3.7350 ,2.7640 ,4.2930 ,0.2400 
2005-11-30,4.4070 ,3.7770 ,2.7600 ,4.3080 ,0.2300 
2005-12-01,4.4320 ,3.7680 ,2.6910 ,4.2700 ,0.2300 
2005-12-02,4.4160 ,3.7940 ,2.6420 ,4.2920 ,0.2390 
2005-12-05,4.4660 ,3.8200 ,2.6560 ,4.3280 ,0.2540 
2005-12-06,4.3910 ,3.7680 ,2.6630 ,4.3170 ,0.2650 
2005-12-07,4.4000 ,3.7790 ,2.7000 ,4.3650 ,0.2650 
2005-12-08,4.3580 ,3.7650 ,2.7150 ,4.3520 ,0.2590 
2005-12-09,4.4000 ,3.8140 ,2.7930 ,4.4250 ,0.2600 
2005-12-12,4.4250 ,3.8450 ,2.7860 ,4.4150 ,0.2750 
2005-12-13,4.4000 ,3.8550 ,2.7980 ,4.3890 ,0.2750 
2005-12-14,4.3580 ,3.8380 ,2.8230 ,4.3700 ,0.2600 
2005-12-15,4.3500 ,3.8420 ,2.8440 ,4.3820 ,0.2500 
2005-12-16,4.3500 ,3.8110 ,2.8290 ,4.3650 ,0.2600 
2005-12-19,4.3670 ,3.7960 ,2.8230 ,4.2840 ,0.2600 
2005-12-20,4.4010 ,3.8170 ,2.8450 ,4.2700 ,0.2700 
2005-12-21,4.4360 ,3.8260 ,2.8930 ,4.2710 ,0.2700 
2005-12-22,4.3760 ,3.8350 ,2.8870 ,4.2360 ,0.2940 
2005-12-23,4.3510 ,3.8410 ,2.8820 ,4.2210 ,0.2930 
2005-12-26,4.3510 ,3.8380 ,2.8820 ,4.2210 ,0.3050 
2005-12-27,4.3430 ,3.8380 ,2.8720 ,4.2210 ,0.2940 
2005-12-28,4.3600 ,3.8070 ,2.8450 ,4.1910 ,0.2990 
2005-12-29,4.3600 ,3.8260 ,2.8880 ,4.1920 ,0.3050 
2005-12-30,4.4000 ,3.8580 ,2.8620 ,4.1910 ,0.2920 
2006-01-02,4.4000 ,3.8580 ,2.8990 ,4.1910 ,0.2970 
2006-01-03,4.3250 ,3.8210 ,2.8780 ,4.1610 ,0.2960 
2006-01-04,4.3000 ,3.7160 ,2.7760 ,4.1420 ,0.2900 
2006-01-05,4.3170 ,3.6950 ,2.7650 ,4.1770 ,0.2850 
2006-01-06,4.3490 ,3.7370 ,2.7650 ,4.2190 ,0.2850 
2006-01-09,4.3410 ,3.7440 ,2.8080 ,4.2630 ,0.2880 
2006-01-10,4.3910 ,3.7830 ,2.8460 ,4.2900 ,0.2750 
2006-01-11,4.4160 ,3.8190 ,2.8740 ,4.2620 ,0.2800 
2006-01-12,4.3740 ,3.8120 ,2.8520 ,4.2530 ,0.2700 
2006-01-13,4.3320 ,3.7940 ,2.8410 ,4.2330 ,0.2650 
2006-01-16,4.3320 ,3.7920 ,2.8360 ,4.2240 ,0.2650 
2006-01-17,4.3230 ,3.7620 ,2.8190 ,4.2050 ,0.2550 
2006-01-18,4.3230 ,3.7510 ,2.8360 ,4.1950 ,0.2480 
2006-01-19,4.3650 ,3.8030 ,2.8860 ,4.2330 ,0.2550 
2006-01-20,4.3480 ,3.7960 ,2.9030 ,4.2550 ,0.2550 
2006-01-23,4.3480 ,3.8200 ,2.9140 ,4.2400 ,0.2550 
2006-01-24,4.3820 ,3.7890 ,2.8920 ,4.2680 ,0.2450 
2006-01-25,4.4500 ,3.8340 ,2.9200 ,4.3020 ,0.2500 
2006-01-26,4.4820 ,3.8510 ,2.9320 ,4.3360 ,0.2750 
2006-01-27,4.4910 ,3.8690 ,2.9370 ,4.3390 ,0.2990 
2006-01-30,4.5070 ,3.8770 ,2.9600 ,4.3130 ,0.3150 
2006-01-31,4.5160 ,3.8590 ,2.9550 ,4.3170 ,0.2990 
2006-02-01,4.5740 ,3.8890 ,2.9890 ,4.3620 ,0.3100 
2006-02-02,4.5910 ,3.9240 ,2.9670 ,4.3810 ,0.3150 
2006-02-03,4.5660 ,3.9360 ,2.9560 ,4.3280 ,0.3200 
2006-02-06,4.6080 ,3.9880 ,2.9560 ,4.3330 ,0.3100 
2006-02-07,4.6000 ,3.9850 ,2.9560 ,4.3170 ,0.3150 
2006-02-08,4.6250 ,3.9980 ,2.9460 ,4.3010 ,0.3300 
2006-02-09,4.6510 ,4.0010 ,2.9230 ,4.2590 ,0.3300 
2006-02-10,4.6770 ,3.9900 ,2.9180 ,4.2720 ,0.3750 
2006-02-13,4.6690 ,3.9600 ,2.9290 ,4.2810 ,0.3950 
2006-02-14,4.6780 ,3.9610 ,2.9240 ,4.2090 ,0.4050 
2006-02-15,4.6870 ,3.9600 ,2.9300 ,4.2540 ,0.4150 
2006-02-16,4.6870 ,3.9360 ,2.9360 ,4.2280 ,0.4050 
2006-02-17,4.6710 ,3.9020 ,2.8960 ,4.2100 ,0.4240 
2006-02-20,4.6720 ,3.9010 ,2.8910 ,4.2140 ,0.4190 
2006-02-21,4.6980 ,3.9410 ,2.9140 ,4.2280 ,0.4100 
2006-02-22,4.6640 ,3.9100 ,2.9140 ,4.2530 ,0.4000 
2006-02-23,4.7160 ,3.9590 ,2.9790 ,4.2780 ,0.4050 
2006-02-24,4.7160 ,3.9840 ,2.9970 ,4.3070 ,0.4790 
2006-02-27,4.7240 ,3.9940 ,3.0380 ,4.3630 ,0.4790 
2006-02-28,4.6750 ,3.9510 ,3.0210 ,4.3370 ,0.4750 
2006-03-01,4.7000 ,3.9620 ,3.0280 ,4.3360 ,0.5030 
2006-03-02,4.7080 ,3.9520 ,3.0870 ,4.3710 ,0.4980 
2006-03-03,4.7410 ,3.9920 ,3.1110 ,4.4100 ,0.5100 
2006-03-06,4.7670 ,3.9960 ,3.1060 ,4.3940 ,0.5300 
2006-03-07,4.7500 ,3.9370 ,3.1180 ,4.4030 ,0.5200 
2006-03-08,4.7170 ,3.9000 ,3.1720 ,4.3920 ,0.4840 
2006-03-09,4.7080 ,3.9360 ,3.1570 ,4.3960 ,0.4700 
2006-03-10,4.7340 ,3.9580 ,3.1940 ,4.4260 ,0.4790 
2006-03-13,4.7170 ,3.9600 ,3.2100 ,4.4410 ,0.5230 
2006-03-14,4.6320 ,3.9130 ,3.1730 ,4.4030 ,0.5450 
2006-03-15,4.6750 ,3.9190 ,3.2050 ,4.4070 ,0.5740 
2006-03-16,4.6150 ,3.8580 ,3.2000 ,4.3900 ,0.5650 
2006-03-17,4.6320 ,3.8910 ,3.2320 ,4.4140 ,0.5550 
2006-03-20,4.6490 ,3.9020 ,3.2060 ,4.4080 ,0.5600 
2006-03-21,4.7340 ,3.9590 ,3.2110 ,4.4340 ,0.5600 
2006-03-22,4.7340 ,3.9690 ,3.2010 ,4.4230 ,0.5850 
2006-03-23,4.7690 ,3.9790 ,3.2120 ,4.4430 ,0.5850 
2006-03-24,4.7090 ,3.9060 ,3.1750 ,4.4250 ,0.6200 
2006-03-27,4.7350 ,3.9290 ,3.1700 ,4.4240 ,0.6000 
2006-03-28,4.7910 ,3.9590 ,3.2560 ,4.4550 ,0.6150 
2006-03-29,4.7990 ,3.9860 ,3.2890 ,4.4650 ,0.6450 
2006-03-30,4.8320 ,3.9950 ,3.3060 ,4.4650 ,0.6980 
2006-03-31,4.8160 ,3.9920 ,3.2900 ,4.4620 ,0.6900 
2006-04-03,4.8410 ,4.0260 ,3.3340 ,4.4620 ,0.7110 
2006-04-04,4.8170 ,4.0450 ,3.3230 ,4.4720 ,0.6640 
2006-04-05,4.8000 ,4.0380 ,3.3130 ,4.4220 ,0.6400 
2006-04-06,4.8340 ,4.0610 ,3.2810 ,4.4480 ,0.6700 
2006-04-07,4.8930 ,4.1280 ,3.2650 ,4.4350 ,0.6840 
2006-04-10,4.8770 ,4.1400 ,3.2820 ,4.4620 ,0.6980 
2006-04-11,4.8600 ,4.1240 ,3.2720 ,4.4660 ,0.6750 
2006-04-12,4.9030 ,4.1200 ,3.2890 ,4.4710 ,0.6700 
2006-04-13,4.9460 ,4.1220 ,3.3280 ,4.5390 ,0.6780 
2006-04-14,4.9470 ,4.1220 ,3.3230 ,4.5390 ,0.6850 
2006-04-17,4.8960 ,4.0760 ,3.3230 ,4.5390 ,0.6500 
2006-04-18,4.8280 ,4.0450 ,3.3070 ,4.5280 ,0.6450 
2006-04-19,4.8450 ,4.0700 ,3.3130 ,4.5440 ,0.6300 
2006-04-20,4.8790 ,4.1030 ,3.3020 ,4.4980 ,0.6350 
2006-04-21,4.8970 ,4.0770 ,3.3140 ,4.5130 ,0.6350 
2006-04-24,4.8720 ,4.0730 ,3.3200 ,4.5400 ,0.6250 
2006-04-25,4.9320 ,4.1710 ,3.3710 ,4.6010 ,0.6150 
2006-04-26,4.9850 ,4.1920 ,3.4120 ,4.6290 ,0.6530 
2006-04-27,4.8920 ,4.1510 ,3.3790 ,4.6340 ,0.6700 
2006-04-28,4.8580 ,4.1340 ,3.3790 ,4.6210 ,0.6750 
2006-05-01,4.9500 ,4.1750 ,3.3740 ,4.5980 ,0.6450 
2006-05-02,4.9080 ,4.1650 ,3.4030 ,4.6540 ,0.6600 
2006-05-03,4.9330 ,4.1840 ,3.3980 ,4.6930 ,0.6600 
2006-05-04,4.9670 ,4.1550 ,3.4160 ,4.7270 ,0.6600 
2006-05-05,4.9250 ,4.1350 ,3.3940 ,4.7320 ,0.6600 
2006-05-08,4.9500 ,4.1240 ,3.4170 ,4.7540 ,0.6800 
2006-05-09,4.9580 ,4.1100 ,3.4180 ,4.7710 ,0.7200 
2006-05-10,4.9840 ,4.1260 ,3.3790 ,4.7310 ,0.8100 
2006-05-11,4.9840 ,4.0850 ,3.4370 ,4.7820 ,0.8100 
2006-05-12,5.0010 ,4.0790 ,3.4090 ,4.8100 ,0.8050 
2006-05-15,4.9760 ,4.0660 ,3.3290 ,4.7690 ,0.8110 
2006-05-16,4.9420 ,4.0540 ,3.2950 ,4.7400 ,0.8000 
2006-05-17,4.9500 ,4.0780 ,3.3360 ,4.8030 ,0.7780 
2006-05-18,4.9080 ,4.0270 ,3.3140 ,4.7330 ,0.7750 
2006-05-19,4.9590 ,4.0880 ,3.3020 ,4.7380 ,0.7650 
2006-05-22,4.9420 ,4.0620 ,3.2560 ,4.6850 ,0.7450 
2006-05-23,4.9160 ,4.0660 ,3.2740 ,4.7250 ,0.7080 
2006-05-24,4.9330 ,4.1030 ,3.2630 ,4.6900 ,0.7400 
2006-05-25,4.9500 ,4.0900 ,3.2580 ,4.6540 ,0.7980 
2006-05-26,4.9410 ,4.0970 ,3.2640 ,4.6580 ,0.8510 
2006-05-29,4.9410 ,4.1100 ,3.2820 ,4.6870 ,0.8480 
2006-05-30,4.9660 ,4.1390 ,3.3180 ,4.6810 ,0.8130 
2006-05-31,5.0330 ,4.1820 ,3.3550 ,4.6980 ,0.8400 
2006-06-01,5.0160 ,4.1570 ,3.3730 ,4.7270 ,0.9000 
2006-06-02,4.9080 ,4.0940 ,3.3380 ,4.6900 ,0.8700 
2006-06-05,4.9750 ,4.1100 ,3.4100 ,4.6960 ,0.8240 
2006-06-06,4.9920 ,4.1130 ,3.4280 ,4.7310 ,0.8550 
2006-06-07,5.0000 ,4.1320 ,3.4420 ,4.7310 ,0.8260 
2006-06-08,5.0000 ,4.1400 ,3.3350 ,4.6820 ,0.7650 
2006-06-09,4.9920 ,4.2340 ,3.3550 ,4.6650 ,0.7490 
2006-06-12,5.0090 ,4.2310 ,3.3350 ,4.6640 ,0.7570 
2006-06-13,5.0010 ,4.2010 ,3.3190 ,4.6580 ,0.7440 
2006-06-14,5.1110 ,4.2310 ,3.3610 ,4.6760 ,0.7240 
2006-06-15,5.1290 ,4.2500 ,3.3940 ,4.7580 ,0.7280 
2006-06-16,5.1550 ,4.2470 ,3.3850 ,4.7610 ,0.7570 
2006-06-19,5.1730 ,4.2550 ,3.4300 ,4.8000 ,0.7650 
2006-06-20,5.1900 ,4.3560 ,3.4610 ,4.8480 ,0.8110 
2006-06-21,5.1900 ,4.3650 ,3.4820 ,4.8240 ,0.8240 
2006-06-22,5.2340 ,4.3730 ,3.5170 ,4.8230 ,0.8200 
2006-06-23,5.2610 ,4.4130 ,3.5390 ,4.8410 ,0.7950 
2006-06-26,5.2440 ,4.4350 ,3.5720 ,4.8470 ,0.8150 
2006-06-27,5.2360 ,4.4360 ,3.5880 ,4.8410 ,0.8200 
2006-06-28,5.2750 ,4.4620 ,3.5890 ,4.8470 ,0.8440 
2006-06-29,5.1830 ,4.3890 ,3.5570 ,4.8030 ,0.8480 
2006-06-30,5.1500 ,4.4050 ,3.5740 ,4.7710 ,0.8490 
2006-07-03,5.1660 ,4.4100 ,3.5850 ,4.8020 ,0.8850 
2006-07-04,5.1660 ,4.4290 ,3.5750 ,4.7640 ,0.8740 
2006-07-05,5.2340 ,4.4440 ,3.6190 ,4.7890 ,0.9000 
2006-07-06,5.2080 ,4.4270 ,3.6310 ,4.7600 ,0.9090 
2006-07-07,5.1660 ,4.3230 ,3.6050 ,4.7220 ,0.9050 
2006-07-10,5.1660 ,4.3050 ,3.6210 ,4.7390 ,0.9080 
2006-07-11,5.1490 ,4.2450 ,3.5860 ,4.7260 ,0.8890 
2006-07-12,5.1660 ,4.2380 ,3.6200 ,4.7520 ,0.8500 
2006-07-13,5.1070 ,4.2300 ,3.5740 ,4.7280 ,0.8510 
2006-07-14,5.0900 ,4.2230 ,3.5200 ,4.6820 ,0.8010 
2006-07-17,5.1060 ,4.2290 ,3.5330 ,4.7020 ,0.7900 
2006-07-18,5.1830 ,4.2670 ,3.5690 ,4.7860 ,0.7490 
2006-07-19,5.0980 ,4.2180 ,3.5570 ,4.7700 ,0.7590 
2006-07-20,5.0550 ,4.2250 ,3.5560 ,4.7710 ,0.7500 
2006-07-21,5.0720 ,4.1590 ,3.5270 ,4.7440 ,0.7540 
2006-07-24,5.0800 ,4.1390 ,3.5310 ,4.7310 ,0.7950 
2006-07-25,5.1140 ,4.1680 ,3.5310 ,4.7490 ,0.8130 
2006-07-26,5.0630 ,4.1560 ,3.5620 ,4.7660 ,0.8050 
2006-07-27,5.0420 ,4.1590 ,3.5300 ,4.7300 ,0.8140 
2006-07-28,4.9750 ,4.1520 ,3.5120 ,4.7110 ,0.8290 
2006-07-31,4.9500 ,4.1250 ,3.5120 ,4.7310 ,0.8340 
2006-08-01,4.9500 ,4.1190 ,3.5080 ,4.7510 ,0.8410 
2006-08-02,4.9500 ,4.1400 ,3.5170 ,4.7690 ,0.8300 
2006-08-03,4.9830 ,4.1630 ,3.5820 ,4.8840 ,0.8170 
2006-08-04,4.8990 ,4.1410 ,3.5470 ,4.9100 ,0.8190 
2006-08-07,4.9410 ,4.1400 ,3.5410 ,4.9280 ,0.7990 
2006-08-08,4.8990 ,4.1460 ,3.5440 ,4.9470 ,0.8040 
2006-08-09,4.9070 ,4.1410 ,3.5700 ,4.9350 ,0.8040 
2006-08-10,4.9230 ,4.1520 ,3.5630 ,4.9460 ,0.8270 
