,BOND,CANA,BUND,GILT,JGB
2006-10-24,77.8125,91.45,91.89,72.08,119.22
2006-10-25,78.0469,91.55,91.81,72.08,119.39
2006-10-26,78.3281,92.04,91.96,72.27,119.78
2006-10-27,78.5313,92.33,92.28,72.59,119.79
2006-10-30,78.5313,92.33,92.4,72.76,119.93
2006-10-31,78.875,92.67,92.79,73.01,120.09
2006-11-01,79.1094,92.88,93.06,73.03,120.09
2006-11-02,78.9375,92.7,92.79,72.82,120.13
2006-11-03,78.3281,92.06,92.6,72.66,120.13
2006-11-06,78.3594,92.13,92.43,72.55,119.65
2006-11-07,78.6094,92.48,92.8,72.84,119.68
2006-11-08,78.75,92.52,92.65,72.73,119.99
2006-11-09,78.7656,92.6,92.79,72.87,120.18
2006-11-10,78.9219,92.77,93,72.97,120.37
2006-11-13,78.8281,92.77,92.85,72.78,120.62
2006-11-14,79,92.92,92.98,72.91,120.06
2006-11-15,78.7344,92.73,92.82,72.8,120.2
2006-11-16,78.5313,92.62,92.81,72.73,120.15
2006-11-17,78.8438,92.79,92.95,72.77,120.07
2006-11-20,78.875,92.82,93.09,72.89,120.44
2006-11-21,78.9688,92.86,93.09,72.84,120.47
2006-11-22,79.0313,92.97,93.11,72.81,120.51
2006-11-23,79.0313,92.88,92.91,72.7,120.51
2006-11-24,79.0781,93.06,93.3,72.93,120.53
2006-11-27,79.1563,93.09,93.07,72.74,120.49
2006-11-28,79.2813,93.36,93.28,72.89,120.66
2006-11-29,79.1875,93.27,93.1,72.85,120.33
2006-11-30,79.4844,93.46,93.31,73.01,120.63
2006-12-01,79.7031,93.74,93.51,73.23,120.97
2006-12-04,79.6875,93.57,93.5,73.23,120.84
2006-12-05,79.6563,93.63,93.37,73.08,120.88
2006-12-06,79.4375,93.44,93.36,73.07,120.73
2006-12-07,79.4375,93.47,93.19,72.95,120.37
2006-12-08,79.0625,93.1,93.04,72.81,120.24
2006-12-11,79.2344,93.35,92.87,72.6,120.58
2006-12-12,79.4063,93.41,92.87,72.49,120.78
2006-12-13,78.9844,92.94,92.84,72.4,121.01
2006-12-14,78.875,92.83,92.48,72.13,120.93
2006-12-15,78.8594,92.52,92.39,72.16,120.51
2006-12-18,78.9063,92.38,92.18,72.04,120.29
2006-12-19,78.8594,92.46,91.92,71.89,120.66
2006-12-20,78.8594,92.51,91.94,71.99,120.9
2006-12-21,79.1094,92.81,91.81,71.91,120.89
2006-12-22,78.7344,92.63,91.71,71.87,121.02
2006-12-25,78.7344,92.63,91.71,71.87,121.03
2006-12-26,78.8125,92.63,91.71,71.87,121.12
2006-12-27,78.5156,92.36,91.48,71.62,120.51
2006-12-28,78.3281,92.12,91.28,71.6,120.37
2006-12-29,78.2344,92.15,91.24,71.82,120.26
2007-01-01,78.2344,92.15,91.24,71.82,120.26
2007-01-02,78.3281,92.3,91.49,71.73,120.26
2007-01-03,78.4375,92.38,91.37,71.58,120.26
2007-01-04,78.6719,92.68,91.49,71.65,119.92
2007-01-05,78.5313,92.41,91.14,71.5,119.99
2007-01-08,78.4844,92.31,91.19,71.55,119.99
2007-01-09,78.4844,92.37,90.98,71.49,119.9
2007-01-10,78.3906,92.25,90.92,71.45,119.8
2007-01-11,78.125,92,90.94,71.23,119.95
2007-01-12,77.9844,91.85,90.56,70.98,119.86
2007-01-15,77.9844,91.86,90.66,71.01,119.91
2007-01-16,78.0625,91.78,90.77,71.06,120
2007-01-17,77.8906,91.63,90.77,70.99,120.58
2007-01-18,78.0313,91.85,90.56,70.91,120.31
2007-01-19,77.9375,91.82,90.63,70.91,120.74
2007-01-22,78,91.89,90.88,70.98,120.86
2007-01-23,77.8125,91.74,90.88,70.94,120.86
2007-01-24,77.8125,91.62,90.72,70.89,120.87
2007-01-25,77.5313,91.44,90.51,70.65,120.85
2007-01-26,77.4844,91.43,90.43,70.54,120.78
2007-01-29,77.4375,91.32,90.23,70.42,120.53
2007-01-30,77.5,91.26,90.29,70.54,120.59
2007-01-31,77.7188,91.52,90.41,70.58,120.68
2007-02-01,77.6563,91.42,90.44,70.44,120.61
2007-02-02,77.6875,91.56,90.64,70.45,120.37
2007-02-05,77.7813,91.74,90.85,70.52,120.44
2007-02-06,77.9844,91.92,90.84,70.53,120.28
2007-02-07,78.1094,92.11,90.87,70.66,120.27
2007-02-08,78.1406,92.15,90.77,70.87,120.39
2007-02-09,77.8906,91.75,90.48,70.64,120.73
2007-02-12,77.7969,91.54,90.35,70.56,120.73
2007-02-13,77.75,91.34,90.24,70.7,120.26
2007-02-14,78.1406,91.9,90.41,70.72,120.31
2007-02-15,78.2656,92.04,90.78,71.13,120.11
2007-02-16,78.3281,92.12,90.74,71.1,120.49
2007-02-19,78.3281,92.18,90.64,71.01,120.44
2007-02-20,78.3906,92.29,90.65,70.93,120.52
2007-02-21,78.3281,92.18,90.78,71.04,120.64
2007-02-22,78.1406,91.96,90.5,70.82,120.89
2007-02-23,78.3906,92.13,90.79,71.02,120.75
2007-02-26,78.625,92.49,91.13,71.29,120.85
2007-02-27,79.2344,92.95,91.34,71.49,121.06
2007-02-28,79.0625,92.66,91.38,71.53,121.13
2007-03-01,79.0625,92.66,91.49,71.58,120.95
2007-03-02,79.2656,92.9,91.55,71.63,120.95
2007-03-05,79.2344,92.9,91.72,71.77,121.33
2007-03-06,79.1719,92.87,91.74,71.7,121.24
2007-03-07,79.3125,93.08,91.76,71.7,121.31
2007-03-08,79.2969,93.02,91.68,71.67,121.32
2007-03-09,78.8906,92.54,91.52,71.43,121.4
2007-03-12,79.0625,92.79,91.63,71.47,121.35
2007-03-13,79.4063,93,91.84,71.69,121.45
2007-03-14,79.2969,92.8,92.07,71.86,121.83
2007-03-15,79.2344,92.76,91.86,71.61,121.7
2007-03-16,79.1875,92.75,91.88,71.62,121.76
2007-03-19,79.0625,92.48,91.72,71.45,121.69
2007-03-20,79.1563,92.35,91.84,71.36,121.77
2007-03-21,79.3594,92.44,91.73,71.36,121.77
2007-03-22,79.0156,92.2,91.59,71.18,121.86
2007-03-23,78.9063,92.18,91.27,70.99,121.41
2007-03-26,79.0156,92.27,91.27,70.95,121.14
2007-03-27,78.9063,92.27,91.1,70.77,121.27
2007-03-28,78.9063,92.26,91.07,70.81,120.99
2007-03-29,78.8125,92.17,90.88,70.66,121.21
2007-03-30,78.7188,92.17,90.77,70.57,121.18
2007-04-02,78.7344,92.12,90.75,70.52,121.27
2007-04-03,78.625,91.96,90.54,70.29,121.2
2007-04-04,78.7188,92.16,90.74,70.45,120.82
2007-04-05,78.5938,91.96,90.56,70.4,120.94
2007-04-06,78.1875,91.96,90.56,70.4,121.01
2007-04-09,78.2188,91.6,90.56,70.4,120.88
2007-04-10,78.3125,91.79,90.34,70.29,120.87
2007-04-11,78.25,91.66,90.24,70.27,121.25
2007-04-12,78.25,91.64,89.97,70.09,121.09
2007-04-13,78.125,91.49,89.61,69.84,121.15
2007-04-16,78.2344,91.44,89.81,69.97,120.77
2007-04-17,78.4844,91.66,89.98,69.92,120.82
2007-04-18,78.6563,91.67,90.17,70.16,120.65
2007-04-19,78.6094,91.66,89.9,70.04,120.95
2007-04-20,78.625,91.48,89.82,70.03,120.77
2007-04-23,78.7188,91.7,89.99,70.1,120.81
2007-04-24,78.8594,91.91,90.1,70.08,121.02
2007-04-25,78.75,91.92,89.96,70.07,121.2
2007-04-26,78.5625,91.69,89.76,69.91,121.11
2007-04-27,78.5156,91.38,89.73,69.78,121.37
2007-04-30,78.8594,91.91,90.16,70.15,121.37
2007-05-01,78.7813,91.87,90.16,70.02,121.57
2007-05-02,78.75,91.6,89.77,69.85,121.46
2007-05-03,78.5938,91.48,89.64,69.68,121.48
2007-05-04,78.7813,91.55,89.88,69.8,121.48
2007-05-07,78.7969,91.66,89.79,69.8,121.31
2007-05-08,78.8125,91.69,89.88,69.91,121.24
2007-05-09,78.5938,91.55,89.8,69.93,121.09
2007-05-10,78.7344,91.56,89.73,69.83,121
2007-05-11,78.6094,91.66,89.84,69.95,121.24
2007-05-14,78.5156,91.35,89.44,69.69,121.1
2007-05-15,78.3906,91.31,89.2,69.67,120.96
2007-05-16,78.3906,91.35,89.23,69.72,121.11
2007-05-17,78.1563,90.83,89.13,69.59,121.44
2007-05-18,77.9375,90.79,89.19,69.53,121.3
2007-05-21,78,90.79,89.07,69.48,121.2
2007-05-22,77.8125,90.57,89.01,69.51,121.3
2007-05-23,77.6875,90.33,88.8,69.23,120.92
2007-05-24,77.6719,90.22,88.86,69.31,120.77
2007-05-25,77.6406,90.28,88.71,69.18,120.53
2007-05-28,77.6406,90.1,88.71,69.18,120.53
2007-05-29,77.5313,89.77,88.6,69.2,120.29
2007-05-30,77.5313,89.8,88.67,69.13,120.34
2007-05-31,77.4531,89.92,88.5,69.07,120.29
2007-06-01,77.125,89.67,88.23,68.88,120.01
2007-06-04,77.2188,89.94,88.29,68.86,119.9
2007-06-05,77,89.69,88.03,68.74,119.6
2007-06-06,77.0781,89.6,88.3,68.93,119.66
2007-06-07,76.5156,89.14,87.69,68.57,119.45
2007-06-08,76.4219,88.91,87.47,68.34,119.05
2007-06-11,76.3438,88.81,87.52,68.38,118.99
2007-06-12,75.8438,88.43,87.24,68.08,118.95
2007-06-13,76,88.53,87.06,67.93,118.61
2007-06-14,75.9219,88.56,87.02,67.95,118.67
2007-06-15,76.1875,88.93,87.02,67.9,118.84
2007-06-18,76.3125,88.76,86.93,67.84,119.15
2007-06-19,76.625,88.85,87.19,67.95,118.88
2007-06-20,76.4219,88.81,87.08,67.78,119.2
2007-06-21,76.2656,88.65,87.04,67.74,119.01
2007-06-22,76.4375,88.63,86.96,67.65,119.17
2007-06-25,76.75,88.96,87.2,67.83,119.2
2007-06-26,76.6406,88.87,87.36,67.91,119.24
2007-06-27,76.8125,88.99,87.7,68.13,119.42
2007-06-28,76.5938,88.78,87.63,68.08,119.07
2007-06-29,76.9688,89.39,87.48,67.91,119.48
2007-07-02,77.1406,89.39,87.93,68.14,119.38
2007-07-03,76.8906,89.4,87.56,67.93,119.43
2007-07-04,76.8906,89.18,87.33,67.78,119.38
2007-07-05,76.4063,88.76,87.07,67.65,119.11
2007-07-06,76.1719,88.29,86.83,67.5,118.97
2007-07-09,76.3438,88.56,86.88,67.48,118.85
2007-07-10,76.9063,89.21,87.41,67.98,118.79
2007-07-11,76.7656,89.03,87.47,67.97,119.47
2007-07-12,76.5469,88.68,87.24,67.87,119.29
2007-07-13,76.5625,88.78,87.16,67.7,119.03
2007-07-16,76.8906,89.06,87.45,67.85,119.03
2007-07-17,76.7031,88.87,87.32,67.73,119.15
2007-07-18,77.0625,89.11,87.66,68.08,119.36
2007-07-19,76.9844,89.04,87.75,68.1,119.33
2007-07-20,77.3594,89.35,88.41,68.6,119.54
2007-07-23,77.3125,89.43,88.43,68.55,119.87
2007-07-24,77.4375,89.14,88.48,68.57,119.8
2007-07-25,77.6094,89.3,88.65,68.72,119.91
2007-07-26,78.2969,89.76,89.07,69.05,119.92
2007-07-27,78.1875,89.85,89.17,69.15,120.6
2007-07-30,78.0625,89.63,89.36,69.31,120.41
2007-07-31,78.2188,89.59,89.06,69.08,120.51
2007-08-01,78.2344,89.68,89.09,69.16,120.83
2007-08-02,78.25,89.9,88.9,69.01,120.54
2007-08-03,78.5469,90.03,89.23,69.26,120.76
2007-08-06,78.3906,90.03,89.22,69.23,121.08
2007-08-07,78.3125,90.03,89.07,69.2,121.15
2007-08-08,77.8125,89.51,88.55,68.76,120.85
2007-08-09,78.1875,89.56,88.78,68.95,120.72
2007-08-10,78.2656,89.84,89.03,69.12,121.53
2007-08-13,78.2969,90,88.9,69.08,121.64
2007-08-14,78.5469,90.32,89.05,69.37,121.57
2007-08-15,78.7813,90.24,89.17,69.58,122.19
2007-08-16,79.2656,90.7,89.67,69.84,122.23
2007-08-17,79.0625,90.57,89.52,69.88,123.34
2007-08-20,79.2031,90.79,89.62,69.9,122.96
2007-08-21,79.4219,90.96,89.85,70.2,123.18
2007-08-22,79.25,90.78,89.49,69.75,122.96
2007-08-23,79.2344,90.72,89.62,69.9,122.56
2007-08-24,79.1094,90.73,89.72,69.82,122.67
2007-08-27,79.25,90.94,89.83,69.82,122.58
2007-08-28,79.75,91.22,89.93,69.95,122.59
2007-08-29,79.6094,90.68,89.97,70.05,122.8
2007-08-30,79.9375,90.9,89.88,70.07,122.92
2007-08-31,79.6563,90.36,89.87,70.03,122.5
2007-09-03,79.6563,90.36,89.69,69.82,122.36
2007-09-04,79.6563,90.52,89.61,69.8,122.46
2007-09-05,80.1406,90.91,90.07,70.01,122.77
2007-09-06,79.9844,90.94,90.17,70.11,122.8
2007-09-07,80.75,91.47,90.73,70.44,122.9
2007-09-10,80.9219,91.58,91.12,70.69,123.6
2007-09-11,80.6563,91.15,90.93,70.66,123.49
2007-09-12,80.4688,91.15,90.69,70.68,123.7
2007-09-13,80.0938,90.97,90.43,70.54,123.6
2007-09-14,80.2188,91.17,90.41,70.83,123.37
2007-09-17,80.1719,91.22,90.45,70.92,123.37
2007-09-18,80.25,91.28,90.08,70.41,123.56
2007-09-19,80.0469,90.89,89.62,70.18,123.06
2007-09-20,79.3594,90.26,89.33,69.95,122.77
2007-09-21,79.5313,90.76,89.18,69.65,122.22
2007-09-24,79.5781,90.68,89.07,69.69,122.22
2007-09-25,79.6563,90.84,89.34,69.9,122.11
2007-09-26,79.6563,90.64,88.96,69.7,122.34
2007-09-27,79.8906,90.73,89,69.67,121.98
2007-09-28,79.8281,91.06,89.32,69.96,122.44
2007-10-01,79.875,91.28,89.37,70.03,122.57
2007-10-02,80.0625,91.13,89.36,70.16,122.39
2007-10-03,79.9531,91.05,89.23,70.11,122.4
2007-10-04,80.0781,91.31,89.48,70.21,122.11
2007-10-05,79.4531,90.43,89.11,70.16,122.25
2007-10-08,79.4531,90.43,89.05,70.16,122.25
2007-10-09,79.375,90.2,89.32,70.45,122.07
2007-10-10,79.4063,90.38,89.06,70.01,121.89
2007-10-11,79.3594,90.36,88.84,69.81,121.86
2007-10-12,79.2344,90.06,88.59,69.5,122.24
2007-10-15,79.3438,90.21,88.58,69.43,121.97
2007-10-16,79.4688,90.27,88.54,69.51,122.25
2007-10-17,80.0313,90.56,88.83,69.73,122.82
2007-10-18,80.2656,90.86,89.25,70.01,122.83
2007-10-19,80.7656,91.31,89.88,70.39,123.13
2007-10-22,80.7344,91.39,90.2,70.49,123.36
2007-10-23,80.7188,91.44,90.13,70.41,123.33
2007-10-24,81.0938,91.66,90.49,70.66,123.55
2007-10-25,80.9688,91.58,90.34,70.59,123.57
2007-10-26,80.8125,91.67,90.18,70.56,123.2
2007-10-29,80.8281,91.67,90.3,70.59,123.39
2007-10-30,80.8281,91.69,90.2,70.47,123.44
2007-10-31,80.3594,91.35,89.84,70.19,123.39
2007-11-01,80.9219,91.78,90.03,70.25,122.69
2007-11-02,81.3281,91.44,90.26,70.53,123.48
2007-11-05,81.1875,91.62,90.28,70.55,123.36
2007-11-06,80.9844,91.41,90.2,70.52,123.54
2007-11-07,81.2031,91.63,90.45,70.72,123.67
2007-11-08,81.5313,91.82,90.58,70.97,123.94
2007-11-09,81.7969,92.14,90.92,71.24,124.02
2007-11-12,81.7969,92.14,90.8,71.14,124.03
2007-11-13,81.6094,92.08,90.64,71.18,124.24
2007-11-14,81.5156,92.18,90.49,71.26,123.86
2007-11-15,82.0781,92.77,90.63,71.55,124.17
2007-11-16,82.1406,92.81,90.78,71.77,124.34
2007-11-19,82.5469,93.3,91.16,71.88,124.33
2007-11-20,82.6563,93.22,90.94,71.79,124.29
2007-11-21,82.8281,93.52,91.29,72.07,124.58
2007-11-22,82.8281,93.69,91.42,72.26,124.58
2007-11-23,82.875,93.62,91.3,71.98,124.58
2007-11-26,83.7031,94.09,91.34,72.07,124.12
2007-11-27,83.25,93.5,91.22,71.93,124.21
2007-11-28,82.8125,93.04,90.73,71.51,124.4
2007-11-29,83.2188,93.75,91.01,72.02,124.27
2007-11-30,83.1719,93.6,90.67,71.68,124.33
2007-12-03,83.6875,94.12,91.02,71.92,124.61
2007-12-04,83.7188,94.39,91.39,72.21,124.9
2007-12-05,83.7188,94.04,91.28,72.37,124.46
2007-12-06,83.3125,93.78,90.98,72.03,123.81
2007-12-07,82.7031,93.28,90.11,71.54,123.79
2007-12-10,82.5625,93.04,89.65,71.22,123.85
2007-12-11,83.4688,93.93,89.82,71.38,123.63
2007-12-12,82.9844,93.33,89.32,70.65,124.27
2007-12-13,82.5781,92.75,89.43,70.83,124.35
2007-12-14,82.25,92.5,89.22,70.67,124.1
2007-12-17,82.5156,92.91,89.34,70.88,124.12
2007-12-18,82.9063,93.3,89.38,70.91,124.27
2007-12-19,83.1719,93.46,89.32,71.23,124.55
2007-12-20,83.4063,93.46,89.63,71.75,124.45
2007-12-21,82.6094,92.88,89.2,71.47,124.13
2007-12-24,82.3594,92.77,89.2,71.71,124.13
2007-12-25,82.3594,92.77,89.2,71.71,123.73
2007-12-26,81.9844,92.77,89.2,71.71,123.95
2007-12-27,82.4531,92.71,89.01,71.51,123.95
2007-12-28,82.9531,93.27,89.33,71.9,124.42
2007-12-31,83.3125,93.44,89.33,72.12,124.42
2008-01-01,83.3125,93.44,89.33,72.12,124.42
2008-01-02,84.0469,94.01,90.13,72.43,124.42
2008-01-03,84.0156,93.93,90.32,72.4,124.42
2008-01-04,84.4844,94.23,90.74,72.62,124.88
2008-01-07,84.6094,94.32,90.84,72.62,124.87
2008-01-08,84.6094,94.32,90.57,72.42,124.88
2008-01-09,84.8438,94.55,91.07,72.72,124.95
2008-01-10,84.3594,94.37,91.04,72.74,125.28
2008-01-11,84.8125,94.86,91.02,72.62,125.51
2008-01-14,84.8594,94.76,91.22,72.7,125.51
2008-01-15,85.2969,94.93,91.46,72.79,125.45
2008-01-16,85.25,94.78,91.79,72.88,125.69
2008-01-17,85.625,95.09,91.74,72.71,125.6
2008-01-18,85.7188,95.18,91.85,72.58,125.62
2008-01-21,85.7188,95.36,92.29,72.95,125.92
2008-01-22,86.5781,95.03,91.66,72.24,126.25
2008-01-23,86.8438,95.31,92.45,72.63,126.15
2008-01-24,85.7188,94.29,91.63,72.07,125.74
2008-01-25,86,94.58,91.87,72.11,124.92
2008-01-28,85.9688,94.78,92.04,72.3,125.57
2008-01-29,85.625,94.47,91.68,71.81,125.05
2008-01-30,85.2344,94.23,91.51,71.9,125.32
2008-01-31,85.75,94.44,92.15,72.34,125.27
2008-02-01,86,94.93,92.22,72.35,125.37
2008-02-04,85.8281,94.88,92.03,72.15,124.92
2008-02-05,86.2813,95.35,92.7,72.64,124.77
2008-02-06,86.1875,95.23,92.33,72.4,125.57
2008-02-07,85.625,94.79,92.57,72.58,125.35
2008-02-08,86.0156,94.97,92.58,72.53,125.45
2008-02-11,86.2031,95.29,92.75,72.23,125.45
2008-02-12,85.8906,94.84,91.97,71.56,125.62
2008-02-13,85.9531,94.81,92.03,71.62,125.45
2008-02-14,85.4063,94.58,91.71,71.51,125
2008-02-15,85.5469,95.06,91.95,71.64,125.02
2008-02-18,85.5469,95.06,91.54,71.4,125
2008-02-19,84.9531,94.35,91.77,71.47,124.91
2008-02-20,84.7188,94.32,91.55,71.25,125.27
2008-02-21,85.5781,94.73,91.55,71.19,124.66
2008-02-22,85.5938,94.72,91.65,71.17,125.04
2008-02-25,84.9531,94.36,91.31,70.98,124.73
2008-02-26,85.1563,94.71,91.14,71.05,124.81
2008-02-27,85.2031,95.11,91.02,71.09,124.78
2008-02-28,86.0156,95.72,91.65,71.58,125.23
2008-02-29,87.1406,96.32,92.44,72.26,125.93
2008-03-03,87.0781,96.63,92.77,72.37,126.14
2008-03-04,86.9531,96.61,92.99,72.57,125.9
2008-03-05,86.4688,96.53,92.58,72.24,126.17
2008-03-06,86.75,96.82,92.94,72.71,126.31
2008-03-07,87.2813,97,93.06,73.06,126.46
2008-03-10,87.8438,97.3,93.57,73.27,126.82
2008-03-11,86.8438,96.9,93.11,72.88,126.79
2008-03-12,87.5938,97.26,93.24,72.52,126.74
2008-03-13,87.5313,97.23,93.3,72.87,127.18
2008-03-14,88.4844,97.59,93.4,72.99,127.49
2008-03-17,89.0313,98.1,93.71,73.22,128.79
2008-03-18,88.3594,97.72,93.21,72.91,128.15
2008-03-19,88.875,97.74,93.18,73.16,128.37
2008-03-20,89.0313,97.72,93.17,73.25,128.37
2008-03-21,89.0313,97.72,93.17,73.25,128.06
2008-03-24,87.8281,97.43,93.17,73.25,127.84
2008-03-25,88.0625,97.52,92.14,72.46,127.7
2008-03-26,88.1563,97.48,91.98,72.41,127.65
2008-03-27,87.9375,97.56,91.76,72.13,127.95
2008-03-28,88.1875,97.69,91.73,72.55,127.85
2008-03-31,88.375,97.86,91.93,72.91,127.72
2008-04-01,87.4688,96.85,91.42,72.4,127.06
2008-04-02,87.2344,96.44,91.3,72.42,126.84
2008-04-03,87.2344,96.6,91.38,72.34,126.77
2008-04-04,87.9063,97.14,91.58,72.32,126.93
2008-04-07,87.2813,96.56,91.18,72.04,126.73
2008-04-08,87.2813,96.53,91.12,72.07,127.04
2008-04-09,87.8125,97.02,91.08,71.95,126.99
2008-04-10,87.3281,96.52,91.41,72.17,127.32
2008-04-11,87.8281,97.07,91.84,72.51,126.62
2008-04-14,87.6094,96.98,91.92,72.4,127.16
2008-04-15,87.2344,96.69,91.57,72.4,126.91
2008-04-16,86.625,96.16,91.05,71.89,126.78
2008-04-17,86.4531,96.17,90.74,71.3,126.24
2008-04-18,86.2813,96.04,90.3,70.8,125.97
2008-04-21,86.4688,96.23,90.42,71.11,125.46
2008-04-22,86.375,96.27,90.17,70.96,125.24
2008-04-23,86.25,96.3,90.28,71.07,125.29
2008-04-24,85.6719,95.94,90,70.54,124.59
2008-04-25,85.4844,95.56,90.11,70.48,123.24
2008-04-28,85.7031,95.82,89.99,70.65,123.25
2008-04-29,85.7344,96.06,90.4,70.92,123.25
2008-04-30,86.0469,96.64,90.42,70.94,123.75
2008-05-01,85.9844,96.98,90.42,71.17,123.97
2008-05-02,85.4219,96.78,89.9,70.56,123.38
2008-05-05,85.5,96.6,90.18,70.56,123.38
2008-05-06,85.3281,96.04,90.34,70.94,123.38
2008-05-07,85.5156,96.03,90.02,70.75,123.13
2008-05-08,86.0313,96.21,90.78,71.28,123.43
2008-05-09,86.2344,96.8,91.26,71.45,124.16
2008-05-12,86.2031,97.05,91.17,71.37,123.84
2008-05-13,85.3906,96.62,90.64,70.86,123.71
2008-05-14,85.1094,96.67,90.14,70.32,122.67
2008-05-15,85.6563,96.88,89.71,70.16,122.84
2008-05-16,85.6094,96.78,90.07,70.5,122.44
2008-05-19,85.75,96.78,89.77,70.24,122.81
2008-05-20,86.1563,97.2,90.03,70.42,123.13
2008-05-21,85.9219,96.67,89.54,70.04,123.48
2008-05-22,85.25,96.1,89.31,69.62,123.08
2008-05-23,85.8281,96.31,89.62,69.74,122.11
2008-05-26,85.8281,96.18,89.43,69.74,122.23
2008-05-27,85.3125,96.06,89.33,69.72,122.11
2008-05-28,84.75,95.82,89.04,69.55,122.39
2008-05-29,84.375,95.7,88.45,69.2,121.88
2008-05-30,84.5625,95.76,88.71,69.42,122.2
2008-06-02,85.2344,96.32,89.04,69.52,121.72
2008-06-03,85.875,96.33,88.46,69.11,123.02
2008-06-04,85.7031,96.19,88.79,69.56,122.41
2008-06-05,85.2031,95.79,88.21,69.04,122.91
2008-06-06,85.7656,95.95,88.59,69.24,122.11
2008-06-09,85.2188,95.7,88.11,68.5,122.8
2008-06-10,84.4844,94.89,87.98,68.55,121.74
2008-06-11,84.6875,95.06,87.75,68.52,121.32
2008-06-12,83.875,94.52,87.39,68.39,121.66
2008-06-13,83.625,94.48,86.96,67.85,120.88
2008-06-16,83.7813,94.65,87.13,68.08,121
2008-06-17,84.0781,94.85,87.22,68.33,121.61
2008-06-18,84.5625,95.07,87.3,68.32,122.06
2008-06-19,84.1563,94.94,86.9,67.9,121.68
2008-06-20,84.625,95.21,87.26,68.35,121.93
2008-06-23,84.4531,95.2,87.44,68.46,122.38
2008-06-24,84.9688,95.71,87.52,68.35,122.52
2008-06-25,84.8438,95.79,87.41,68.5,122.8
2008-06-26,85.5,95.93,88.03,69.02,123.17
2008-06-27,85.6406,95.88,88.14,68.93,123.51
2008-06-30,85.7031,95.61,87.51,68.48,123.71
2008-07-01,85.6719,95.61,87.37,68.41,123.01
2008-07-02,85.9375,95.6,87.16,68.51,123.01
2008-07-03,86.0313,95.61,87.71,68.99,123.17
2008-07-04,86.0313,95.91,88.17,69.33,123.46
2008-07-07,86.4063,96.11,88.66,69.58,122.87
2008-07-08,86.6875,96.02,88.75,69.65,123.83
2008-07-09,86.8906,96.05,88.8,69.77,123.98
2008-07-10,87.0313,96.12,88.89,69.89,124.3
2008-07-11,86.0781,96.04,88.69,69.76,124.2
2008-07-14,86.5,96.45,88.86,69.76,124.28
2008-07-15,86.8281,96.64,88.97,69.97,124.6
2008-07-16,86.4219,96.23,88.88,69.93,124.59
2008-07-17,85.6875,95.93,88.58,69.84,124.58
2008-07-18,85.4688,95.88,87.73,69.18,124.72
2008-07-21,85.5938,95.67,87.22,69.11,124.72
2008-07-22,85.3594,95.48,87.22,69.39,123.94
2008-07-23,85.0313,95.14,87.03,69.18,123.75
2008-07-24,85.8906,95.82,87.66,69.55,123.43
2008-07-25,85.3438,95.41,87.54,69.54,124.16
2008-07-28,85.9688,96.04,87.96,69.72,124.1
2008-07-29,85.8438,95.99,88.36,69.95,124.42
2008-07-30,85.8438,95.73,88.68,70.22,124.62
2008-07-31,86.3906,96.63,89.04,70.43,124.59
2008-08-01,86.5469,96.97,89.06,70.28,124.87
2008-08-04,86.4063,96.97,89.27,70.48,125.13
2008-08-05,86.2969,96.69,89.35,70.69,124.9
2008-08-06,86.125,96.58,89.31,70.81,125.3
2008-08-07,86.9688,97.17,89.81,71.08,125.23
2008-08-08,86.75,97.28,89.89,71.1,125.75
2008-08-11,86.4219,97.12,89.8,70.95,125.75
2008-08-12,87.0625,97.4,90.07,71.31,125.77
2008-08-13,86.8281,97.23,90.25,71.5,125.79
2008-08-14,87.125,97.47,90.18,71.32,125.92
2008-08-15,87.3438,97.58,90.38,71.61,125.75
2008-08-18,87.5625,97.78,90.55,71.54,125.89
2008-08-19,87.4688,97.62,90.48,71.57,126
2008-08-20,87.7656,97.63,90.65,71.71,125.84
2008-08-21,87.5,97.37,90.34,71.68,126.07
2008-08-22,87.2813,97.22,90.11,71.49,125.75
2008-08-25,87.875,97.48,90.73,71.49,126.13
2008-08-26,87.875,97.81,90.74,72.15,126.49
2008-08-27,88.0469,97.82,90.31,72.1,126.11
2008-08-28,87.9688,98.08,90.34,72.17,126.27
2008-08-29,87.8281,97.83,90.35,72.22,126.38
2008-09-01,87.8281,97.83,90.64,72.31,125.69
2008-09-02,88.375,98.14,90.39,72.08,126.14
2008-09-03,88.6719,98.29,90.55,72.11,126.36
2008-09-04,88.9219,98.38,90.99,72.33,125.58
2008-09-05,88.6719,98.44,91.52,72.75,126.66
2008-09-08,88.5313,98.26,91,72.16,125.61
2008-09-09,88.9063,98.32,91.28,72.44,125.98
2008-09-10,88.5938,98.3,91.17,72.35,125.59
2008-09-11,88.7188,98.13,91.05,72.37,125.48
2008-09-12,88.1875,97.14,90.39,71.54,125.53
2008-09-15,89.75,97.98,91.13,72.26,125.53
2008-09-16,89.5,98.2,91.56,72.53,127.45
2008-09-17,90.1563,98.46,91.48,72.61,126.8
2008-09-18,90.0938,98.14,91.44,72.62,126.44
2008-09-19,87.9219,96.34,90.21,71.57,125.23
2008-09-22,87.5469,96.57,89.82,71.06,125.24
2008-09-23,87.3281,96.34,89.87,71.16,125.24
2008-09-24,87.625,96.78,90.42,71.68,125.18
2008-09-25,86.9375,96.46,89.9,71.4,125.58
