ticker,tdate,err,dps,dps1,fx,m2gdp,eps,eps1,roa,icr,growthvalue,ivol
MIB,2007-04-30,273.0,63.313,60.805,102.0755,66.15496,117.01,11.345,1.3803495,6.194605,3672.8613,12.29
MIB,2007-05-31,-61.0,64.092,57.137,100.9345,65.68044,118.868,10.205,1.2163063,3.645118,3556.0718,13.01
MIB,2007-06-29,65.0,64.048,56.118,100.9749,65.33447,118.172,10.068,1.2135763,3.6313777,3434.2737,13.89
MIB,2007-07-31,-323.0,64.902,56.62,101.2814,65.75517,119.271,10.227,1.2138542,3.6316586,3315.0999,18.07
MIB,2007-08-31,-161.0,65.733,56.558,101.338,66.15943,121.221,10.559,1.1510948,3.7214088,3325.0852,19.63
MIB,2007-09-28,97.0,66.19,56.552,103.0875,65.562195,121.072,11.259,1.1509949,3.720079,3306.312,17.17
MIB,2007-10-31,100.0,67.153,56.97,103.3164,65.126724,122.505,11.086,1.1766232,3.7189014,3418.6948,17.13
MIB,2007-11-30,-400.0,68.57,56.867,104.5109,64.94296,123.185,10.644,1.1976141,3.4003534,3268.132,17.97
MIB,2007-12-31,28.0,67.407,55.434,104.2353,65.03973,120.852,10.372,1.2091987,3.393761,3230.5332,16.73
MIB,2008-01-31,-278.0,67.722,55.921,104.8315,66.09944,121.593,10.28,1.2079529,3.4030972,2872.2449,24.63
MIB,2008-02-29,-28.0,67.454,56.683,105.7501,67.67271,123.435,10.325,1.2722347,5.1890182,2798.5508,23.13
MIB,2008-03-31,-250.0,65.512,55.573,108.7731,67.63992,121.482,11.566,1.2741281,5.1939597,2757.7175,22.35
MIB,2008-04-30,-444.0,65.39,62.666,107.5436,68.23384,121.254,12.305,1.2743155,5.1889586,2839.4333,17.33
MIB,2008-05-30,-389.0,65.212,63.154,107.0904,68.13784,120.354,12.72,1.246597,2.6555104,2686.9094,17.2
MIB,2008-06-30,-235.0,64.912,63.108,107.7545,68.0172,121.343,12.502,1.2138436,2.7249832,2358.096,20.37
MIB,2008-07-31,-647.0,64.666,62.309,106.5781,68.77167,120.949,12.648,1.2138151,2.7270992,2280.0671,21.02
MIB,2008-08-29,-441.0,64.489,62.858,104.1966,69.20478,120.376,12.582,1.1972003,2.7145379,2327.9146,18.56
MIB,2008-09-30,-618.0,64.202,62.802,102.8945,68.48131,119.502,12.335,1.1938326,2.7104955,2207.3274,37.79
MIB,2008-10-31,-853.0,55.388,62.724,98.4192,67.830376,108.92,15.096,1.1941626,2.7099237,1739.9615,48.03
MIB,2008-11-28,-441.0,47.604,62.648,100.6897,67.7235,99.264,16.406,1.206533,2.9656506,1608.5839,44.66
MIB,2008-12-31,-571.0,45.235,61.857,108.2463,68.20506,94.923,18.682,1.2062705,2.9642484,1605.8436,36.61
MIB,2009-01-30,-771.0,41.483,59.978,104.0763,69.484375,86.164,18.876,1.2062546,2.9637876,1432.8857,37.12
MIB,2009-02-27,-429.0,39.761,60.535,105.5722,70.94011,80.739,21.22,1.0588372,4.432623,1185.7183,39.94
MIB,2009-03-31,-472.0,42.499,32.901,107.9105,72.26863,70.275,19.018,1.047737,4.4196095,1273.62,42.58
MIB,2009-04-30,-417.0,40.819,30.313,105.6275,72.82757,68.822,18.42,1.0477704,4.41867,1507.3287,30.08
MIB,2009-05-29,-333.0,39.482,29.967,108.4994,72.95812,64.88,15.244,0.9486314,2.443897,1589.1981,31.57
MIB,2009-06-30,-200.0,38.967,34.093,107.6792,74.480644,65.05,14.373,0.9515359,2.435844,1533.3878,27.37
MIB,2009-07-31,-171.0,37.597,34.264,107.5093,75.29216,65.841,13.488,0.9516838,2.4350104,1651.546,26.15
MIB,2009-08-31,-143.0,35.48,31.138,108.3269,76.0336,64.988,12.207,0.8095046,2.2075682,1691.1239,28.2
MIB,2009-09-30,57.0,33.994,31.165,109.0674,77.2976,65.607,10.406,0.8108124,2.207583,1791.8622,25.58
MIB,2009-10-30,-147.0,32.353,28.939,109.752,77.35246,66.677,10.499,0.80318356,2.208074,1758.2013,27.5
MIB,2009-11-30,-29.0,31.051,28.797,110.4331,77.51799,67.479,10.763,0.72415304,1.9351561,1779.388,27.58
MIB,2009-12-31,-32.0,30.505,28.633,107.2345,78.84364,69.673,11.149,0.72476053,1.9345512,1928.5657,22.29
MIB,2010-01-29,0.0,30.533,28.761,104.5699,79.56143,68.825,10.633,0.72912496,1.9322677,1857.2595,23.83
MIB,2010-02-26,-97.0,22.668,26.86,103.283,80.7466,68.792,9.639,0.6615872,4.2284884,1778.874,25.03
MIB,2010-03-31,-226.0,25.213,29.76,102.0025,81.68563,69.455,9.617,0.6614483,4.227244,1935.5924,20.13
MIB,2010-04-30,-32.0,29.489,29.367,100.5353,81.98566,72.563,9.637,0.66148806,4.22385,1826.423,26.91
MIB,2010-06-30,0.0,29.782,29.479,95.8117,81.375175,72.768,8.973,0.67934114,2.2284014,1659.281,33.57
MIB,2010-07-30,-214.0,30.187,29.643,98.7226,81.77002,74.075,9.108,0.6793119,2.2288282,1794.7872,27.11
MIB,2010-08-31,-250.0,30.511,29.619,96.7544,82.07843,74.983,8.82,0.7080296,1.6954324,1667.6173,28.99
MIB,2010-09-30,71.0,31.558,29.92,100.2398,81.591385,77.205,9.227,0.7292866,1.6959027,1781.9822,24.07
MIB,2010-10-29,143.0,31.622,29.996,101.4213,81.17716,76.816,9.581,0.7292434,1.696092,1902.5471,22.19
MIB,2010-11-30,-103.0,31.575,30.194,97.5692,80.79891,76.437,9.535,0.7690382,1.7213398,1808.3003,29.59
MIB,2010-12-31,-37.0,32.408,30.356,98.1355,80.240654,78.848,9.527,0.7818802,1.7212688,1971.6443,23.68
MIB,2011-01-31,-357.0,32.053,31.087,99.822,80.05718,78.218,10.068,0.7819254,1.7216469,2103.3152,22.98
MIB,2011-02-28,71.0,32.038,30.985,99.8251,80.512115,79.426,8.992,0.91587555,7.4971147,2130.32,22.66
MIB,2011-03-31,-429.0,31.228,31.71,101.7223,79.82863,80.704,8.555,0.9179649,7.451955,2086.2478,21.53
MIB,2011-04-29,-36.0,30.932,31.887,103.3974,80.05914,79.913,8.033,0.91797304,7.452785,2145.6873,18.77
MIB,2011-05-31,-36.0,32.483,32.114,101.4602,79.71252,80.493,8.172,0.9483474,1.8175437,2044.4567,19.08
MIB,2011-06-30,71.0,32.767,31.684,102.4869,79.11741,81.706,7.863,0.92564595,1.8097821,1924.0125,23.12
MIB,2011-07-29,-143.0,32.596,31.966,100.7272,79.11514,82.402,10.622,0.9216672,1.8058469,1835.9789,34.79
MIB,2011-08-31,-393.0,32.456,31.986,101.4753,79.178444,79.379,10.071,0.8781384,2.3620327,1522.6611,35.43
MIB,2011-09-30,-893.0,32.552,32.068,99.9535,78.552505,76.877,11.309,0.87826943,2.3611605,1349.2646,44.71
MIB,2011-10-31,-571.0,32.093,31.972,101.2721,78.447586,74.221,9.761,0.8778524,2.3618453,1484.0796,35.45
MIB,2011-11-30,-643.0,30.17,31.896,100.0059,78.34255,71.499,10.152,0.76437694,2.2390552,1495.0792,41.23
MIB,2011-12-30,-593.0,29.104,31.988,97.558,77.80755,70.57,9.496,0.7595525,2.2380536,1458.0106,35.37
MIB,2012-01-31,-296.0,28.443,32.439,96.4283,77.59677,69.606,9.382,0.75951636,2.2380414,1556.6545,28.34
MIB,2012-02-29,-148.0,27.939,32.392,97.5923,78.28519,69.198,8.982,0.47567686,4.9771,1604.5576,25.38
MIB,2012-03-30,-148.0,25.434,30.116,98.0032,78.320595,67.992,8.188,0.4781984,4.9745197,1586.0546,25.2
MIB,2012-04-30,-259.0,25.242,27.876,97.2245,79.104225,69.034,8.071,0.4787984,4.9757323,1484.4674,29.9
MIB,2012-05-31,-259.0,25.294,27.564,94.8812,79.441536,69.978,8.287,0.27722898,1.8662062,1288.0168,37.18
MIB,2012-06-29,-520.0,24.992,27.001,95.5967,80.3308,68.928,8.797,0.26913956,1.7760003,1348.0214,31.68
MIB,2012-07-31,-480.0,24.971,27.017,93.0628,80.81949,67.859,8.726,0.290892,1.7978483,1415.6836,33.86
MIB,2012-08-31,-80.0,24.793,27.077,94.4315,81.039116,66.626,9.285,0.2687737,1.5148659,1453.1519,31.08
