,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT
1995-03-21,702.39,34.77,380.054,147.29,2468.875,309.6875,9.263,13.84,9.66,22.03,107.08,8012.5,1339.04,450.93
1995-03-22,703.68,35.8,389.655,151.56,2468.875,308.25,9.394,13.98,9.96,22.08,105.55,8189.3125,1324.2,453.92
1995-03-23,705.15,35.73,395.743,151.23,2483.9375,308.0625,9.444,14.06,9.89,21.94,107.12,8052.4375,1293.74,445.38
1995-03-24,702.21,35.46,384.972,152.22,2478.9375,307.4375,9.297,14.06,9.94,21.96,106.47,8012.5,1308.97,436.84
1995-03-27,701.48,36.01,388.016,152.05,2494,306.5,9.303,14.08,10.08,21.83,106.8,7972.5625,1309.75,428.3
1995-03-28,702.94,35.97,382.864,151.01,2504.0625,306.875,9.569,14.36,10.09,21.89,105.43,7938.375,1308.19,419.76
1995-03-29,702.02,36.3,388.484,150.46,2499,305.3125,9.605,14.11,10.24,21.87,104.27,7927,1306.23,411.22
1995-03-30,708.59,36.16,395.041,151.83,2501.5625,304.5,10.534,14.2,10.24,21.93,104.03,7887.0625,1281.24,412.63
1995-03-31,718.98,36.2,394.572,149.81,2511.5625,305.0625,10.681,14.16,10.11,22.08,102.83,7830,1298.81,419.12
1995-04-03,720.08,35.94,393.636,151.67,2544.25,309.4375,10.661,14.27,9.97,22.76,102.42,7887.0625,1292.18,410.88
1995-04-04,720.44,36.22,396.68,150.41,2531.6875,309.125,10.655,14.15,10.17,22.74,102.3,7949.8125,1289.44,419.42
1995-04-05,724.27,36.94,387.313,150.41,2519.125,309.125,10.872,13.77,10.5,22.62,102.99,8046.75,1307.8,427.96
1995-04-06,724.64,37.33,383.098,149.64,2509.0625,308.25,10.903,13.92,10.71,22.47,104.03,7978.3125,1302.72,436.5
1995-04-07,721.54,37.14,380.054,150.57,2511.5625,310.875,10.846,13.9,10.64,22.48,105.67,7875.625,1305.06,445.04
1995-04-10,715.88,36.99,373.966,149.64,2526.625,310.625,10.571,13.59,10.63,22.48,105.55,7972.5625,1304.28,453.58
1995-04-11,716.61,37.54,380.054,149.2,2531.6875,313.25,10.748,13.26,10.69,22.61,105.99,8177.875,1292.18,462.12
1995-04-12,716.07,36.92,379.586,148.11,2514.0625,311.8125,10.736,13.17,10.66,22.53,104.19,8086.625,1293.74,470.66
1995-04-13,715.52,36.16,379.117,148.49,2478.9375,305.8125,10.826,12.55,10.49,22.08,102.91,8063.8125,1270.31,479.2
1995-04-14,715.52,36.16,379.117,148.49,2478.9375,305.8125,10.826,12.55,10.49,22.08,102.91,8063.8125,1270.31,479.2
1995-04-17,722.99,37.32,387.782,148.82,2461.375,305.3125,11.516,12.5,10.77,21.99,102.87,7995.375,1283.81,470.66
1995-04-18,725.36,37.76,393.167,147.61,2448.8125,302.375,11.798,12.65,11.06,21.81,101.1,8052.4375,1299.25,467.59
1995-04-19,724.64,38,402.066,141.81,2453.8125,300.8125,11.657,12.71,10.96,21.54,100.94,7995.375,1333.59,476.13
1995-04-20,719.71,38.31,396.68,142.46,2471.375,302.5,11.45,12.98,10.98,21.73,101.62,8023.9375,1336.29,484.67
1995-04-21,716.07,38.72,391.528,144.27,2478.9375,300.8125,11.426,13.13,10.97,21.57,102.02,8001.125,1360.6,486.65
1995-04-24,716.79,38.17,394.987,140.55,2481.4375,302.625,11.395,12.88,10.8,21.63,102.79,8029.625,1376.04,494.24
1995-04-25,715.34,38.5,388.531,137.61,2493.625,301.875,11.499,12.59,10.9,21.52,103.03,8191.625,1376.42,487.8
1995-04-26,707.49,38.23,384.611,138.55,2501,300.1875,11.202,12.63,10.91,21.42,102.62,8174.25,1369.48,478.6
1995-04-27,710.96,38.76,380.922,138.99,2493.625,299.25,11.546,12.78,11.13,21.29,102.62,8116.375,1354.04,485.08
1995-04-28,708.41,38.67,383.227,140.82,2493.625,301.75,11.499,12.73,11.2,21.38,104.73,8122.1875,1344.01,485.54
1995-05-01,710.78,38.9,390.837,138.72,2520.5,306.4375,11.757,12.95,11.33,21.52,108.02,8301.5,1336.29,486.79
1995-05-02,712.24,38.12,384.15,138.05,2535.1875,306.4375,11.851,12.75,11.24,21.57,107.46,8353.5625,1326.26,477.59
1995-05-03,713.69,37.74,384.15,138.94,2513.1875,303.5625,11.97,12.78,11.05,21.52,105.02,8324.6875,1360.6,482.92
1995-05-04,716.61,38.5,381.152,135.67,2515.625,301.5,12.248,13,11.23,21.47,104.45,8243.6875,1355.2,476.11
1995-05-05,715.52,38.57,380.691,135.84,2496.125,298.0625,12.119,12.89,11.3,21.37,101.77,8162.6875,1349.41,466.91
1995-05-08,712.78,38.5,382.766,136.39,2518.0625,295.625,12.03,12.97,11.34,21.37,100.27,8255.25,1342.85,457.72
1995-05-09,701.3,37.21,387.608,137.22,2515.625,297.1875,10.936,12.71,11.05,21.39,101.65,8336.25,1349.03,452.1
1995-05-10,701.11,37.47,386.917,137.67,2522.9375,298.5,10.827,12.73,11.18,21.51,101.61,8324.6875,1349.03,461.3
1995-05-11,700.93,36.83,380.691,138.94,2520.5,296.25,10.682,12.31,11.18,21.44,100.55,8370.9375,1311.21,470.5
1995-05-12,700.75,37.04,383.227,138.44,2520.5,296.25,10.642,12.63,11.25,21.46,100.47,8515.5625,1297.32,479.7
1995-05-15,703.12,37.76,398.907,138,2488.75,295.25,10.837,12.73,11.47,21.46,100.11,8330.4375,1312.37,474.37
1995-05-16,702.94,38.1,395.909,138.5,2505.875,298.25,10.817,13.08,11.71,21.62,100.96,8342,1292.3,465.17
1995-05-17,700.57,37.87,390.837,138,2535.1875,297.5625,10.717,13.06,11.79,21.74,99.98,8249.4375,1314.68,459.23
1995-05-18,700.57,37.95,401.904,138.44,2552.25,306.6875,10.721,13.05,11.75,22.22,104.04,8324.6875,1284.2,468.43
1995-05-19,698.56,38.12,401.443,138.61,2525.375,303.0625,10.697,12.78,11.72,22.04,102.42,8307.3125,1289.6,477.63
1995-05-22,698.01,37.98,398.601,137.67,2562.0625,313.1875,10.538,12.77,11.74,22.94,105.91,8469.3125,1252.94,486.83
1995-05-23,699.84,37.85,399.038,142.43,2618.1875,312.125,10.767,12.74,11.69,22.91,105.26,8671.75,1199.69,496.03
1995-05-24,701.48,37.16,395.758,145.09,2610.875,313.1875,10.99,12.96,11.47,22.75,106.77,8666,1165.74,505.23
1995-05-25,703.67,36.87,388.106,143.93,2608.4375,311.375,10.886,12.85,11.63,22.68,106.16,8735.375,1195.06,514.43
1995-05-26,704.94,35.78,386.794,145.25,2647.5,315.125,10.856,12.55,11.32,22.8,109.12,8920.5,1173.84,523.63
1995-05-29,704.94,35.78,386.794,145.25,2647.5,315.125,10.856,12.55,11.32,22.8,109.12,8920.5,1173.84,523.63
1995-05-30,702.41,35.96,375.642,144.59,2606,301.625,10.528,12.35,11.39,21.58,105.99,8642.8125,1188.89,518.61
1995-05-31,701.86,36.17,375.642,145.14,2598.6875,302.125,10.558,12.91,11.3,21.75,104.61,8637.0625,1187.34,504.82
1995-06-01,703.13,36.18,379.36,147.91,2630.4375,306,10.668,12.78,11.25,22.15,105.83,8845.3125,1224.39,516.78
1995-06-02,700.78,36.64,369.083,148.3,2659.75,304.4375,10.419,12.59,11.47,22.09,104.94,8932.0625,1231.72,509.42
1995-06-05,702.04,36.86,378.485,148.52,2625.5625,303.5625,10.608,12.69,11.63,21.99,105.47,8926.3125,1222.46,495.62
1995-06-06,702.23,36.49,368.646,146.25,2613.3125,308,10.548,12.97,11.55,22.16,107.29,8839.5,1208.95,499.76
1995-06-07,705.3,36.63,370.176,148.14,2593.8125,307.6875,10.662,12.75,11.62,22.03,108.23,8642.8125,1158.79,513.56
1995-06-08,705.3,36.2,371.051,146.25,2647.5,307.3125,10.592,13.08,11.45,22.12,107.66,8764.3125,1170.75,520.68
1995-06-09,708.2,35.99,372.581,149.24,2632.875,304.625,10.811,13.14,11.44,21.98,106.32,8683.3125,1175.38,514.48
1995-06-12,706.57,36.11,374.331,148.8,2623.125,298.25,10.701,12.98,11.51,21.75,102.74,8602.3125,1185.41,506.2
1995-06-13,705.12,36.2,373.456,147.19,2649.9375,301.625,10.652,12.62,11.47,21.88,104.65,8770.125,1130.23,513.79
1995-06-14,707.3,36.47,371.269,149.41,2698.8125,304.625,10.572,12.74,11.67,22.11,105.71,8949.4375,1135.25,516.78
1995-06-15,713.27,36.26,365.803,153.95,2715.9375,308.125,10.827,12.77,11.64,22.22,106.77,8897.375,1190.43,521.37
1995-06-16,711.1,36.07,355.964,154.95,2708.5625,306.4375,10.767,12.84,11.57,22.01,106.77,8804.8125,1156.86,521.6
1995-06-19,713.81,34.87,354.215,154.56,2772.0625,316.1875,10.936,12.83,11.34,22.54,110.83,9082.5,1134.32,515.17
1995-06-20,712.37,34.75,350.498,155.34,2742.75,315.9375,10.88,13.05,11.45,22.4,112.94,9013.0625,1152.28,519.3
1995-06-21,710.74,33.77,342.189,156,2755,315.125,10.807,13.24,11.05,22.25,113.18,9204,1147.31,519.3
1995-06-22,709.65,33.85,342.189,161.49,2728.125,312.6875,10.652,13.32,10.98,22.25,111.6,9493.25,1148.84,506.66
1995-06-23,710.01,33.83,334.973,157.66,2725.6875,313.0625,10.648,13.9,10.72,22.25,111.6,9788.25,1107.58,508.6
1995-06-26,709.47,34.12,335.403,155.89,2610.875,301.75,10.582,14.11,10.67,21.35,109.53,9799.8125,1057.91,506.31
1995-06-27,708.02,34.37,337.338,152.34,2570.1875,303.6875,10.558,14.07,10.82,21.68,109,9731.25,1055.23,500.83
1995-06-28,704.04,34.75,329.383,153.92,2634.8125,306,10.377,13.53,11.1,21.81,109.85,10120,1064.78,502.26
1995-06-29,705.12,33.96,326.803,154.43,2615.6875,303,10.496,13.53,10.87,21.73,108.02,10291.5625,1046.06,499.46
1995-06-30,698.24,33.65,328.953,153.92,2663.5625,300.6875,9.964,13.58,10.77,21.73,105.61,10200.0625,995.63,491.3
1995-07-03,698.24,33.65,328.953,153.92,2704.3125,305.375,9.964,13.58,10.77,22.06,107.98,9954.1875,995.63,491.3
1995-07-04,698.24,33.65,328.953,153.92,2704.3125,305.375,9.964,13.58,10.77,22.06,107.98,9954.1875,995.63,491.3
1995-07-05,697.52,33.23,316.483,153.3,2716.3125,310.75,9.994,13.58,10.63,21.99,111.44,9765.5625,963.92,478.11
1995-07-06,697.52,33.59,316.268,152.96,2713.875,315.5625,10.043,13.55,10.7,22.25,115.36,9902.75,924.95,472.4
1995-07-07,700.23,33.15,322.503,154.03,2701.9375,313.875,10.21,12.9,10.52,22.16,114.26,9536.8125,992.19,458.76
1995-07-10,700.05,33.54,336.478,154.54,2697.125,314.125,10.171,13.01,10.7,22.2,112.55,9508.25,1049.5,470.18
1995-07-11,700.23,33.5,328.308,156.62,2713.875,315.6875,10.181,13.06,10.6,22.28,113,9754.125,1042.63,463.67
1995-07-12,706.57,33.83,330.243,158.26,2749.8125,319.4375,10.393,12.23,10.75,22.66,113.69,9765.5625,1059.05,452.25
1995-07-13,705.12,33.36,319.708,156.9,2742.625,318.625,10.299,12.42,10.64,22.64,112.79,9885.625,1063.64,444.43
1995-07-14,705.49,33.5,325.083,158.31,2754.625,320.4375,10.338,12.19,10.67,22.87,113.28,10137.1875,1105.66,449.68
1995-07-17,706.03,33.32,321.213,156.23,2816.875,332.3125,10.574,12.23,10.56,23.92,115.4,10508.8125,1064.4,445.29
1995-07-18,706.39,33.6,327.878,156.06,2819.25,328.6875,10.515,12.31,10.48,23.81,113.77,10417.3125,1059.82,443.4
1995-07-19,703.31,33.5,321.428,151.73,2783.375,319.3125,10.256,12.65,10.3,23.35,110.3,10400.1875,1066.31,431.98
1995-07-20,699.51,32.93,314.548,150.77,2771.375,318.875,10.128,12.62,10.2,23.3,110.34,10634.625,1086.56,432.73
1995-07-21,700.05,32.97,309.173,148.29,2812.0625,325.75,10.25,12.9,10.18,23.76,112.26,10926.1875,1133.17,434.04
1995-07-24,701.32,33.14,299.791,148.63,2807.3125,322.875,10.22,13.5,10.42,23.55,111.57,10931.9375,1120.95,432.73
1995-07-25,699.33,33.24,305.335,149.25,2836.0625,325.375,10.171,13.35,10.24,23.78,111.98,10548.8125,1125.91,437.47
1995-07-26,699.87,34.36,313.438,149.75,2821.6875,325.875,10.23,13.26,10.34,23.74,112.02,10531.6875,1163.74,443.29
1995-07-27,693.9,34.34,317.702,149.87,2783.375,321.375,10.112,13.28,10.5,23.49,110.3,10463.0625,1127.82,439.29
1995-07-28,693.54,34.22,324.738,151.39,2769,320.5625,10.004,13.4,10.51,23.4,109.93,10497.375,1094.97,444.03
1995-07-31,691.92,34.48,344.142,152.34,2699.5,309.875,9.939,13.21,10.62,22.58,108.71,10617.4375,1113.31,432.67
1995-08-01,693,34.75,311.092,151.67,2706.6875,310.25,10.151,13.31,10.71,22.62,108.26,10571.6875,1085.03,421.25
1995-08-02,693,34.91,303.203,157.3,2673.1875,306.625,10.063,13.29,10.73,22.27,107.2,10114.3125,1103.37,417.2
1995-08-03,695.51,34.79,305.335,156.74,2673.1875,308.1875,10.171,13.53,10.63,22.21,107.98,10085.6875,1106.05,420.74
1995-08-04,693.72,34.77,310.452,156.57,2646.8125,301.6875,10.165,13.46,10.64,21.78,106.47,9937.0625,1101.46,424.56
1995-08-07,694.26,34.66,315.143,154.54,2618.0625,302.1875,10.22,13.77,10.65,21.86,106.79,9656.875,1098.41,423.88
1995-08-08,695.69,34.93,313.651,153.25,2666,305.375,10.324,13.58,10.72,22.07,107.49,10028.5625,1109.87,421.02
1995-08-09,695.51,34.91,328.15,154.09,2666,303.6875,10.328,13.85,10.8,22.01,107.49,9931.3125,1106.05,418.57
1995-08-10,694.97,35.13,320.687,153.58,2656.375,304.125,10.377,13.89,10.97,22.02,107.16,9828.4375,1123.24,417.14
1995-08-11,693.72,35.07,320.474,154.09,2670.75,301.4375,10.259,14.02,10.98,21.87,106.96,10040,1122.86,426.45
1995-08-14,694.79,34.32,330.495,153.7,2694.75,303.8125,10.529,14.03,10.89,22.11,107.53,10005.6875,1117.51,437.86
1995-08-15,696.59,34.3,332.414,156.45,2692.3125,301.8125,10.515,13.84,10.8,21.91,106.92,9891.3125,1124.39,439.06
1995-08-16,691.2,34.46,325.591,159.61,2694.75,301.6875,10.564,13.83,10.63,21.84,106.83,9691.1875,1125.91,438.15
1995-08-17,693.18,34.68,326.231,159.1,2699.5,303.4375,10.978,13.94,10.7,21.91,107.85,9685.5,1111.4,449.57
1995-08-18,694.79,35.09,336.252,159.94,2699.5,304.5,11.208,14.41,10.69,22.01,107.98,9799.8125,1105.28,460.99
1995-08-21,694.43,35.75,344.995,157.69,2740.25,308.4375,11.395,14.42,10.73,22.28,109.24,9925.625,1134.08,472.4
1995-08-22,691.56,35.83,334.12,157.47,2740.25,305.875,11.125,14.27,10.76,22.26,107.36,9954.1875,1164.41,487.25
1995-08-23,692.28,36.07,334.333,156.17,2725.875,305.625,11.09,14.57,10.89,22.23,106.67,10022.8125,1176.69,482.17
1995-08-24,691.38,35.79,335.826,157.13,2742.625,305.25,11.031,14.33,11.01,22.23,106.63,10085.6875,1165.94,465.04
1995-08-25,691.2,35.79,335.826,154.99,2766.5625,305.125,11.001,14.22,11.03,22.24,105.85,10080,1196.65,465.27
1995-08-28,691.2,35.71,328.293,154.53,2802.625,309.75,11.04,13.48,10.95,22.55,106.26,10085.5625,1196.27,472.12
1995-08-29,689.59,35.71,335.628,152.59,2783.4375,308.875,10.863,13.64,10.91,22.42,106.55,9941.375,1187.82,478.11
1995-08-30,687.79,35.65,337.412,149.79,2790.625,310.375,10.316,13.38,11,22.54,106.38,9919.1875,1137.92,488.62
1995-08-31,689.77,35.75,346.531,150.71,2824.25,313.6875,10.462,13.67,11.08,22.81,106.87,10263,1132.54,484.96
1995-09-01,686,36.15,344.945,150.82,2829.0625,315.1875,10.384,13.8,11.26,23.03,106.79,10235.25,1160.57,492.84
1995-09-04,686,36.15,344.945,150.82,2829.0625,315.1875,10.384,13.8,11.26,23.03,106.79,10235.25,1160.57,492.84
1995-09-05,684.92,37.23,337.214,150.19,2817.0625,314.3125,10.209,13.6,11.67,23.07,104.88,10323.9375,1144.83,481.94
1995-09-06,685.28,36.79,325.914,151.34,2797.8125,314.3125,10.403,13.53,11.48,23.03,105.32,10401.5625,1117.95,470.52
1995-09-07,689.77,36.61,322.345,150.48,2819.4375,316.1875,10.584,13.54,11.32,23.18,105.53,10701,1073.03,459.1
1995-09-08,688.15,36.95,325.517,149.28,2821.875,317.5625,10.487,13.67,11.37,23.2,105.89,10529.125,1050.77,460.7
1995-09-11,689.95,37.01,328.094,151.16,2814.625,315.9375,10.733,13.58,11.4,23.08,105.73,10506.9375,1027.35,462.13
1995-09-12,694.43,37.35,327.698,147.51,2869.9375,315.8125,10.782,13.55,11.57,23.01,106.38,10673.25,976.29,473.54
1995-09-13,692.82,37.15,340.98,146.08,2879.5625,313.4375,10.568,13.6,11.49,22.83,105.32,10534.625,975.14,484.96
1995-09-14,694.97,37.77,327.301,145.85,2881.9375,315.0625,10.743,13.6,11.79,23.03,105.32,10556.8125,989.34,496.38
1995-09-15,693.9,37.91,328.689,147.05,2920.4375,318.0625,10.665,13.53,11.75,23.34,105.89,10551.3125,996.25,513.51
1995-09-18,694.97,37.91,317.984,147.05,3023.75,333.1875,10.801,13.63,11.98,24.57,109.72,10689.875,953.64,530.63
1995-09-19,694.26,37.93,315.01,149.11,2987.6875,330.0625,10.718,13.79,11.88,24.28,108.54,10817.4375,914.09,513.51
1995-09-20,691.38,37.19,316.398,148.65,2978.125,329.6875,10.568,14.07,11.7,24.35,107.85,10850.6875,943.27,530.63
1995-09-21,692.1,36.14,319.966,151.45,2990.125,334.1875,10.708,14.12,11.39,24.61,108.62,10889.5,980.51,547.76
1995-09-22,688.51,35.51,325.914,151.11,2980.5,324.75,10.572,14.13,11.1,23.86,106.79,10712.0625,964.39,537.5
1995-09-25,688.87,35.96,330.219,150.14,2946.875,322.25,10.592,13.89,11.21,23.62,106.91,10640,891.44,522.55
1995-09-26,689.94,35.67,330.032,150.99,2944.4375,324.375,10.665,13.92,11.23,23.79,107.4,10612.25,919.85,526.24
1995-09-27,689.23,36.16,323.106,148.25,2956.5,323.5,10.627,14.12,11.34,23.66,107.85,10656.625,884.53,519.5
1995-09-28,689.05,36.56,327.599,150.02,2973.3125,324.5,10.708,14.26,11.47,23.68,108.21,10739.8125,884.92,519.5
1995-09-29,689.23,36.1,327.599,150.36,2997.3125,325.25,10.646,13.84,11.36,23.68,109.14,10917.25,900.27,525.3
1995-10-02,686.19,36.31,354.555,148.54,3002.125,320.875,10.302,13.93,11.49,23.26,108.37,10900.5625,935.21,525.83
1995-10-03,686.91,36.14,338.643,147.85,2985.3125,320.25,10.297,14.12,11.31,23.26,108.25,10789.6875,935.21,530.99
1995-10-04,687.62,35.61,342.387,149.22,2973.3125,321.375,10.368,14.15,11.05,23.42,108.41,10767.5,945.58,537.79
1995-10-05,686.73,34.72,336.023,145.91,2978.125,320.75,10.3,14.34,10.64,23.35,108.58,10623.375,948.26,520.2
1995-10-06,688.51,35.05,337.333,145.62,2987.6875,322.5,10.427,14.23,10.7,23.35,109.79,10534.625,906.8,503.67
1995-10-09,691.54,35.63,345.382,144.71,3011.75,323.625,10.578,14.31,10.94,23.44,110,10684.375,875.7,516.8
1995-10-10,691.19,35.86,337.333,141.17,3055,326.625,10.572,14.18,10.96,23.72,110.61,10728.6875,904.5,508.24
1995-10-11,690.83,35.59,329.658,142.83,3103.0625,331.9375,10.562,14.53,10.99,24.11,110.97,10656.625,920.62,496.51
1995-10-12,690.12,35.24,324.791,145.05,3083.875,328.6875,10.471,14.49,10.86,23.96,109.02,10640,911.02,500.38
1995-10-13,689.05,35.83,327.599,144.6,3127.125,328.9375,10.475,14.44,10.95,24.19,107.97,10773.0625,937.13,497.57
1995-10-16,688.51,36.21,319.923,145.11,3151.1875,330.5625,10.403,14.42,11.04,24.3,108.33,11033.6875,966.69,485.84
1995-10-17,688.33,36.23,322.17,141.46,3124.75,328.5,10.394,14.3,10.96,24.15,107.48,10900.5625,938.28,479.04
1995-10-18,688.16,36.08,323.293,138.32,3131.9375,330.4375,10.413,14.35,10.86,24.31,108.21,11083.5625,948.65,490.77
1995-10-19,684.41,35.58,322.544,142.6,3192,334.3125,10.349,14.52,10.75,24.68,108.86,11255.4375,963.24,486.55
1995-10-20,684.95,35.75,328.347,140.54,3199.25,338.5,10.423,14.5,10.82,25.19,108.78,11283.1875,959.4,489.48
1995-10-23,685.12,35.87,328.347,143.17,3172.8125,336.1875,10.407,14.52,10.84,25.01,107.85,11155.625,970.15,491.06
1995-10-24,685.12,36.1,324.745,141.57,3168,336.9375,10.417,14.87,10.86,25.07,107.89,10933.875,956.71,484.02
1995-10-25,685.66,36.1,326.006,142.08,3158.375,336.9375,10.578,14.69,10.82,25,107.89,11061.375,934.83,489.89
1995-10-26,685.3,36.64,329.608,142.77,3168,334.9375,10.549,14.41,10.89,24.88,106.55,11116.8125,947.49,491.82
1995-10-27,684.59,36.56,331.229,141.28,3158.375,334.0625,10.326,14.31,10.9,24.75,106.91,11083.5625,942.5,494.58
1995-10-30,684.41,36.73,333.21,141.23,3163.1875,336.9375,10.37,14.34,11.04,24.88,107.77,11011.5,925.61,504.72
1995-10-31,685.3,36.77,336.092,142.48,3196.8125,339.875,10.403,14.35,11.06,25.12,107.97,11039.1875,933.29,497.74
1995-11-01,684.41,36.98,333.03,147.17,3235.3125,343.125,10.32,14.46,11.08,25.42,108.21,11055.8125,938.66,503.26
1995-11-02,685.12,37.48,332.13,151.34,3237.6875,342.75,10.365,14.52,11.33,25.43,108.37,10800.8125,951.33,500.32
1995-11-03,684.23,37.39,330.148,151.85,3192,340.5,10.277,14.64,11.29,25.16,108.58,10734.25,965.92,501.03
1995-11-06,684.23,36.91,328.527,151.11,3208.875,343.875,10.238,14.75,11.18,25.38,108.37,10883.9375,962.47,507.77
1995-11-07,689.4,36.79,332.13,153.11,3189.625,342.75,10.417,14.78,11.21,25.25,107.4,10911.6875,959.4,504.84
1995-11-08,688.69,37.14,336.452,150.88,3182.4375,342.5,10.397,14.61,11.27,25.34,106.71,10933.875,982.05,495.52
1995-11-09,690.83,37.19,334.291,152.53,3146.375,338.9375,10.456,14.38,11.19,25.09,105.37,10762,974.37,491.24
1995-11-10,696.36,37.16,342.396,154.25,3151.1875,340.5,10.559,14.46,11.11,25.28,105.21,11022.5625,973.22,494.34
1995-11-13,692.08,37.1,344.377,152.48,3127.125,336.9375,10.31,14.6,11.02,25.01,104.15,10867.3125,985.89,496.34
1995-11-14,689.23,37.14,343.297,150.54,3093.5,336.0625,10.326,14.6,11.05,24.9,102.94,10878.4375,953.25,508.06
1995-11-15,687.62,37.37,345.638,148.71,3083.875,335.0625,10.368,14.72,11.23,24.9,103.18,10739.8125,963.24,518.32
1995-11-16,688.69,37.91,354.644,150.25,3107.875,338.5625,10.306,14.86,11.3,25.28,103.46,10895.0625,930.22,511.11
1995-11-17,691.01,38.51,364.55,150.19,3153.5625,341.125,10.378,14.73,11.57,25.47,103.5,10922.75,934.91,508.94
1995-11-20,690.3,38.36,369.566,152.08,3139.125,337.4375,10.359,14.8,11.59,25.22,102.17,11000.375,900.14,506.48
1995-11-21,687.26,38.17,368.67,150.48,3110.3125,336.8125,10.238,14.67,11.64,25.11,102,10978.1875,889.59,511.04
1995-11-22,681.38,38.15,378.523,150.14,3127.125,339.1875,10.005,14.76,11.86,25.25,102.41,11050.3125,867.71,514.47
1995-11-23,681.38,38.15,378.523,150.14,3127.125,339.1875,10.005,14.76,11.86,25.25,102.41,11050.3125,867.71,514.47
1995-11-24,681.38,38.15,378.523,150.14,3153.5625,337.4375,10.005,14.76,11.86,25.2,101.52,11116.8125,867.71,514.47
1995-11-27,685.47,39.04,374.045,150.2,3132.3125,336.4375,10.095,14.91,12.17,25.1,101.15,11027.4375,874.74,505.12
1995-11-28,690.97,38.93,362.58,149.53,3132.3125,336.4375,10.101,14.69,12.2,25.07,100.67,10982.75,854.04,498.6
1995-11-29,691.51,38.79,363.834,149.35,3174.8125,339.625,9.981,14.84,12.2,25.26,100.87,11122.4375,846.22,501.21
1995-11-30,690.44,38.62,361.505,148.69,3186.5625,340.75,10.076,14.91,12.15,25.53,100.99,11060.9375,819.26,503.88
1995-12-01,688.31,39.15,370.641,147.97,3184.25,342.875,10.028,15.36,12.08,25.8,101.36,11060.9375,815.75,508.26
1995-12-04,688.13,39.57,379.777,147.85,3174.8125,344.125,10.019,15.47,12.2,25.91,102.12,10898.9375,811.84,511.04
1995-12-05,690.62,39.66,398.587,146.95,3217.25,348.9375,10.095,15.35,12.31,26.3,102.44,11128,823.95,508.08
1995-12-06,693.46,39.87,395.362,143.22,3229.0625,350.3125,10.139,15.39,12.28,26.62,101.76,11195.0625,797,500.97
1995-12-07,693.82,39.78,395.541,146.35,3214.875,347.25,10.086,15.31,12.32,26.37,100.75,11306.75,809.11,506.6
1995-12-08,695.42,40.29,396.975,145.32,3245.5625,352.1875,10.067,15.55,12.45,26.95,100.27,11362.625,793.48,509.86
1995-12-11,692.93,39.64,392.854,147.79,3276.25,354.8125,10.053,15.47,12.46,27.11,99.78,11385,799.73,510.51
1995-12-12,692.57,39.78,400.378,146.23,3269.125,355.5625,9.948,15.58,12.66,27.11,100.27,11317.9375,802.07,501.27
1995-12-13,689.2,40.36,409.514,148.75,3283.3125,358.875,9.843,15.45,13.11,27.39,101.36,11317.9375,818.09,506.01
1995-12-14,688.13,40.59,421.517,153.32,3283.3125,360,9.875,15.5,13.18,27.51,102.16,11228.5625,833.33,507.25
1995-12-15,688.66,41.44,423.487,149.05,3276.25,357.875,9.875,15.54,13.58,27.44,101.23,11183.875,841.92,502.39
1995-12-18,690.44,41.75,440.98,148.15,3318.6875,364.375,9.942,15.35,13.66,27.94,102.24,11317.9375,797.78,491.2
1995-12-19,690.09,41.48,460.204,148.33,3347,367.8125,9.881,15.47,13.5,28.03,103.69,11329.125,777.46,479.89
1995-12-20,692.22,41.44,489.038,149.23,3344.625,363.625,9.923,15.63,13.16,27.86,102.77,11206.1875,747.77,479.95
1995-12-21,690.62,41.42,521.141,148.69,3325.75,356.6875,9.91,15.69,12.97,27.33,101.19,11150.375,755.58,487.29
1995-12-22,689.73,41.81,455.206,146.95,3380,362.375,9.929,15.74,13.12,27.72,102.12,11195.0625,752.85,480.25
1995-12-25,689.73,41.81,455.206,146.95,3380,362.375,9.929,15.74,13.12,27.72,102.12,11195.0625,752.85,480.25
1995-12-26,690.44,42.1,474.429,146.77,3424.8125,363.5,9.938,15.74,13.33,27.7,102.2,11250.875,752.85,475.69
1995-12-27,688.84,42.6,551.322,146.41,3403.5625,359.3125,9.904,15.69,13.57,27.25,101.52,11250.875,743.86,480.6
1995-12-28,689.02,42.29,482.31,146.47,3431.875,359.4375,9.894,15.71,13.59,27.25,101.12,11385,733.7,482.32
1995-12-29,689.55,42.71,503.456,145.02,3483.8125,364.5625,9.961,15.77,13.6,27.86,101.05,11446.4375,741.52,479.95
1996-01-01,689.55,42.71,503.456,145.02,3483.8125,364.5625,9.961,15.77,13.6,27.86,101.05,11446.4375,741.52,479.95
1996-01-02,696.3,43.28,549.592,142.08,3521.5,371.1875,10.312,16.08,13.83,28.34,101.4,11362.625,713,477.7
1996-01-03,703.94,43.45,574.005,140.63,3528.625,375,10.306,16.09,13.75,28.6,101.92,11357.0625,732.53,486.47
1996-01-04,702.52,43.49,569.776,137.99,3481.4375,371.4375,10.35,15.93,13.91,28.34,100.61,11178.25,764.57,493.57
1996-01-05,704.48,44.26,560.549,140.81,3457.8125,369,10.618,16.16,14.16,28.12,98.81,11027.4375,752.07,495.23
