,CN,KR,TW,IN,MY,ID,BR,MX,RU,SA
41320,7742.3000 ,273.8100 ,244.2200 ,7797.9600 ,1506.8800 ,5730.0000 ,49.1873 ,48962.9300 ,25.5111 ,43757.0000 
41321,7742.3000 ,273.8100 ,244.2200 ,7797.9600 ,1506.8800 ,5730.0000 ,49.1873 ,48962.9300 ,25.5111 ,43757.0000 
41322,7742.3000 ,273.8100 ,244.2200 ,7797.9600 ,1506.8800 ,5730.0000 ,49.1873 ,48962.9300 ,25.5111 ,43757.0000 
41323,7682.9000 ,273.5000 ,246.2000 ,7821.8300 ,1504.5500 ,5725.0000 ,49.1873 ,48872.3100 ,25.5111 ,43536.0000 
41324,7517.3000 ,274.5900 ,246.9800 ,7898.0700 ,1497.1000 ,5715.0000 ,49.3186 ,49410.5400 ,25.7408 ,43813.0000 
41325,7496.1000 ,280.3300 ,249.1300 ,7908.0200 ,1496.6300 ,5735.0000 ,48.2416 ,49099.9800 ,25.0773 ,43438.0000 
41326,7215.9000 ,279.2800 ,246.7200 ,7754.2100 ,1495.2400 ,5741.0000 ,47.5060 ,48883.3600 ,24.8391 ,42389.0000 
41327,7152.3000 ,280.0700 ,246.7200 ,7753.5400 ,1505.9500 ,5771.0000 ,48.0051 ,48575.0000 ,24.9922 ,42440.0000 
41328,7152.3000 ,280.0700 ,246.7200 ,7753.5400 ,1505.9500 ,5771.0000 ,48.0051 ,48575.0000 ,24.9922 ,42440.0000 
41329,7152.3000 ,280.0700 ,246.7200 ,7753.5400 ,1505.9500 ,5771.0000 ,48.0051 ,48575.0000 ,24.9922 ,42440.0000 
41330,7186.1000 ,278.8100 ,246.3700 ,7750.2300 ,1512.4700 ,5848.0000 ,47.4622 ,48205.8700 ,24.4818 ,42637.0000 
41331,7071.9000 ,277.6700 ,243.8800 ,7632.7900 ,1509.6600 ,5823.0000 ,47.8650 ,48203.6500 ,24.7115 ,42362.0000 
41332,7169.2000 ,277.5100 ,243.7900 ,7684.9100 ,1509.6600 ,5931.0000 ,48.1890 ,48455.6400 ,24.8561 ,41981.0000 
41333,7423.0000 ,280.5900 ,245.3400 ,7597.8200 ,1527.4100 ,6049.0000 ,48.2766 ,48792.7300 ,24.5414 ,42426.0000 
41334,7372.2000 ,280.5900 ,246.1200 ,7556.9200 ,1522.7400 ,6033.0000 ,48.3379 ,48664.5300 ,24.5073 ,42951.0000 
41335,7372.2000 ,280.5900 ,246.1200 ,7556.9200 ,1522.7400 ,6033.0000 ,48.3379 ,48664.5300 ,24.5073 ,42951.0000 
41336,7372.2000 ,280.5900 ,246.1200 ,7556.9200 ,1522.7400 ,6033.0000 ,48.3379 ,48664.5300 ,24.5073 ,42951.0000 
41337,7016.9000 ,278.1400 ,242.9400 ,7537.1200 ,1522.2700 ,5951.0000 ,47.9701 ,48548.4800 ,24.2181 ,42683.0000 
41338,7194.6000 ,278.9200 ,244.9100 ,7645.3200 ,1532.0800 ,5982.0000 ,48.2503 ,48526.3800 ,24.5329 ,43559.0000 
41339,7296.1000 ,278.9200 ,246.0300 ,7713.2800 ,1545.6200 ,6064.0000 ,49.4237 ,48792.7300 ,24.7370 ,43365.0000 
41340,7190.3000 ,276.2100 ,245.6000 ,7792.4500 ,1545.6200 ,6064.0000 ,50.1681 ,48584.9500 ,24.7115 ,43658.0000 
41341,7203.0000 ,276.3100 ,248.0100 ,7871.6200 ,1543.7500 ,6115.0000 ,50.4833 ,48999.4000 ,25.0773 ,43620.0000 
41342,7203.0000 ,276.3100 ,248.0100 ,7871.6200 ,1543.7500 ,6115.0000 ,50.4833 ,48999.4000 ,25.0773 ,43620.0000 
41343,7203.0000 ,276.3100 ,248.0100 ,7871.6200 ,1543.7500 ,6115.0000 ,50.4833 ,48999.4000 ,25.0773 ,43620.0000 
41344,7118.4000 ,276.0000 ,248.5200 ,7851.1700 ,1554.0300 ,6028.0000 ,50.1418 ,48640.2100 ,24.8986 ,43951.0000 
41345,7016.9000 ,273.7200 ,247.4100 ,7830.0600 ,1543.7500 ,6028.0000 ,49.9491 ,48580.5300 ,24.6009 ,43934.0000 
41346,6940.8000 ,273.9800 ,247.1500 ,7735.7100 ,1531.6100 ,6028.0000 ,49.2924 ,47808.5200 ,24.3712 ,43867.0000 
41347,6978.9000 ,274.8100 ,246.3700 ,7836.6600 ,1531.6100 ,5931.0000 ,49.0559 ,47849.2100 ,24.5414 ,43920.0000 
41348,6906.9000 ,272.5800 ,244.5700 ,7778.6000 ,1518.0700 ,6038.0000 ,48.8020 ,47039.8100 ,24.5669 ,43709.0000 
41349,6906.9000 ,272.5800 ,244.5700 ,7778.6000 ,1518.0700 ,6038.0000 ,48.8020 ,47039.8100 ,24.5669 ,43709.0000 
41350,6906.9000 ,272.5800 ,244.5700 ,7778.6000 ,1518.0700 ,6038.0000 ,48.8020 ,47039.8100 ,24.5669 ,43709.0000 
41351,6818.1000 ,269.3800 ,240.5300 ,7721.8600 ,1510.6000 ,5966.0000 ,48.4430 ,47039.8100 ,23.7843 ,43451.0000 
41352,6852.0000 ,269.3800 ,241.3000 ,7576.7100 ,1517.1400 ,5961.0000 ,48.2153 ,46378.8700 ,23.4015 ,43239.0000 
41353,7135.3000 ,267.5100 ,239.8400 ,7544.3800 ,1519.4700 ,5972.0000 ,47.9351 ,46749.4800 ,23.6652 ,43246.0000 
41354,7118.4000 ,265.2900 ,240.7000 ,7468.5100 ,1515.7300 ,5920.0000 ,47.1557 ,46778.0700 ,23.6652 ,43246.0000 
41355,7143.8000 ,265.2400 ,239.6700 ,7470.4900 ,1517.1400 ,5787.0000 ,47.0244 ,46980.4300 ,23.6227 ,42986.0000 
41356,7143.8000 ,265.2400 ,239.6700 ,7470.4900 ,1517.1400 ,5787.0000 ,47.0244 ,46980.4300 ,23.6227 ,42986.0000 
41357,7143.8000 ,265.2400 ,239.6700 ,7470.4900 ,1517.1400 ,5787.0000 ,47.0244 ,46980.4300 ,23.6227 ,42986.0000 
41358,7135.3000 ,270.6700 ,242.5100 ,7453.9900 ,1545.6200 ,5838.0000 ,46.7529 ,47136.5900 ,23.3590 ,42901.0000 
41359,7017.1000 ,270.9300 ,241.4700 ,7450.7100 ,1546.5500 ,5936.0000 ,47.0331 ,48082.3500 ,23.3590 ,43180.0000 
41360,7034.0000 ,273.1000 ,242.9400 ,7457.2800 ,1563.3800 ,6079.0000 ,47.4885 ,48567.3300 ,23.3845 ,42687.0000 
41361,6755.4000 ,273.1000 ,241.9000 ,7520.3700 ,1561.5100 ,6064.0000 ,47.7074 ,48567.3300 ,23.6056 ,42658.0000 
41362,6730.0000 ,274.1400 ,244.5700 ,7517.7400 ,1553.5700 ,6064.0000 ,47.7074 ,48567.3300 ,23.6056 ,42658.0000 
41363,6730.0000 ,274.1400 ,244.5700 ,7517.7400 ,1553.5700 ,6064.0000 ,47.7074 ,48567.3300 ,23.6056 ,42658.0000 
41364,6730.0000 ,274.1400 ,244.5700 ,7517.7400 ,1553.5700 ,6064.0000 ,47.7074 ,48567.3300 ,23.6056 ,42658.0000 
41365,6713.1000 ,273.8800 ,244.5700 ,7521.6800 ,1556.3700 ,6059.0000 ,47.2608 ,48417.7700 ,23.3164 ,42658.0000 
41366,6734.2000 ,271.3400 ,244.1400 ,7580.1700 ,1570.8700 ,6069.0000 ,46.9280 ,48667.4100 ,23.2569 ,42819.0000 
41367,6708.9000 ,271.1400 ,245.4300 ,7452.6800 ,1577.8800 ,6110.0000 ,46.7179 ,48162.6300 ,22.7720 ,42045.0000 
41368,6696.3000 ,266.2200 ,243.5400 ,7337.6800 ,1572.7400 ,6028.0000 ,46.6128 ,47938.2900 ,23.0102 ,41623.0000 
41369,6696.3000 ,262.6000 ,243.5400 ,7303.5100 ,1577.4100 ,5971.0000 ,47.3834 ,47608.3700 ,22.9506 ,41044.0000 
41370,6696.3000 ,262.6000 ,243.5400 ,7303.5100 ,1577.4100 ,5971.0000 ,47.3834 ,47608.3700 ,22.9506 ,41044.0000 
41371,6696.3000 ,262.6000 ,243.5400 ,7303.5100 ,1577.4100 ,5971.0000 ,47.3834 ,47608.3700 ,22.9506 ,41044.0000 
41372,6645.6000 ,262.6500 ,238.5500 ,7300.8800 ,1573.6700 ,5936.0000 ,47.3484 ,47818.4200 ,23.1463 ,41106.0000 
41373,6725.8000 ,262.1800 ,238.0300 ,7222.0200 ,1573.6700 ,5961.0000 ,48.2853 ,48423.2700 ,23.4610 ,41011.0000 
41374,6725.8000 ,264.4600 ,238.9800 ,7296.9400 ,1587.7000 ,5920.0000 ,48.7845 ,48890.6500 ,23.5121 ,41612.0000 
41375,6696.3000 ,265.8600 ,242.2500 ,7354.1100 ,1599.8500 ,5997.0000 ,48.3379 ,48929.1400 ,23.2228 ,41629.0000 
41376,6662.5000 ,260.0600 ,240.7900 ,7262.1100 ,1585.8300 ,5961.0000 ,48.1452 ,48407.8700 ,23.0612 ,40929.0000 
41377,6662.5000 ,260.0600 ,240.7900 ,7262.1100 ,1585.8300 ,5961.0000 ,48.1452 ,48407.8700 ,23.0612 ,40929.0000 
41378,6662.5000 ,260.0600 ,240.7900 ,7262.1100 ,1585.8300 ,5961.0000 ,48.1452 ,48407.8700 ,23.0612 ,40929.0000 
41379,6628.7000 ,260.9900 ,239.8400 ,7298.9100 ,1579.2800 ,5895.0000 ,46.3326 ,47288.3500 ,22.0660 ,40478.0000 
41380,6649.8000 ,261.9800 ,240.1800 ,7486.1900 ,1590.0300 ,6048.0000 ,47.0331 ,47568.7800 ,22.2956 ,40958.0000 
41381,6607.6000 ,261.1500 ,240.1000 ,7491.4500 ,1590.0300 ,6100.0000 ,45.9823 ,46837.4600 ,21.6662 ,40144.0000 
41382,6649.8000 ,256.8000 ,239.5000 ,7597.9100 ,1591.9000 ,6115.0000 ,45.9210 ,46667.0000 ,21.8533 ,40240.0000 
41383,6877.8000 ,258.1500 ,246.7200 ,7610.3900 ,1594.2400 ,6120.0000 ,46.5865 ,47059.6100 ,21.9299 ,40922.0000 
41384,6877.8000 ,258.1500 ,246.7200 ,7610.3900 ,1594.2400 ,6120.0000 ,46.5865 ,47059.6100 ,21.9299 ,40922.0000 
41385,6877.8000 ,258.1500 ,246.7200 ,7610.3900 ,1594.2400 ,6120.0000 ,46.5865 ,47059.6100 ,21.9299 ,40922.0000 
41386,6852.5000 ,260.7900 ,246.6300 ,7668.8800 ,1589.1000 ,6110.0000 ,46.5165 ,47204.7700 ,21.8193 ,40615.0000 
41387,6645.6000 ,259.4400 ,245.8600 ,7680.0200 ,1585.3600 ,6089.0000 ,47.0769 ,47469.8000 ,21.8363 ,41319.0000 
41388,6721.6000 ,262.0300 ,248.0100 ,7766.5400 ,1596.5800 ,6141.0000 ,47.5410 ,46551.5300 ,22.3509 ,41349.0000 
41389,6641.4000 ,263.5800 ,247.9200 ,7763.2700 ,1597.0500 ,6100.0000 ,47.7774 ,46848.4600 ,22.4317 ,41710.0000 
41390,6649.8000 ,263.2700 ,248.1800 ,7710.1700 ,1602.6600 ,6054.0000 ,47.0419 ,46156.7300 ,22.3637 ,41637.0000 
41391,6649.8000 ,263.2700 ,248.1800 ,7710.1700 ,1602.6600 ,6054.0000 ,47.0419 ,46156.7300 ,22.3637 ,41637.0000 
41392,6649.8000 ,263.2700 ,248.1800 ,7710.1700 ,1602.6600 ,6054.0000 ,47.0419 ,46156.7300 ,22.3637 ,41637.0000 
41393,6603.4000 ,262.3900 ,249.0400 ,7760.6400 ,1598.9100 ,6131.0000 ,47.4272 ,46109.4400 ,22.4317 ,41507.0000 
41394,6603.4000 ,266.1200 ,251.7100 ,7765.2300 ,1600.7800 ,6141.0000 ,48.2941 ,46464.6500 ,22.7465 ,41147.0000 
41395,6603.4000 ,266.1200 ,253.0900 ,7826.8500 ,1600.7800 ,6245.0000 ,47.6986 ,46464.6500 ,22.3467 ,41147.0000 
41396,6624.5000 ,264.6200 ,252.8300 ,7876.0100 ,1597.9700 ,6100.0000 ,47.8825 ,46257.9000 ,22.8230 ,41546.0000 
41397,6730.0000 ,265.2400 ,253.4300 ,7805.2200 ,1574.5500 ,6012.0000 ,47.9964 ,46841.8600 ,23.2058 ,42254.0000 
41398,6730.0000 ,265.2400 ,253.4300 ,7805.2200 ,1574.5500 ,6012.0000 ,47.9964 ,46841.8600 ,23.2058 ,42254.0000 
41399,6730.0000 ,265.2400 ,253.4300 ,7805.2200 ,1574.5500 ,6012.0000 ,47.9964 ,46841.8600 ,23.2058 ,42254.0000 
41400,6835.6000 ,264.4600 ,254.0300 ,7838.6400 ,1652.3100 ,6074.0000 ,47.9351 ,46427.2600 ,23.0782 ,42525.0000 
41401,6848.2000 ,263.9900 ,254.2900 ,7932.3800 ,1664.0300 ,6131.0000 ,48.6619 ,46625.2100 ,23.4695 ,42539.0000 
41402,6903.1000 ,264.0500 ,258.0800 ,7980.2200 ,1658.8700 ,6172.0000 ,48.7495 ,46419.5600 ,23.6141 ,43279.0000 
