,GC,CL,NG,HG,C,S,SI,SB,XBW,SM,BO,W,KC,CT
1992-06-30,-0.9744 ,1.3476 ,-0.0361 ,1.1204 ,-0.8643 ,-1.2723 ,-1.2807 ,1.5106 ,0.4583 ,-3.3618 ,-1.8018 ,1.2601 ,-5.3818 ,-0.0386 
1992-07-31,-0.8733 ,1.7598 ,3.3018 ,1.1442 ,-2.2807 ,-0.7670 ,-1.1340 ,1.3926 ,0.3355 ,-4.2221 ,-2.1158 ,-0.1503 ,-5.1471 ,-0.3834 
1992-08-31,-0.8222 ,1.4403 ,4.1357 ,1.0790 ,-2.6559 ,-1.3482 ,-1.1296 ,1.0159 ,0.8581 ,0.2323 ,-2.2859 ,-0.0823 ,-5.4131 ,-0.9807 
1992-09-30,-0.6805 ,1.3608 ,4.9657 ,-0.1068 ,-2.6521 ,-1.5758 ,-1.0303 ,-0.0624 ,-0.7248 ,-0.3361 ,-1.8355 ,1.3366 ,-4.0209 ,-1.5543 
1992-10-30,-0.7521 ,0.3919 ,0.0598 ,-0.6747 ,-3.5495 ,-1.4216 ,-1.1511 ,-0.6668 ,-0.8954 ,-1.0989 ,-1.1906 ,2.2196 ,-3.5172 ,-1.7419 
1992-11-30,-0.8621 ,0.2210 ,-1.5949 ,-0.9097 ,-3.2380 ,-1.4389 ,-1.2809 ,-1.1780 ,-2.4269 ,-1.4593 ,-1.2615 ,1.8107 ,-3.3549 ,-0.9817 
1992-12-31,-0.7519 ,-0.3605 ,-2.3739 ,-0.2230 ,-3.3038 ,-1.5633 ,-1.2473 ,-0.9083 ,0.2258 ,-0.9013 ,-1.0322 ,1.3938 ,-3.1123 ,-0.4532 
1993-01-29,-0.7436 ,-0.2406 ,-2.0090 ,-0.2904 ,-3.8551 ,-1.2308 ,-1.0924 ,-0.7967 ,1.6058 ,-1.4736 ,-0.9430 ,2.9002 ,-5.5760 ,-0.4138 
1993-02-26,-0.7947 ,0.0000 ,1.1860 ,-1.0278 ,-3.3699 ,-0.7634 ,-0.8195 ,3.3103 ,2.1696 ,-1.8313 ,-0.2697 ,0.0206 ,-4.0195 ,-0.2274 
1993-03-31,-0.7156 ,-0.1990 ,2.7619 ,-0.9750 ,-2.6227 ,-1.4030 ,-1.0232 ,2.9354 ,3.2583 ,-0.7296 ,-1.2999 ,2.0569 ,-3.7001 ,-0.6871 
1993-04-30,-0.6733 ,-0.2622 ,3.0062 ,-1.1525 ,-2.5036 ,-1.0179 ,-1.0642 ,4.1034 ,3.5982 ,-0.6886 ,-1.4355 ,-1.0471 ,-3.4761 ,-1.1795 
1993-05-31,-0.7117 ,-0.4322 ,0.6016 ,-0.8986 ,-2.9615 ,-0.5882 ,-1.1285 ,0.3351 ,-0.6546 ,0.0430 ,-1.4709 ,-1.8137 ,-3.5400 ,-0.0862 
1993-06-30,-0.7205 ,-1.4936 ,-1.7439 ,-0.3872 ,-1.9966 ,0.4224 ,-1.1447 ,0.9494 ,-1.3381 ,0.0807 ,-0.9285 ,-1.4936 ,-3.5727 ,-1.5006 
1993-07-30,-0.8184 ,-1.6689 ,-0.2771 ,-0.2002 ,-0.9467 ,1.7176 ,-1.1270 ,-1.2568 ,-2.0237 ,0.4253 ,-0.5295 ,-0.2345 ,-2.8392 ,-0.5317 
1993-08-31,-0.7414 ,-1.5852 ,0.1833 ,-0.3314 ,-0.7093 ,1.4483 ,-1.0442 ,-1.7794 ,-1.8875 ,0.8816 ,0.7981 ,0.2520 ,-3.0586 ,-2.1626 
1993-09-30,-0.7847 ,-0.9024 ,-0.9637 ,-1.1391 ,-0.3795 ,0.2525 ,-1.0611 ,-0.2081 ,-2.2739 ,-0.7710 ,1.3250 ,-0.3605 ,-2.9369 ,-1.2898 
1993-10-29,-0.7800 ,-2.2596 ,-0.9870 ,-1.1135 ,0.5558 ,-0.1245 ,-1.0875 ,0.2342 ,-4.1884 ,-0.2954 ,0.4285 ,1.0053 ,-2.7773 ,-2.0901 
1993-11-30,-0.8356 ,-3.1854 ,-1.4766 ,-0.9826 ,2.2442 ,1.4439 ,-1.1295 ,-0.3910 ,-6.7812 ,0.9925 ,3.3982 ,0.9709 ,-2.9742 ,-0.5268 
1993-12-31,-0.8206 ,-4.3558 ,-1.7921 ,-0.7050 ,3.0607 ,2.1845 ,-1.0702 ,-0.1014 ,-7.9390 ,0.8323 ,5.3953 ,3.2009 ,-2.5522 ,0.1951 
1994-01-31,-0.8670 ,-2.3399 ,5.4874 ,0.0633 ,2.1031 ,1.3746 ,-1.0271 ,-0.9007 ,-6.3726 ,-0.3329 ,3.3834 ,2.6851 ,-2.6508 ,2.9032 
1994-02-28,-1.0101 ,-3.4747 ,0.8838 ,-0.4815 ,1.4029 ,0.7645 ,-1.1539 ,0.7658 ,-5.4337 ,-0.0847 ,3.1946 ,-0.5683 ,-1.9795 ,2.0556 
1994-03-31,-1.1643 ,-2.6819 ,-0.7369 ,-0.4351 ,0.8546 ,0.9915 ,-1.2691 ,1.2991 ,-4.3365 ,0.3873 ,2.9656 ,-0.4845 ,-1.8203 ,1.3569 
1994-04-29,-1.2921 ,-0.0162 ,-0.8679 ,0.2722 ,0.2029 ,1.4327 ,-1.4508 ,1.1752 ,-3.0793 ,0.6160 ,4.0851 ,0.6410 ,-0.8023 ,3.0433 
1994-05-31,-1.3935 ,1.0301 ,-2.3670 ,0.9142 ,-0.0674 ,0.6399 ,-1.5288 ,0.3690 ,-1.3669 ,0.5941 ,1.6816 ,0.4138 ,1.9819 ,1.8421 
1994-06-30,-1.4028 ,1.9114 ,0.7342 ,1.1916 ,-0.5368 ,-0.1327 ,-1.5888 ,0.9490 ,-1.3208 ,0.2013 ,0.4970 ,-0.0691 ,5.4258 ,-0.1437 
1994-07-29,-1.3749 ,2.0819 ,-2.6298 ,1.1967 ,-2.6835 ,-0.5069 ,-1.5829 ,0.4786 ,1.1626 ,-0.6527 ,0.8001 ,0.6485 ,-1.4138 ,0.2884 
1994-08-31,-1.3437 ,-0.2627 ,-6.3828 ,1.2922 ,-2.8646 ,-1.4473 ,-1.6315 ,0.5070 ,-3.4633 ,-1.0437 ,1.3008 ,1.1070 ,-0.7723 ,0.0039 
1994-09-30,-1.4218 ,-0.1634 ,-5.6555 ,1.0913 ,-3.3467 ,-2.2288 ,-1.7761 ,1.8090 ,-3.9331 ,-2.5549 ,1.2911 ,2.6595 ,-1.0013 ,-0.3034 
1994-10-31,-1.5427 ,0.6177 ,-2.6177 ,2.5197 ,-3.8042 ,-2.0890 ,-1.7866 ,2.0664 ,2.7956 ,-3.0660 ,2.3980 ,1.7574 ,-1.3056 ,0.9982 
1994-11-30,-1.6963 ,0.1070 ,-4.0929 ,6.0290 ,-3.0890 ,-1.7743 ,-2.0397 ,3.5939 ,0.2518 ,-3.6072 ,4.7785 ,2.3459 ,-1.1382 ,2.7453 
1994-12-30,-1.7896 ,-0.2884 ,-2.7721 ,6.9240 ,-2.6586 ,-1.8269 ,-2.0859 ,4.1492 ,-0.3917 ,-3.4072 ,4.6868 ,2.0200 ,-0.1054 ,6.1153 
1995-01-31,-1.6643 ,0.7836 ,-5.9086 ,4.0734 ,-3.1760 ,-2.0436 ,-1.9334 ,3.7899 ,0.9865 ,-3.4993 ,3.2185 ,1.3101 ,-0.3057 ,6.5388 
1995-02-28,-1.4628 ,1.1744 ,-3.8226 ,3.1143 ,-2.6363 ,-1.9745 ,-1.8063 ,4.6836 ,2.0192 ,-3.2335 ,1.7134 ,-0.7236 ,0.1887 ,7.9911 
1995-03-31,-1.4456 ,2.0095 ,-2.5714 ,4.2548 ,-2.2437 ,-1.9755 ,-1.6443 ,6.1918 ,1.8279 ,-1.7610 ,1.4396 ,-1.0283 ,-0.3945 ,6.8611 
1995-04-28,-1.4025 ,2.9482 ,-2.0582 ,2.9903 ,-1.9516 ,-1.8145 ,-1.6258 ,3.0349 ,4.4219 ,-2.7320 ,0.7248 ,0.6338 ,-0.8365 ,8.0221 
1995-05-31,-1.2931 ,1.0670 ,-2.1090 ,3.7270 ,-1.7670 ,-1.8936 ,-1.4989 ,4.5651 ,2.7593 ,-2.3083 ,-0.1051 ,1.7226 ,-1.5890 ,10.2315 
1995-06-30,-1.2801 ,0.2840 ,-3.8718 ,6.3585 ,0.9694 ,-1.5842 ,-1.4982 ,1.2409 ,0.2704 ,-2.0916 ,0.4629 ,5.6275 ,-0.8160 ,2.9397 
1995-07-31,-1.2447 ,0.4452 ,-3.0072 ,4.7803 ,0.7492 ,-0.5428 ,-1.5357 ,0.9118 ,0.4968 ,-0.7512 ,1.0021 ,5.1326 ,1.4243 ,0.3987 
1995-08-31,-1.1579 ,0.9837 ,-0.4925 ,4.5537 ,2.7938 ,-0.4435 ,-1.2804 ,2.2254 ,0.6747 ,-0.8807 ,-0.0620 ,4.5251 ,0.4711 ,3.2176 
1995-09-29,-1.0796 ,0.9625 ,-1.2691 ,3.4870 ,3.6231 ,-0.0951 ,-1.1362 ,-0.1339 ,0.0420 ,-0.0832 ,0.0509 ,4.0649 ,0.4741 ,4.7877 
1995-10-31,-1.0132 ,1.1122 ,-0.5030 ,2.7745 ,5.2392 ,0.4256 ,-1.2779 ,1.0786 ,-0.8619 ,1.0629 ,-0.7101 ,3.9054 ,0.7625 ,3.0914 
1995-11-30,-0.9067 ,1.8279 ,0.9829 ,2.4711 ,5.0563 ,0.3529 ,-1.3349 ,2.6876 ,0.6363 ,1.5112 ,-1.2986 ,4.6004 ,1.1180 ,2.4588 
1995-12-29,-0.8615 ,3.2094 ,9.7056 ,2.1501 ,6.3416 ,1.3853 ,-1.2970 ,4.4154 ,3.1570 ,1.9453 ,-1.2910 ,5.7180 ,-0.0289 ,1.2399 
1996-01-31,-0.6129 ,1.3750 ,9.6510 ,2.7802 ,5.9290 ,0.8531 ,-1.1765 ,6.0577 ,0.7047 ,1.9775 ,-1.7506 ,6.1878 ,1.2158 ,2.6699 
1996-02-29,-0.9188 ,4.0935 ,4.5716 ,2.8974 ,5.6862 ,-0.2919 ,-1.2666 ,4.0067 ,4.3042 ,0.6499 ,-2.1181 ,2.1564 ,1.1483 ,0.7218 
1996-03-29,-0.9813 ,5.6488 ,5.4145 ,2.3833 ,6.6543 ,0.0366 ,-1.3531 ,4.0856 ,6.7047 ,0.4803 ,-1.5069 ,2.0235 ,0.7329 ,0.9314 
1996-04-30,-0.9672 ,4.9200 ,4.8907 ,3.1824 ,9.6793 ,0.5987 ,-1.4435 ,0.3184 ,9.1645 ,1.0310 ,-0.9947 ,9.1539 ,1.1287 ,0.2994 
1996-05-31,-1.1544 ,3.7338 ,5.4007 ,2.9708 ,8.9231 ,0.7591 ,-1.5680 ,1.7872 ,3.4936 ,0.7484 ,-1.1424 ,5.5262 ,1.2519 ,-0.4721 
1996-06-28,-1.0457 ,4.8022 ,9.5071 ,0.2446 ,6.7634 ,0.3333 ,-1.6468 ,2.4931 ,4.2437 ,0.8204 ,-1.5846 ,2.9917 ,2.0487 ,-1.5117 
1996-07-31,-1.0913 ,3.8920 ,2.1649 ,0.9741 ,4.4240 ,-0.5569 ,-1.6316 ,2.5046 ,4.2606 ,1.2978 ,-2.0429 ,3.5521 ,1.6807 ,-1.2161 
1996-08-30,-1.1167 ,5.5587 ,-1.6092 ,1.1322 ,3.7617 ,2.5921 ,-1.5838 ,2.6810 ,5.0009 ,3.9209 ,-1.1800 ,3.2640 ,1.7286 ,-0.7913 
1996-09-30,-0.9670 ,6.5610 ,2.7505 ,0.4770 ,0.6861 ,1.3499 ,-1.5839 ,0.8585 ,5.3427 ,2.8329 ,-1.8089 ,3.3894 ,0.8104 ,-0.6055 
1996-10-31,-0.9370 ,4.8308 ,6.4279 ,1.7636 ,-1.2297 ,0.1238 ,-1.4437 ,-0.3164 ,6.5966 ,1.8238 ,-1.9803 ,0.9349 ,4.1094 ,-1.5144 
1996-11-29,-0.9751 ,5.3062 ,11.1435 ,3.5997 ,-0.3484 ,1.4081 ,-1.4440 ,-0.1283 ,7.0255 ,2.6684 ,-1.8094 ,1.4882 ,2.2654 ,-0.6724 
1996-12-31,-1.0382 ,7.3761 ,6.2955 ,2.1300 ,-0.4679 ,0.7868 ,-1.4834 ,0.3798 ,9.8764 ,1.1473 ,-1.5167 ,1.7744 ,2.1153 ,-0.9593 
1997-01-31,-1.0874 ,5.2927 ,2.4462 ,2.6744 ,0.0506 ,1.8051 ,-1.4762 ,0.1586 ,8.5212 ,3.6374 ,-1.8644 ,0.7611 ,4.1548 ,-1.1460 
1997-02-28,-1.0812 ,1.1293 ,-2.4321 ,3.6163 ,0.4973 ,3.0921 ,-1.4837 ,0.6651 ,3.8910 ,5.9580 ,-1.2753 ,-0.1275 ,9.4744 ,-1.0044 
1997-03-31,-1.2413 ,0.2028 ,-0.8811 ,3.7118 ,1.0584 ,6.0170 ,-1.6007 ,0.7567 ,4.2211 ,8.4024 ,-1.7527 ,1.4939 ,12.7679 ,-2.0258 
1997-04-30,-1.2125 ,0.4106 ,1.5832 ,3.7322 ,0.4994 ,6.8783 ,-1.6358 ,0.7975 ,3.8265 ,9.4926 ,-0.8141 ,3.0169 ,12.6332 ,-1.5113 
1997-05-30,-1.1843 ,0.5307 ,2.7613 ,4.4215 ,0.3070 ,7.1633 ,-1.5534 ,0.9386 ,4.0161 ,10.0212 ,-1.2323 ,-0.5584 ,18.9467 ,-1.7190 
1997-06-30,-1.1357 ,-0.2468 ,1.1894 ,3.2649 ,-1.3079 ,2.4180 ,-1.4697 ,0.5749 ,1.6704 ,5.1474 ,-1.7306 ,-1.6017 ,8.7965 ,-0.2776 
1997-07-31,-1.0597 ,0.2050 ,1.3468 ,2.5892 ,-0.1022 ,2.5681 ,-1.4153 ,0.1178 ,3.9892 ,2.8019 ,-1.3325 ,0.6947 ,10.3956 ,-0.1313 
1997-08-29,-0.9846 ,-0.1799 ,7.1478 ,0.8388 ,-0.1510 ,-0.4099 ,-1.4720 ,-0.3728 ,3.2209 ,4.0426 ,-1.1965 ,-1.1904 ,7.2437 ,-0.8673 
1997-09-30,-0.8815 ,1.1455 ,7.8804 ,0.3143 ,-1.3322 ,-0.4552 ,-1.1585 ,0.2397 ,2.9489 ,0.0000 ,-0.7547 ,-2.4977 ,6.4667 ,-1.0530 
1997-10-31,-0.9573 ,1.1698 ,10.6456 ,-0.0753 ,-1.0534 ,0.0791 ,-0.9976 ,1.4964 ,2.6912 ,0.7660 ,-0.1397 ,-2.5828 ,4.4079 ,-1.2682 
1997-11-28,-1.1038 ,-0.3809 ,0.3117 ,-0.2975 ,-1.0273 ,1.0010 ,-0.6182 ,1.6160 ,1.1653 ,1.7803 ,0.3124 ,-1.7964 ,4.7233 ,-1.7071 
1997-12-31,-1.0745 ,-1.4639 ,-1.5568 ,-1.6395 ,-2.0887 ,-0.0703 ,-0.0636 ,1.8731 ,-0.5918 ,-0.6616 ,-0.2458 ,-4.0730 ,4.5646 ,-2.4579 
1998-01-30,-0.9381 ,-1.7159 ,-1.3650 ,-1.1675 ,-1.5530 ,0.0507 ,0.3880 ,1.1734 ,-0.7422 ,-1.4025 ,-0.3862 ,-2.9374 ,6.8150 ,-2.5988 
1998-02-27,-0.9857 ,-3.5386 ,0.4172 ,-1.2750 ,-1.9098 ,-0.2985 ,0.0127 ,-1.1204 ,-1.7555 ,-1.2852 ,1.8050 ,-2.2149 ,5.6322 ,-2.4665 
1998-03-31,-1.0037 ,-2.7055 ,2.1941 ,-0.8178 ,-2.5865 ,0.1066 ,0.2616 ,-0.1869 ,-1.5504 ,-2.1345 ,1.7376 ,-3.5549 ,4.9030 ,-2.4728 
1998-04-30,-1.0221 ,-3.5138 ,-0.1231 ,0.6553 ,-2.8108 ,-0.0644 ,0.1196 ,-2.7135 ,-1.1635 ,-1.9279 ,1.2378 ,-3.6906 ,2.8106 ,-2.6384 
1998-05-29,-1.0190 ,-3.6379 ,-1.0851 ,-0.4704 ,-2.7938 ,0.2918 ,-0.5558 ,-2.5234 ,-1.8805 ,-1.0033 ,0.5937 ,-4.2658 ,3.8807 ,-1.6498 
1998-06-30,-1.0006 ,-4.5291 ,1.5766 ,-0.7053 ,-1.7945 ,-1.0023 ,-0.4957 ,-1.8463 ,-3.6911 ,-0.7828 ,-1.1630 ,-4.1106 ,-1.5836 ,2.3543 
1998-07-31,-1.0447 ,-3.7265 ,-5.2876 ,-0.2470 ,-3.6092 ,-1.4480 ,-0.3616 ,-1.5073 ,-6.2066 ,-2.8581 ,-0.5623 ,-5.1535 ,2.3853 ,-0.2820 
1998-08-31,-1.0695 ,-4.2744 ,-5.6286 ,-0.8916 ,-4.6233 ,-2.5943 ,-0.6574 ,-2.6841 ,-7.3119 ,-3.4895 ,-0.1499 ,-4.8899 ,0.7459 ,0.3012 
1998-09-30,-0.8351 ,-1.5726 ,0.9582 ,-0.8635 ,-4.2851 ,-2.4547 ,-0.4178 ,-2.3967 ,-3.8114 ,-4.4665 ,0.0792 ,-4.6071 ,-0.6945 ,1.0317 
1998-10-30,-0.8409 ,-3.0892 ,-2.3153 ,-1.0901 ,-3.9826 ,-1.2187 ,-0.5536 ,-1.7787 ,-5.3064 ,-3.5776 ,-0.0774 ,-4.0752 ,-0.1845 ,-0.1408 
1998-11-30,-0.9042 ,-6.7760 ,-5.5389 ,-1.2062 ,-3.5049 ,-1.6969 ,-0.8350 ,-1.4680 ,-10.3477 ,-2.1807 ,0.3726 ,-3.4161 ,-0.9871 ,-1.6474 
1998-12-31,-0.9132 ,-3.9667 ,-4.2689 ,-1.6611 ,-3.8373 ,-1.2686 ,-0.6379 ,-1.2217 ,-9.0677 ,-2.8921 ,-1.3131 ,-4.9159 ,-0.9466 ,-2.1441 
1999-01-29,-0.9213 ,-2.5419 ,-5.5502 ,-1.5579 ,-3.6015 ,-1.8648 ,-0.4517 ,-0.9942 ,-8.1502 ,-2.3359 ,-0.7999 ,-4.3270 ,-1.6231 ,-1.5181 
1999-02-26,-0.9831 ,-2.4660 ,-6.1612 ,-1.4326 ,-4.0238 ,-2.9135 ,0.4941 ,-2.5482 ,-8.3793 ,-3.3466 ,-2.5374 ,-5.1601 ,-2.0052 ,-0.9807 
1999-03-31,-1.0261 ,1.5547 ,-1.8578 ,-1.5019 ,-3.1983 ,-2.6212 ,-0.4115 ,-3.1667 ,-0.3811 ,-2.6555 ,-2.2230 ,-2.2604 ,-1.5837 ,-0.4973 
1999-04-30,-1.0234 ,3.1711 ,0.0000 ,-0.9804 ,-3.3101 ,-2.4778 ,-0.1406 ,-6.1963 ,0.2028 ,-3.0763 ,-2.1883 ,-4.1562 ,-2.2488 ,-0.3895 
1999-05-31,-1.0931 ,1.0501 ,0.1515 ,-1.6598 ,-3.5442 ,-2.3604 ,-0.3154 ,-3.3133 ,-2.9178 ,-2.7855 ,-2.5142 ,-4.7037 ,-1.2370 ,-0.8238 
1999-06-30,-1.0219 ,1.7803 ,0.9840 ,-0.7813 ,-3.4678 ,-2.4460 ,-0.1597 ,-2.0007 ,0.9898 ,-2.5989 ,-2.5406 ,-3.6621 ,-1.8282 ,-1.8297 
1999-07-30,-0.9816 ,3.0799 ,2.1693 ,-0.8191 ,-3.7634 ,-2.1473 ,-0.1694 ,-1.3916 ,3.5462 ,-2.5235 ,-2.7111 ,-4.7520 ,-2.7587 ,-1.8345 
1999-08-31,-0.7454 ,4.7041 ,3.2794 ,-0.6271 ,-3.1295 ,-1.9161 ,-0.2607 ,-0.6280 ,5.1364 ,-2.4253 ,-2.4087 ,-4.0911 ,-2.9722 ,-2.5727 
1999-09-30,-0.4777 ,6.9670 ,-0.0100 ,-0.7752 ,-3.8848 ,-1.7635 ,0.1377 ,-1.0274 ,7.3019 ,-1.3698 ,-2.8076 ,-4.4605 ,-3.0903 ,-2.1843 
1999-10-29,-0.8682 ,3.5356 ,0.8570 ,-1.1126 ,-4.4322 ,-1.7079 ,0.0691 ,-0.4311 ,3.5313 ,-1.6402 ,-2.6931 ,-4.8611 ,-2.5608 ,-2.2355 
1999-11-30,-1.1746 ,8.8036 ,-4.0356 ,-0.9406 ,-4.4613 ,-2.0548 ,-0.2597 ,-2.2214 ,6.6249 ,0.2235 ,-1.5747 ,-4.2257 ,-1.8467 ,-2.9582 
1999-12-31,-1.1361 ,8.1205 ,-2.8884 ,-0.7584 ,-4.1975 ,-2.3951 ,-0.2001 ,-1.9153 ,6.4042 ,-0.6380 ,-2.9458 ,-4.6653 ,-1.9934 ,-3.1367 
2000-01-31,-1.3471 ,7.8456 ,0.7359 ,-1.0871 ,-3.8757 ,-1.9534 ,-0.3922 ,-4.0493 ,10.4678 ,1.9504 ,-2.7768 ,-4.9674 ,-2.1431 ,-1.7515 
2000-02-29,-1.3207 ,10.0494 ,1.1076 ,-1.0634 ,-3.9520 ,-1.1002 ,-0.6896 ,-5.5626 ,19.6691 ,-0.8000 ,-3.0428 ,-4.0715 ,-3.1835 ,-1.7608 
2000-03-31,-1.4167 ,4.4808 ,2.5526 ,-0.9134 ,-3.6929 ,-1.8072 ,-0.8454 ,-2.5532 ,15.3251 ,-1.0351 ,-2.5127 ,-4.9174 ,-3.0728 ,-1.9316 
2000-04-28,-1.4942 ,3.7652 ,2.9862 ,-0.7531 ,-3.6013 ,-1.6407 ,-0.7957 ,-1.7799 ,13.3385 ,-0.6112 ,-2.6164 ,-4.6385 ,-3.5736 ,-2.3183 
2000-05-31,-1.6050 ,5.8995 ,4.4566 ,-0.2500 ,-3.8346 ,-1.5763 ,-0.9636 ,0.2942 ,21.4494 ,0.1878 ,-3.4511 ,-4.1760 ,-3.7175 ,-1.8301 
2000-06-30,-1.4677 ,7.4798 ,8.4805 ,0.3546 ,-4.6726 ,-1.4639 ,-0.9949 ,2.0170 ,23.0111 ,0.0679 ,-3.0729 ,-4.2461 ,-4.2378 ,-2.5602 
