,BOND,CANA,BUND,GILT,JGB
2006-09-27,4.5980 ,3.9830 ,3.6720 ,4.4720 ,1.6550 
2006-09-28,4.6120 ,3.9950 ,3.6890 ,4.4900 ,1.6560 
2006-09-29,4.6280 ,4.0010 ,3.7090 ,4.5230 ,1.6750 
2006-10-02,4.6000 ,3.9840 ,3.6900 ,4.5320 ,1.7350 
2006-10-03,4.6140 ,3.9890 ,3.7350 ,4.5590 ,1.6960 
2006-10-04,4.5590 ,3.9680 ,3.6970 ,4.5310 ,1.7210 
2006-10-05,4.6040 ,4.0100 ,3.7110 ,4.5220 ,1.7250 
2006-10-06,4.6940 ,4.0830 ,3.7520 ,4.5630 ,1.7060 
2006-10-09,4.6940 ,4.0820 ,3.7600 ,4.5580 ,1.7050 
2006-10-10,4.7520 ,4.1130 ,3.8110 ,4.6140 ,1.7240 
2006-10-11,4.7780 ,4.1340 ,3.8080 ,4.6130 ,1.7450 
2006-10-12,4.7700 ,4.1450 ,3.8030 ,4.6180 ,1.7510 
2006-10-13,4.7980 ,4.1720 ,3.8320 ,4.6480 ,1.7700 
2006-10-16,4.7760 ,4.1580 ,3.8300 ,4.6450 ,1.8000 
2006-10-17,4.7660 ,4.1670 ,3.8000 ,4.6300 ,1.8010 
2006-10-18,4.7540 ,4.1590 ,3.8170 ,4.6460 ,1.8050 
2006-10-19,4.7820 ,4.1820 ,3.8410 ,4.6620 ,1.8060 
2006-10-20,4.7860 ,4.1860 ,3.8390 ,4.6900 ,1.8050 
2006-10-23,4.8280 ,4.2050 ,3.8770 ,4.7020 ,1.8400 
2006-10-24,4.8200 ,4.2060 ,3.8750 ,4.7050 ,1.8250 
2006-10-25,4.7610 ,4.1790 ,3.8840 ,4.7010 ,1.8000 
2006-10-26,4.7170 ,4.1170 ,3.8580 ,4.6640 ,1.7500 
2006-10-27,4.6720 ,4.0770 ,3.8090 ,4.5940 ,1.7410 
2006-10-30,4.6690 ,4.0720 ,3.7930 ,4.5630 ,1.7310 
2006-10-31,4.5980 ,4.0260 ,3.7410 ,4.5110 ,1.7200 
2006-11-01,4.5650 ,3.9940 ,3.7060 ,4.5070 ,1.7200 
2006-11-02,4.5940 ,4.0230 ,3.7400 ,4.5520 ,1.7150 
2006-11-03,4.7150 ,4.1110 ,3.7730 ,4.5850 ,1.7160 
2006-11-06,4.6930 ,4.1030 ,3.7920 ,4.6060 ,1.7650 
2006-11-07,4.6570 ,4.0520 ,3.7390 ,4.5470 ,1.7660 
2006-11-08,4.6350 ,4.0420 ,3.7580 ,4.5690 ,1.7290 
2006-11-09,4.6250 ,4.0350 ,3.7410 ,4.5410 ,1.7090 
2006-11-10,4.5880 ,4.0070 ,3.7140 ,4.5200 ,1.6880 
2006-11-13,4.6090 ,4.0130 ,3.7380 ,4.5610 ,1.6640 
2006-11-14,4.5620 ,3.9850 ,3.7120 ,4.5330 ,1.7300 
2006-11-15,4.6170 ,4.0160 ,3.7400 ,4.5570 ,1.7050 
2006-11-16,4.6640 ,4.0310 ,3.7480 ,4.5720 ,1.7050 
2006-11-17,4.5990 ,4.0050 ,3.7300 ,4.5590 ,1.7180 
2006-11-20,4.5970 ,4.0010 ,3.7190 ,4.5370 ,1.6840 
2006-11-21,4.5700 ,3.9940 ,3.7220 ,4.5480 ,1.6840 
2006-11-22,4.5580 ,3.9790 ,3.7200 ,4.5540 ,1.6700 
2006-11-23,4.5580 ,3.9870 ,3.7450 ,4.5750 ,1.6710 
2006-11-24,4.5480 ,3.9680 ,3.6990 ,4.5300 ,1.6640 
2006-11-27,4.5290 ,3.9590 ,3.7230 ,4.5670 ,1.6700 
2006-11-28,4.5010 ,3.9190 ,3.7050 ,4.5400 ,1.6550 
2006-11-29,4.5210 ,3.9360 ,3.7200 ,4.5450 ,1.6900 
2006-11-30,4.4580 ,3.9030 ,3.6950 ,4.5130 ,1.6550 
2006-12-01,4.4330 ,3.8680 ,3.6640 ,4.4690 ,1.6080 
2006-12-04,4.4230 ,3.8760 ,3.6710 ,4.4700 ,1.6240 
2006-12-05,4.4400 ,3.8810 ,3.6800 ,4.4980 ,1.6150 
2006-12-06,4.4850 ,3.9060 ,3.6880 ,4.5030 ,1.6520 
2006-12-07,4.4810 ,3.8980 ,3.7120 ,4.5290 ,1.6800 
2006-12-08,4.5440 ,3.9360 ,3.7280 ,4.5590 ,1.7000 
2006-12-11,4.5180 ,3.9130 ,3.7450 ,4.5970 ,1.6590 
2006-12-12,4.4850 ,3.8990 ,3.7390 ,4.6150 ,1.6450 
2006-12-13,4.5790 ,3.9610 ,3.7510 ,4.6360 ,1.6140 
2006-12-14,4.5970 ,3.9860 ,3.7820 ,4.6830 ,1.6310 
2006-12-15,4.5930 ,4.0110 ,3.7990 ,4.6820 ,1.6700 
2006-12-18,4.5810 ,4.0430 ,3.8280 ,4.7050 ,1.6900 
2006-12-19,4.5890 ,4.0340 ,3.8640 ,4.7340 ,1.6530 
2006-12-20,4.5950 ,4.0280 ,3.8600 ,4.7120 ,1.6200 
2006-12-21,4.5450 ,3.9820 ,3.8750 ,4.7250 ,1.6120 
2006-12-22,4.6190 ,4.0080 ,3.8810 ,4.7320 ,1.5990 
2006-12-25,4.6180 ,4.0040 ,3.8760 ,4.7330 ,1.5940 
2006-12-26,4.5990 ,4.0040 ,3.8760 ,4.7330 ,1.5750 
2006-12-27,4.6500 ,4.0450 ,3.9250 ,4.7820 ,1.6450 
2006-12-28,4.6800 ,4.0830 ,3.9540 ,4.7860 ,1.6700 
2006-12-29,4.7020 ,4.0860 ,3.9480 ,4.7410 ,1.6850 
2007-01-01,4.7020 ,4.0840 ,3.9430 ,4.7410 ,1.6850 
2007-01-02,4.6800 ,4.0600 ,3.9370 ,4.7580 ,1.6850 
2007-01-03,4.6580 ,4.0460 ,3.9540 ,4.7870 ,1.6850 
2007-01-04,4.6020 ,4.0030 ,3.9330 ,4.7730 ,1.7250 
2007-01-05,4.6440 ,4.0350 ,3.9820 ,4.8020 ,1.7190 
2007-01-08,4.6520 ,4.0530 ,3.9730 ,4.7890 ,1.7200 
2007-01-09,4.6540 ,4.0540 ,4.0040 ,4.8000 ,1.7400 
2007-01-10,4.6840 ,4.0750 ,4.0210 ,4.8100 ,1.7600 
2007-01-11,4.7310 ,4.1100 ,4.0140 ,4.8560 ,1.7400 
2007-01-12,4.7750 ,4.1350 ,4.0630 ,4.9040 ,1.7450 
2007-01-15,4.7750 ,4.1380 ,4.0540 ,4.9000 ,1.7450 
2007-01-16,4.7470 ,4.1380 ,4.0400 ,4.8880 ,1.7450 
2007-01-17,4.7790 ,4.1600 ,4.0400 ,4.8970 ,1.6910 
2007-01-18,4.7430 ,4.1330 ,4.0620 ,4.9060 ,1.7190 
2007-01-19,4.7750 ,4.1370 ,4.0500 ,4.9060 ,1.6650 
2007-01-22,4.7590 ,4.1320 ,4.0210 ,4.8880 ,1.6560 
2007-01-23,4.8080 ,4.1610 ,4.0200 ,4.8990 ,1.6590 
2007-01-24,4.8080 ,4.1700 ,4.0400 ,4.9110 ,1.6650 
2007-01-25,4.8730 ,4.2050 ,4.0790 ,4.9610 ,1.6690 
2007-01-26,4.8730 ,4.1960 ,4.0920 ,4.9860 ,1.6910 
2007-01-29,4.8900 ,4.2190 ,4.1190 ,5.0120 ,1.7300 
2007-01-30,4.8690 ,4.2260 ,4.1100 ,4.9870 ,1.7150 
2007-01-31,4.8080 ,4.1770 ,4.1000 ,4.9760 ,1.7050 
2007-02-01,4.8350 ,4.1970 ,4.0910 ,5.0050 ,1.7140 
2007-02-02,4.8200 ,4.1840 ,4.0610 ,5.0020 ,1.7300 
2007-02-05,4.8020 ,4.1620 ,4.0310 ,4.9870 ,1.7250 
2007-02-06,4.7660 ,4.1310 ,4.0300 ,4.9830 ,1.7450 
2007-02-07,4.7430 ,4.1130 ,4.0300 ,4.9580 ,1.7450 
2007-02-08,4.7320 ,4.1080 ,4.0470 ,4.9170 ,1.7400 
2007-02-09,4.7800 ,4.1650 ,4.0910 ,4.9690 ,1.7000 
2007-02-12,4.8040 ,4.1960 ,4.1080 ,4.9850 ,1.7000 
2007-02-13,4.8080 ,4.2180 ,4.1250 ,4.9590 ,1.7450 
2007-02-14,4.7360 ,4.1480 ,4.0990 ,4.9530 ,1.7350 
2007-02-15,4.7060 ,4.1160 ,4.0440 ,4.8630 ,1.7500 
2007-02-16,4.6880 ,4.1030 ,4.0500 ,4.8760 ,1.7100 
2007-02-19,4.6880 ,4.0970 ,4.0660 ,4.8950 ,1.7200 
2007-02-20,4.6740 ,4.0810 ,4.0630 ,4.9090 ,1.7110 
2007-02-21,4.6900 ,4.1000 ,4.0530 ,4.8870 ,1.6990 
2007-02-22,4.7280 ,4.1360 ,4.0860 ,4.9350 ,1.6660 
2007-02-23,4.6700 ,4.1050 ,4.0470 ,4.8910 ,1.6800 
2007-02-26,4.6250 ,4.0580 ,3.9950 ,4.8400 ,1.6650 
2007-02-27,4.5110 ,3.9900 ,3.9650 ,4.8010 ,1.6450 
2007-02-28,4.5660 ,4.0300 ,3.9570 ,4.7970 ,1.6360 
2007-03-01,4.5500 ,4.0280 ,3.9470 ,4.7880 ,1.6550 
2007-03-02,4.4970 ,4.0010 ,3.9380 ,4.7770 ,1.6740 
2007-03-05,4.4950 ,3.9890 ,3.9150 ,4.7530 ,1.6290 
2007-03-06,4.5280 ,4.0020 ,3.9180 ,4.7660 ,1.6340 
2007-03-07,4.4870 ,3.9570 ,3.9200 ,4.7690 ,1.6300 
2007-03-08,4.5130 ,3.9790 ,3.9290 ,4.7750 ,1.6250 
2007-03-09,4.5870 ,4.0460 ,3.9590 ,4.8190 ,1.6150 
2007-03-12,4.5520 ,4.0260 ,3.9320 ,4.8110 ,1.6200 
2007-03-13,4.4910 ,3.9890 ,3.9050 ,4.7680 ,1.6140 
2007-03-14,4.5340 ,4.0230 ,3.8820 ,4.7370 ,1.5750 
2007-03-15,4.5360 ,4.0200 ,3.9070 ,4.7850 ,1.5940 
2007-03-16,4.5440 ,4.0310 ,3.9050 ,4.7830 ,1.5850 
2007-03-19,4.5630 ,4.0630 ,3.9260 ,4.8130 ,1.5840 
2007-03-20,4.5490 ,4.0830 ,3.9090 ,4.8320 ,1.5700 
2007-03-21,4.5360 ,4.0820 ,3.9270 ,4.8340 ,1.5710 
2007-03-22,4.5830 ,4.1060 ,3.9490 ,4.8680 ,1.5550 
2007-03-23,4.6110 ,4.1130 ,4.0010 ,4.9040 ,1.6150 
2007-03-26,4.6010 ,4.1090 ,4.0010 ,4.9110 ,1.6550 
2007-03-27,4.5970 ,4.0980 ,4.0220 ,4.9430 ,1.6460 
2007-03-28,4.6200 ,4.1020 ,4.0310 ,4.9320 ,1.6800 
2007-03-29,4.6420 ,4.1220 ,4.0530 ,4.9570 ,1.6540 
2007-03-30,4.6440 ,4.1130 ,4.0570 ,4.9690 ,1.6590 
2007-04-02,4.6400 ,4.1190 ,4.0720 ,4.9810 ,1.6550 
2007-04-03,4.6640 ,4.1430 ,4.0970 ,5.0230 ,1.6600 
2007-04-04,4.6480 ,4.1140 ,4.0710 ,4.9940 ,1.6940 
2007-04-05,4.6780 ,4.1410 ,4.0950 ,4.9990 ,1.6800 
2007-04-06,4.7490 ,4.1580 ,4.0970 ,4.9970 ,1.6750 
2007-04-09,4.7430 ,4.1900 ,4.0960 ,4.9980 ,1.6900 
2007-04-10,4.7180 ,4.1690 ,4.1280 ,5.0210 ,1.6900 
2007-04-11,4.7300 ,4.1800 ,4.1430 ,5.0240 ,1.6500 
2007-04-12,4.7350 ,4.1930 ,4.1820 ,5.0580 ,1.6750 
2007-04-13,4.7610 ,4.2150 ,4.2310 ,5.1030 ,1.6700 
2007-04-16,4.7350 ,4.2150 ,4.2070 ,5.0800 ,1.7040 
2007-04-17,4.6800 ,4.1820 ,4.1820 ,5.0890 ,1.6990 
2007-04-18,4.6500 ,4.1830 ,4.1540 ,5.0430 ,1.7140 
2007-04-19,4.6640 ,4.1860 ,4.1970 ,5.0690 ,1.6830 
2007-04-20,4.6700 ,4.2190 ,4.2030 ,5.0670 ,1.6940 
2007-04-23,4.6400 ,4.1860 ,4.1800 ,5.0540 ,1.6900 
2007-04-24,4.6200 ,4.1560 ,4.1630 ,5.0570 ,1.6800 
2007-04-25,4.6500 ,4.1560 ,4.1880 ,5.0600 ,1.6550 
2007-04-26,4.6960 ,4.1940 ,4.2200 ,5.0930 ,1.6600 
2007-04-27,4.6920 ,4.2230 ,4.2200 ,5.1150 ,1.6290 
2007-04-30,4.6220 ,4.1540 ,4.1540 ,5.0430 ,1.6600 
2007-05-01,4.6360 ,4.1590 ,4.1490 ,5.0660 ,1.6150 
2007-05-02,4.6420 ,4.1870 ,4.2100 ,5.1030 ,1.6330 
2007-05-03,4.6720 ,4.2240 ,4.2300 ,5.1330 ,1.6330 
2007-05-04,4.6380 ,4.2060 ,4.1950 ,5.1110 ,1.6350 
2007-05-07,4.6260 ,4.1880 ,4.2120 ,5.1110 ,1.6530 
2007-05-08,4.6340 ,4.1850 ,4.1950 ,5.0910 ,1.6560 
2007-05-09,4.6620 ,4.1990 ,4.2080 ,5.0850 ,1.6730 
2007-05-10,4.6380 ,4.1950 ,4.2140 ,5.1030 ,1.6750 
2007-05-11,4.6720 ,4.1850 ,4.2170 ,5.0870 ,1.6530 
2007-05-14,4.6940 ,4.2290 ,4.2690 ,5.1350 ,1.6700 
2007-05-15,4.7020 ,4.2360 ,4.2990 ,5.1370 ,1.6840 
2007-05-16,4.7100 ,4.2370 ,4.3030 ,5.1290 ,1.6710 
2007-05-17,4.7520 ,4.3040 ,4.3120 ,5.1530 ,1.6300 
2007-05-18,4.8000 ,4.3190 ,4.3110 ,5.1670 ,1.6450 
2007-05-21,4.7820 ,4.3250 ,4.3220 ,5.1750 ,1.6570 
2007-05-22,4.8250 ,4.3530 ,4.3380 ,5.1720 ,1.6440 
2007-05-23,4.8470 ,4.3920 ,4.3810 ,5.2270 ,1.6890 
2007-05-24,4.8390 ,4.4100 ,4.3690 ,5.2100 ,1.7080 
2007-05-25,4.8570 ,4.4190 ,4.3870 ,5.2340 ,1.7280 
2007-05-28,4.8570 ,4.4400 ,4.3920 ,5.2340 ,1.7340 
2007-05-29,4.8820 ,4.4990 ,4.4020 ,5.2300 ,1.7590 
2007-05-30,4.8680 ,4.4800 ,4.3990 ,5.2420 ,1.7440 
2007-05-31,4.8880 ,4.4900 ,4.4220 ,5.2550 ,1.7530 
2007-06-01,4.9520 ,4.5190 ,4.4610 ,5.2910 ,1.7820 
2007-06-04,4.9270 ,4.4800 ,4.4560 ,5.2930 ,1.8040 
2007-06-05,4.9910 ,4.5290 ,4.4960 ,5.3190 ,1.8400 
2007-06-06,4.9640 ,4.5210 ,4.4610 ,5.2770 ,1.8450 
2007-06-07,5.1300 ,4.6110 ,4.5450 ,5.3520 ,1.8690 
2007-06-08,5.0990 ,4.6280 ,4.5720 ,5.3910 ,1.8980 
2007-06-11,5.1510 ,4.6510 ,4.5650 ,5.3850 ,1.9150 
2007-06-12,5.2930 ,4.7320 ,4.6110 ,5.4470 ,1.9350 
2007-06-13,5.1980 ,4.6900 ,4.6440 ,5.4780 ,1.9740 
2007-06-14,5.2210 ,4.6840 ,4.6440 ,5.4750 ,1.9650 
2007-06-15,5.1630 ,4.6170 ,4.6570 ,5.4830 ,1.9430 
2007-06-18,5.1340 ,4.6490 ,4.6630 ,5.4930 ,1.8990 
2007-06-19,5.0810 ,4.6260 ,4.6200 ,5.4680 ,1.9350 
2007-06-20,5.1320 ,4.6470 ,4.6400 ,5.5030 ,1.9000 
2007-06-21,5.1860 ,4.6740 ,4.6460 ,5.5080 ,1.9320 
2007-06-22,5.1300 ,4.6560 ,4.6530 ,5.5240 ,1.9050 
2007-06-25,5.0800 ,4.6180 ,4.6220 ,5.4880 ,1.9000 
2007-06-26,5.0780 ,4.6230 ,4.6020 ,5.4690 ,1.8890 
2007-06-27,5.0800 ,4.6210 ,4.5470 ,5.4230 ,1.8750 
2007-06-28,5.1030 ,4.6310 ,4.5660 ,5.4350 ,1.9260 
2007-06-29,5.0240 ,4.5550 ,4.5740 ,5.4630 ,1.8790 
2007-07-02,4.9890 ,4.5500 ,4.5110 ,5.4200 ,1.8940 
2007-07-03,5.0370 ,4.5490 ,4.5620 ,5.4630 ,1.8780 
2007-07-04,5.0370 ,4.5830 ,4.6040 ,5.4970 ,1.9050 
2007-07-05,5.1400 ,4.6400 ,4.6470 ,5.5200 ,1.9300 
2007-07-06,5.1820 ,4.7010 ,4.6770 ,5.5470 ,1.9400 
2007-07-09,5.1380 ,4.6740 ,4.6690 ,5.5480 ,1.9540 
2007-07-10,5.0210 ,4.5760 ,4.5890 ,5.4460 ,1.9680 
2007-07-11,5.0860 ,4.6090 ,4.5770 ,5.4400 ,1.8850 
2007-07-12,5.1240 ,4.6630 ,4.6200 ,5.4640 ,1.9080 
2007-07-13,5.0930 ,4.6460 ,4.6180 ,5.4880 ,1.9400 
2007-07-16,5.0390 ,4.6030 ,4.5790 ,5.4560 ,1.9400 
2007-07-17,5.0490 ,4.6350 ,4.5960 ,5.4810 ,1.9310 
2007-07-18,5.0280 ,4.6120 ,4.5440 ,5.4120 ,1.9100 
2007-07-19,5.0160 ,4.6130 ,4.5500 ,5.4140 ,1.9100 
2007-07-20,4.9500 ,4.5590 ,4.4380 ,5.3070 ,1.8910 
2007-07-23,4.9480 ,4.5670 ,4.4400 ,5.3170 ,1.8600 
2007-07-24,4.9090 ,4.5830 ,4.4310 ,5.3110 ,1.8710 
2007-07-25,4.8980 ,4.5750 ,4.4040 ,5.2830 ,1.8650 
2007-07-26,4.7850 ,4.5240 ,4.3310 ,5.2100 ,1.8650 
2007-07-27,4.7570 ,4.4920 ,4.3230 ,5.1980 ,1.7900 
2007-07-30,4.8020 ,4.5390 ,4.3040 ,5.1610 ,1.8150 
2007-07-31,4.7390 ,4.5340 ,4.3470 ,5.2090 ,1.8000 
2007-08-01,4.7920 ,4.5290 ,4.3480 ,5.2020 ,1.7640 
2007-08-02,4.7650 ,4.5050 ,4.3740 ,5.2370 ,1.8090 
2007-08-03,4.6840 ,4.4700 ,4.3170 ,5.1840 ,1.7790 
2007-08-06,4.7370 ,4.4640 ,4.3230 ,5.1940 ,1.7440 
2007-08-07,4.7680 ,4.4790 ,4.3450 ,5.2040 ,1.7300 
2007-08-08,4.8770 ,4.5450 ,4.4250 ,5.2970 ,1.7600 
2007-08-09,4.7680 ,4.5290 ,4.3880 ,5.2550 ,1.7800 
2007-08-10,4.8080 ,4.5130 ,4.3540 ,5.2230 ,1.7150 
2007-08-13,4.7600 ,4.4700 ,4.3710 ,5.2330 ,1.7100 
2007-08-14,4.7240 ,4.4230 ,4.3600 ,5.1820 ,1.7040 
2007-08-15,4.7240 ,4.4420 ,4.3350 ,5.1310 ,1.6450 
2007-08-16,4.6570 ,4.4330 ,4.2460 ,5.0790 ,1.6630 
2007-08-17,4.6850 ,4.4130 ,4.2870 ,5.0760 ,1.5850 
2007-08-20,4.6260 ,4.3820 ,4.2730 ,5.0690 ,1.5950 
2007-08-21,4.5900 ,4.3580 ,4.2300 ,5.0040 ,1.5680 
2007-08-22,4.6450 ,4.4040 ,4.2950 ,5.0980 ,1.5790 
2007-08-23,4.6450 ,4.4060 ,4.2680 ,5.0640 ,1.6030 
2007-08-24,4.6160 ,4.3870 ,4.2620 ,5.0800 ,1.5980 
2007-08-27,4.5630 ,4.3390 ,4.2520 ,5.0790 ,1.6230 
2007-08-28,4.5060 ,4.3040 ,4.2280 ,5.0530 ,1.6250 
2007-08-29,4.5590 ,4.3860 ,4.2250 ,5.0360 ,1.5900 
2007-08-30,4.5060 ,4.3660 ,4.2320 ,5.0250 ,1.5750 
2007-08-31,4.5290 ,4.4250 ,4.2420 ,5.0360 ,1.6130 
2007-09-03,4.5290 ,4.4230 ,4.2630 ,5.0740 ,1.6460 
2007-09-04,4.5470 ,4.4110 ,4.2750 ,5.0820 ,1.6240 
2007-09-05,4.4670 ,4.3470 ,4.2100 ,5.0350 ,1.6290 
2007-09-06,4.5080 ,4.3500 ,4.2060 ,5.0180 ,1.6190 
2007-09-07,4.3820 ,4.2830 ,4.1220 ,4.9500 ,1.5950 
2007-09-10,4.3220 ,4.2690 ,4.0720 ,4.9000 ,1.5200 
2007-09-11,4.3680 ,4.3300 ,4.0940 ,4.9050 ,1.5370 
2007-09-12,4.4100 ,4.3330 ,4.1250 ,4.9000 ,1.5180 
2007-09-13,4.4640 ,4.3550 ,4.1700 ,4.9260 ,1.5340 
2007-09-14,4.4540 ,4.3340 ,4.1660 ,4.8670 ,1.5510 
2007-09-17,4.4660 ,4.3150 ,4.1540 ,4.8460 ,1.5500 
2007-09-18,4.4720 ,4.3150 ,4.2190 ,4.9470 ,1.5350 
2007-09-19,4.5460 ,4.3980 ,4.2840 ,4.9920 ,1.5950 
2007-09-20,4.6960 ,4.4760 ,4.3420 ,5.0370 ,1.6350 
2007-09-21,4.6200 ,4.3950 ,4.3580 ,5.0900 ,1.6850 
2007-09-24,4.6280 ,4.3960 ,4.3650 ,5.0720 ,1.6850 
2007-09-25,4.6240 ,4.3850 ,4.3270 ,5.0250 ,1.6940 
2007-09-26,4.6200 ,4.4150 ,4.3850 ,5.0580 ,1.6750 
2007-09-27,4.5630 ,4.4010 ,4.3790 ,5.0640 ,1.7300 
2007-09-28,4.5870 ,4.3440 ,4.3290 ,5.0110 ,1.6850 
2007-10-01,4.5450 ,4.3260 ,4.3230 ,4.9930 ,1.6700 
2007-10-02,4.5220 ,4.3290 ,4.3170 ,4.9640 ,1.6910 
2007-10-03,4.5590 ,4.3590 ,4.3340 ,4.9660 ,1.6940 
2007-10-04,4.5100 ,4.3200 ,4.2890 ,4.9410 ,1.7200 
2007-10-05,4.6360 ,4.4340 ,4.3500 ,4.9540 ,1.7040 
2007-10-08,4.6360 ,4.4310 ,4.3530 ,4.9490 ,1.7040 
2007-10-09,4.6480 ,4.4770 ,4.3190 ,4.8950 ,1.7200 
2007-10-10,4.6500 ,4.4490 ,4.3520 ,4.9820 ,1.7350 
2007-10-11,4.6360 ,4.4420 ,4.3940 ,5.0220 ,1.7440 
2007-10-12,4.6810 ,4.4940 ,4.4210 ,5.0770 ,1.7100 
2007-10-15,4.6770 ,4.4850 ,4.4290 ,5.0870 ,1.7400 
2007-10-16,4.6470 ,4.4630 ,4.4360 ,5.0750 ,1.7040 
2007-10-17,4.5520 ,4.4280 ,4.3940 ,5.0280 ,1.6550 
2007-10-18,4.4890 ,4.3840 ,4.3240 ,4.9690 ,1.6440 
2007-10-19,4.3920 ,4.3090 ,4.2250 ,4.8890 ,1.6100 
2007-10-22,4.4110 ,4.3100 ,4.1910 ,4.8790 ,1.5850 
2007-10-23,4.4030 ,4.3120 ,4.1990 ,4.8910 ,1.5900 
2007-10-24,4.3390 ,4.2870 ,4.1500 ,4.8400 ,1.5750 
2007-10-25,4.3780 ,4.3110 ,4.1600 ,4.8490 ,1.5910 
2007-10-26,4.4010 ,4.2870 ,4.1730 ,4.8460 ,1.6250 
2007-10-29,4.3810 ,4.2760 ,4.1710 ,4.8480 ,1.6150 
2007-10-30,4.3790 ,4.2650 ,4.1870 ,4.8720 ,1.6190 
2007-10-31,4.4710 ,4.3070 ,4.2390 ,4.9280 ,1.6100 
2007-11-01,4.3460 ,4.2590 ,4.2060 ,4.9190 ,1.6700 
2007-11-02,4.3170 ,4.3050 ,4.1770 ,4.8650 ,1.5910 
2007-11-05,4.3340 ,4.2900 ,4.1670 ,4.8560 ,1.5850 
2007-11-06,4.3730 ,4.3160 ,4.1830 ,4.8650 ,1.5750 
2007-11-07,4.3080 ,4.2770 ,4.1520 ,4.8300 ,1.5700 
2007-11-08,4.2830 ,4.2680 ,4.1260 ,4.7810 ,1.5450 
2007-11-09,4.2130 ,4.2150 ,4.0870 ,4.7370 ,1.5350 
2007-11-12,4.2130 ,4.2150 ,4.1000 ,4.7530 ,1.5200 
2007-11-13,4.2640 ,4.2290 ,4.1270 ,4.7500 ,1.4900 
2007-11-14,4.2500 ,4.2060 ,4.1460 ,4.7370 ,1.5250 
2007-11-15,4.1400 ,4.1250 ,4.1170 ,4.6760 ,1.5050 
2007-11-16,4.1670 ,4.1270 ,4.1000 ,4.6350 ,1.4750 
2007-11-19,4.0710 ,4.0400 ,4.0510 ,4.6080 ,1.4700 
2007-11-20,4.0960 ,4.0660 ,4.0560 ,4.6180 ,1.4740 
2007-11-21,4.0070 ,4.0000 ,4.0130 ,4.5600 ,1.4390 
2007-11-22,4.0070 ,3.9910 ,4.0280 ,4.5250 ,1.4250 
2007-11-23,3.9990 ,4.0000 ,4.0440 ,4.5640 ,1.4250 
2007-11-26,3.8390 ,3.9210 ,4.0210 ,4.5570 ,1.4900 
2007-11-27,3.9480 ,4.0030 ,4.0370 ,4.5900 ,1.5000 
2007-11-28,4.0350 ,4.0640 ,4.1110 ,4.6810 ,1.4900 
2007-11-29,3.9340 ,3.9750 ,4.0660 ,4.5750 ,1.4940 
2007-11-30,3.9380 ,3.9820 ,4.1260 ,4.6370 ,1.4780 
2007-12-03,3.8460 ,3.8960 ,4.0670 ,4.5840 ,1.4560 
2007-12-04,3.8930 ,3.8750 ,4.0260 ,4.5300 ,1.4150 
2007-12-05,3.9550 ,3.9290 ,4.0330 ,4.4870 ,1.4990 
2007-12-06,4.0080 ,3.9690 ,4.0830 ,4.5490 ,1.5640 
2007-12-07,4.1050 ,4.0330 ,4.1990 ,4.6410 ,1.5750 
2007-12-10,4.1570 ,4.0670 ,4.2680 ,4.6980 ,1.5700 
2007-12-11,3.9690 ,3.9340 ,4.2400 ,4.6700 ,1.5900 
2007-12-12,4.0890 ,4.0270 ,4.3060 ,4.8020 ,1.5220 
2007-12-13,4.2010 ,4.1380 ,4.2820 ,4.7640 ,1.5190 
2007-12-14,4.2340 ,4.1430 ,4.3050 ,4.7910 ,1.5550 
2007-12-17,4.1450 ,4.0610 ,4.2890 ,4.7560 ,1.5580 
2007-12-18,4.1180 ,4.0230 ,4.2850 ,4.7500 ,1.5440 
2007-12-19,4.0280 ,3.9880 ,4.2840 ,4.6810 ,1.4990 
2007-12-20,4.0510 ,3.9990 ,4.2500 ,4.5890 ,1.5250 
2007-12-21,4.1680 ,4.0670 ,4.3040 ,4.6400 ,1.5600 
2007-12-24,4.2130 ,4.0950 ,4.3060 ,4.5950 ,1.5600 
2007-12-25,4.2130 ,4.0930 ,4.3020 ,4.5970 ,1.5900 
2007-12-26,4.2750 ,4.0930 ,4.3070 ,4.5900 ,1.5650 
2007-12-27,4.1970 ,4.0920 ,4.3460 ,4.6330 ,1.5590 
2007-12-28,4.0730 ,4.0230 ,4.3130 ,4.5570 ,1.5100 
2007-12-31,4.0230 ,3.9900 ,4.3070 ,4.5080 ,1.5100 
2008-01-01,4.0230 ,3.9900 ,4.3020 ,4.5070 ,1.5100 
2008-01-02,3.9030 ,3.9100 ,4.2100 ,4.4400 ,1.5100 
2008-01-03,3.8920 ,3.9250 ,4.1930 ,4.4510 ,1.5100 
2008-01-04,3.8650 ,3.8920 ,4.1350 ,4.4060 ,1.4750 
2008-01-07,3.8310 ,3.8770 ,4.1250 ,4.4100 ,1.4700 
2008-01-08,3.7820 ,3.8580 ,4.1530 ,4.4490 ,1.4700 
2008-01-09,3.8220 ,3.8670 ,4.0890 ,4.3970 ,1.4750 
2008-01-10,3.8840 ,3.8730 ,4.0890 ,4.4070 ,1.4450 
2008-01-11,3.7840 ,3.8020 ,4.0870 ,4.4240 ,1.4300 
2008-01-14,3.7650 ,3.8110 ,4.0540 ,4.4140 ,1.4300 
2008-01-15,3.6750 ,3.7810 ,4.0240 ,4.3960 ,1.4300 
