,BOND,CANA,BUND,GILT,JGB
39156,79.2344 ,92.7600 ,91.8600 ,71.6100 ,121.7000 
39157,79.1875 ,92.7500 ,91.8800 ,71.6200 ,121.7600 
39160,79.0625 ,92.4800 ,91.7200 ,71.4500 ,121.6900 
39161,79.1563 ,92.3500 ,91.8400 ,71.3600 ,121.7700 
39162,79.3594 ,92.4400 ,91.7300 ,71.3600 ,121.7700 
39163,79.0156 ,92.2000 ,91.5900 ,71.1800 ,121.8600 
39164,78.9063 ,92.1800 ,91.2700 ,70.9900 ,121.4100 
39167,79.0156 ,92.2700 ,91.2700 ,70.9500 ,121.1400 
39168,78.9063 ,92.2700 ,91.1000 ,70.7700 ,121.2700 
39169,78.9063 ,92.2600 ,91.0700 ,70.8100 ,120.9900 
39170,78.8125 ,92.1700 ,90.8800 ,70.6600 ,121.2100 
39171,78.7188 ,92.1700 ,90.7700 ,70.5700 ,121.1800 
39174,78.7344 ,92.1200 ,90.7500 ,70.5200 ,121.2700 
39175,78.6250 ,91.9600 ,90.5400 ,70.2900 ,121.2000 
39176,78.7188 ,92.1600 ,90.7400 ,70.4500 ,120.8200 
39177,78.5938 ,91.9600 ,90.5600 ,70.4000 ,120.9400 
39178,78.1875 ,91.9600 ,90.5600 ,70.4000 ,121.0100 
39181,78.2188 ,91.6000 ,90.5600 ,70.4000 ,120.8800 
39182,78.3125 ,91.7900 ,90.3400 ,70.2900 ,120.8700 
39183,78.2500 ,91.6600 ,90.2400 ,70.2700 ,121.2500 
39184,78.2500 ,91.6400 ,89.9700 ,70.0900 ,121.0900 
39185,78.1250 ,91.4900 ,89.6100 ,69.8400 ,121.1500 
39188,78.2344 ,91.4400 ,89.8100 ,69.9700 ,120.7700 
39189,78.4844 ,91.6600 ,89.9800 ,69.9200 ,120.8200 
39190,78.6563 ,91.6700 ,90.1700 ,70.1600 ,120.6500 
39191,78.6094 ,91.6600 ,89.9000 ,70.0400 ,120.9500 
39192,78.6250 ,91.4800 ,89.8200 ,70.0300 ,120.7700 
39195,78.7188 ,91.7000 ,89.9900 ,70.1000 ,120.8100 
39196,78.8594 ,91.9100 ,90.1000 ,70.0800 ,121.0200 
39197,78.7500 ,91.9200 ,89.9600 ,70.0700 ,121.2000 
39198,78.5625 ,91.6900 ,89.7600 ,69.9100 ,121.1100 
39199,78.5156 ,91.3800 ,89.7300 ,69.7800 ,121.3700 
39202,78.8594 ,91.9100 ,90.1600 ,70.1500 ,121.3700 
39203,78.7813 ,91.8700 ,90.1600 ,70.0200 ,121.5700 
39204,78.7500 ,91.6000 ,89.7700 ,69.8500 ,121.4600 
39205,78.5938 ,91.4800 ,89.6400 ,69.6800 ,121.4800 
39206,78.7813 ,91.5500 ,89.8800 ,69.8000 ,121.4800 
39209,78.7969 ,91.6600 ,89.7900 ,69.8000 ,121.3100 
39210,78.8125 ,91.6900 ,89.8800 ,69.9100 ,121.2400 
39211,78.5938 ,91.5500 ,89.8000 ,69.9300 ,121.0900 
39212,78.7344 ,91.5600 ,89.7300 ,69.8300 ,121.0000 
39213,78.6094 ,91.6600 ,89.8400 ,69.9500 ,121.2400 
39216,78.5156 ,91.3500 ,89.4400 ,69.6900 ,121.1000 
39217,78.3906 ,91.3100 ,89.2000 ,69.6700 ,120.9600 
39218,78.3906 ,91.3500 ,89.2300 ,69.7200 ,121.1100 
39219,78.1563 ,90.8300 ,89.1300 ,69.5900 ,121.4400 
39220,77.9375 ,90.7900 ,89.1900 ,69.5300 ,121.3000 
39223,78.0000 ,90.7900 ,89.0700 ,69.4800 ,121.2000 
39224,77.8125 ,90.5700 ,89.0100 ,69.5100 ,121.3000 
39225,77.6875 ,90.3300 ,88.8000 ,69.2300 ,120.9200 
39226,77.6719 ,90.2200 ,88.8600 ,69.3100 ,120.7700 
39227,77.6406 ,90.2800 ,88.7100 ,69.1800 ,120.5300 
39230,77.6406 ,90.1000 ,88.7100 ,69.1800 ,120.5300 
39231,77.5313 ,89.7700 ,88.6000 ,69.2000 ,120.2900 
39232,77.5313 ,89.8000 ,88.6700 ,69.1300 ,120.3400 
39233,77.4531 ,89.9200 ,88.5000 ,69.0700 ,120.2900 
39234,77.1250 ,89.6700 ,88.2300 ,68.8800 ,120.0100 
39237,77.2188 ,89.9400 ,88.2900 ,68.8600 ,119.9000 
39238,77.0000 ,89.6900 ,88.0300 ,68.7400 ,119.6000 
39239,77.0781 ,89.6000 ,88.3000 ,68.9300 ,119.6600 
39240,76.5156 ,89.1400 ,87.6900 ,68.5700 ,119.4500 
39241,76.4219 ,88.9100 ,87.4700 ,68.3400 ,119.0500 
39244,76.3438 ,88.8100 ,87.5200 ,68.3800 ,118.9900 
39245,75.8438 ,88.4300 ,87.2400 ,68.0800 ,118.9500 
39246,76.0000 ,88.5300 ,87.0600 ,67.9300 ,118.6100 
39247,75.9219 ,88.5600 ,87.0200 ,67.9500 ,118.6700 
39248,76.1875 ,88.9300 ,87.0200 ,67.9000 ,118.8400 
39251,76.3125 ,88.7600 ,86.9300 ,67.8400 ,119.1500 
39252,76.6250 ,88.8500 ,87.1900 ,67.9500 ,118.8800 
39253,76.4219 ,88.8100 ,87.0800 ,67.7800 ,119.2000 
39254,76.2656 ,88.6500 ,87.0400 ,67.7400 ,119.0100 
39255,76.4375 ,88.6300 ,86.9600 ,67.6500 ,119.1700 
39258,76.7500 ,88.9600 ,87.2000 ,67.8300 ,119.2000 
39259,76.6406 ,88.8700 ,87.3600 ,67.9100 ,119.2400 
39260,76.8125 ,88.9900 ,87.7000 ,68.1300 ,119.4200 
39261,76.5938 ,88.7800 ,87.6300 ,68.0800 ,119.0700 
39262,76.9688 ,89.3900 ,87.4800 ,67.9100 ,119.4800 
39265,77.1406 ,89.3900 ,87.9300 ,68.1400 ,119.3800 
39266,76.8906 ,89.4000 ,87.5600 ,67.9300 ,119.4300 
39267,76.8906 ,89.1800 ,87.3300 ,67.7800 ,119.3800 
39268,76.4063 ,88.7600 ,87.0700 ,67.6500 ,119.1100 
39269,76.1719 ,88.2900 ,86.8300 ,67.5000 ,118.9700 
39272,76.3438 ,88.5600 ,86.8800 ,67.4800 ,118.8500 
39273,76.9063 ,89.2100 ,87.4100 ,67.9800 ,118.7900 
39274,76.7656 ,89.0300 ,87.4700 ,67.9700 ,119.4700 
39275,76.5469 ,88.6800 ,87.2400 ,67.8700 ,119.2900 
39276,76.5625 ,88.7800 ,87.1600 ,67.7000 ,119.0300 
39279,76.8906 ,89.0600 ,87.4500 ,67.8500 ,119.0300 
39280,76.7031 ,88.8700 ,87.3200 ,67.7300 ,119.1500 
39281,77.0625 ,89.1100 ,87.6600 ,68.0800 ,119.3600 
39282,76.9844 ,89.0400 ,87.7500 ,68.1000 ,119.3300 
39283,77.3594 ,89.3500 ,88.4100 ,68.6000 ,119.5400 
39286,77.3125 ,89.4300 ,88.4300 ,68.5500 ,119.8700 
39287,77.4375 ,89.1400 ,88.4800 ,68.5700 ,119.8000 
39288,77.6094 ,89.3000 ,88.6500 ,68.7200 ,119.9100 
39289,78.2969 ,89.7600 ,89.0700 ,69.0500 ,119.9200 
39290,78.1875 ,89.8500 ,89.1700 ,69.1500 ,120.6000 
39293,78.0625 ,89.6300 ,89.3600 ,69.3100 ,120.4100 
39294,78.2188 ,89.5900 ,89.0600 ,69.0800 ,120.5100 
39295,78.2344 ,89.6800 ,89.0900 ,69.1600 ,120.8300 
39296,78.2500 ,89.9000 ,88.9000 ,69.0100 ,120.5400 
39297,78.5469 ,90.0300 ,89.2300 ,69.2600 ,120.7600 
39300,78.3906 ,90.0300 ,89.2200 ,69.2300 ,121.0800 
39301,78.3125 ,90.0300 ,89.0700 ,69.2000 ,121.1500 
39302,77.8125 ,89.5100 ,88.5500 ,68.7600 ,120.8500 
39303,78.1875 ,89.5600 ,88.7800 ,68.9500 ,120.7200 
39304,78.2656 ,89.8400 ,89.0300 ,69.1200 ,121.5300 
39307,78.2969 ,90.0000 ,88.9000 ,69.0800 ,121.6400 
39308,78.5469 ,90.3200 ,89.0500 ,69.3700 ,121.5700 
39309,78.7813 ,90.2400 ,89.1700 ,69.5800 ,122.1900 
39310,79.2656 ,90.7000 ,89.6700 ,69.8400 ,122.2300 
39311,79.0625 ,90.5700 ,89.5200 ,69.8800 ,123.3400 
39314,79.2031 ,90.7900 ,89.6200 ,69.9000 ,122.9600 
39315,79.4219 ,90.9600 ,89.8500 ,70.2000 ,123.1800 
39316,79.2500 ,90.7800 ,89.4900 ,69.7500 ,122.9600 
39317,79.2344 ,90.7200 ,89.6200 ,69.9000 ,122.5600 
39318,79.1094 ,90.7300 ,89.7200 ,69.8200 ,122.6700 
39321,79.2500 ,90.9400 ,89.8300 ,69.8200 ,122.5800 
39322,79.7500 ,91.2200 ,89.9300 ,69.9500 ,122.5900 
39323,79.6094 ,90.6800 ,89.9700 ,70.0500 ,122.8000 
39324,79.9375 ,90.9000 ,89.8800 ,70.0700 ,122.9200 
39325,79.6563 ,90.3600 ,89.8700 ,70.0300 ,122.5000 
39328,79.6563 ,90.3600 ,89.6900 ,69.8200 ,122.3600 
39329,79.6563 ,90.5200 ,89.6100 ,69.8000 ,122.4600 
39330,80.1406 ,90.9100 ,90.0700 ,70.0100 ,122.7700 
39331,79.9844 ,90.9400 ,90.1700 ,70.1100 ,122.8000 
39332,80.7500 ,91.4700 ,90.7300 ,70.4400 ,122.9000 
39335,80.9219 ,91.5800 ,91.1200 ,70.6900 ,123.6000 
39336,80.6563 ,91.1500 ,90.9300 ,70.6600 ,123.4900 
39337,80.4688 ,91.1500 ,90.6900 ,70.6800 ,123.7000 
39338,80.0938 ,90.9700 ,90.4300 ,70.5400 ,123.6000 
39339,80.2188 ,91.1700 ,90.4100 ,70.8300 ,123.3700 
39342,80.1719 ,91.2200 ,90.4500 ,70.9200 ,123.3700 
39343,80.2500 ,91.2800 ,90.0800 ,70.4100 ,123.5600 
39344,80.0469 ,90.8900 ,89.6200 ,70.1800 ,123.0600 
39345,79.3594 ,90.2600 ,89.3300 ,69.9500 ,122.7700 
39346,79.5313 ,90.7600 ,89.1800 ,69.6500 ,122.2200 
39349,79.5781 ,90.6800 ,89.0700 ,69.6900 ,122.2200 
39350,79.6563 ,90.8400 ,89.3400 ,69.9000 ,122.1100 
39351,79.6563 ,90.6400 ,88.9600 ,69.7000 ,122.3400 
39352,79.8906 ,90.7300 ,89.0000 ,69.6700 ,121.9800 
39353,79.8281 ,91.0600 ,89.3200 ,69.9600 ,122.4400 
39356,79.8750 ,91.2800 ,89.3700 ,70.0300 ,122.5700 
39357,80.0625 ,91.1300 ,89.3600 ,70.1600 ,122.3900 
39358,79.9531 ,91.0500 ,89.2300 ,70.1100 ,122.4000 
39359,80.0781 ,91.3100 ,89.4800 ,70.2100 ,122.1100 
39360,79.4531 ,90.4300 ,89.1100 ,70.1600 ,122.2500 
39363,79.4531 ,90.4300 ,89.0500 ,70.1600 ,122.2500 
39364,79.3750 ,90.2000 ,89.3200 ,70.4500 ,122.0700 
39365,79.4063 ,90.3800 ,89.0600 ,70.0100 ,121.8900 
39366,79.3594 ,90.3600 ,88.8400 ,69.8100 ,121.8600 
39367,79.2344 ,90.0600 ,88.5900 ,69.5000 ,122.2400 
39370,79.3438 ,90.2100 ,88.5800 ,69.4300 ,121.9700 
39371,79.4688 ,90.2700 ,88.5400 ,69.5100 ,122.2500 
39372,80.0313 ,90.5600 ,88.8300 ,69.7300 ,122.8200 
39373,80.2656 ,90.8600 ,89.2500 ,70.0100 ,122.8300 
39374,80.7656 ,91.3100 ,89.8800 ,70.3900 ,123.1300 
39377,80.7344 ,91.3900 ,90.2000 ,70.4900 ,123.3600 
39378,80.7188 ,91.4400 ,90.1300 ,70.4100 ,123.3300 
39379,81.0938 ,91.6600 ,90.4900 ,70.6600 ,123.5500 
39380,80.9688 ,91.5800 ,90.3400 ,70.5900 ,123.5700 
39381,80.8125 ,91.6700 ,90.1800 ,70.5600 ,123.2000 
39384,80.8281 ,91.6700 ,90.3000 ,70.5900 ,123.3900 
39385,80.8281 ,91.6900 ,90.2000 ,70.4700 ,123.4400 
39386,80.3594 ,91.3500 ,89.8400 ,70.1900 ,123.3900 
39387,80.9219 ,91.7800 ,90.0300 ,70.2500 ,122.6900 
39388,81.3281 ,91.4400 ,90.2600 ,70.5300 ,123.4800 
39391,81.1875 ,91.6200 ,90.2800 ,70.5500 ,123.3600 
39392,80.9844 ,91.4100 ,90.2000 ,70.5200 ,123.5400 
39393,81.2031 ,91.6300 ,90.4500 ,70.7200 ,123.6700 
39394,81.5313 ,91.8200 ,90.5800 ,70.9700 ,123.9400 
39395,81.7969 ,92.1400 ,90.9200 ,71.2400 ,124.0200 
39398,81.7969 ,92.1400 ,90.8000 ,71.1400 ,124.0300 
39399,81.6094 ,92.0800 ,90.6400 ,71.1800 ,124.2400 
39400,81.5156 ,92.1800 ,90.4900 ,71.2600 ,123.8600 
39401,82.0781 ,92.7700 ,90.6300 ,71.5500 ,124.1700 
39402,82.1406 ,92.8100 ,90.7800 ,71.7700 ,124.3400 
39405,82.5469 ,93.3000 ,91.1600 ,71.8800 ,124.3300 
39406,82.6563 ,93.2200 ,90.9400 ,71.7900 ,124.2900 
39407,82.8281 ,93.5200 ,91.2900 ,72.0700 ,124.5800 
39408,82.8281 ,93.6900 ,91.4200 ,72.2600 ,124.5800 
39409,82.8750 ,93.6200 ,91.3000 ,71.9800 ,124.5800 
39412,83.7031 ,94.0900 ,91.3400 ,72.0700 ,124.1200 
39413,83.2500 ,93.5000 ,91.2200 ,71.9300 ,124.2100 
39414,82.8125 ,93.0400 ,90.7300 ,71.5100 ,124.4000 
39415,83.2188 ,93.7500 ,91.0100 ,72.0200 ,124.2700 
39416,83.1719 ,93.6000 ,90.6700 ,71.6800 ,124.3300 
39419,83.6875 ,94.1200 ,91.0200 ,71.9200 ,124.6100 
39420,83.7188 ,94.3900 ,91.3900 ,72.2100 ,124.9000 
39421,83.7188 ,94.0400 ,91.2800 ,72.3700 ,124.4600 
39422,83.3125 ,93.7800 ,90.9800 ,72.0300 ,123.8100 
39423,82.7031 ,93.2800 ,90.1100 ,71.5400 ,123.7900 
39426,82.5625 ,93.0400 ,89.6500 ,71.2200 ,123.8500 
39427,83.4688 ,93.9300 ,89.8200 ,71.3800 ,123.6300 
39428,82.9844 ,93.3300 ,89.3200 ,70.6500 ,124.2700 
39429,82.5781 ,92.7500 ,89.4300 ,70.8300 ,124.3500 
39430,82.2500 ,92.5000 ,89.2200 ,70.6700 ,124.1000 
39433,82.5156 ,92.9100 ,89.3400 ,70.8800 ,124.1200 
39434,82.9063 ,93.3000 ,89.3800 ,70.9100 ,124.2700 
39435,83.1719 ,93.4600 ,89.3200 ,71.2300 ,124.5500 
39436,83.4063 ,93.4600 ,89.6300 ,71.7500 ,124.4500 
39437,82.6094 ,92.8800 ,89.2000 ,71.4700 ,124.1300 
39440,82.3594 ,92.7700 ,89.2000 ,71.7100 ,124.1300 
39441,82.3594 ,92.7700 ,89.2000 ,71.7100 ,123.7300 
39442,81.9844 ,92.7700 ,89.2000 ,71.7100 ,123.9500 
39443,82.4531 ,92.7100 ,89.0100 ,71.5100 ,123.9500 
39444,82.9531 ,93.2700 ,89.3300 ,71.9000 ,124.4200 
39447,83.3125 ,93.4400 ,89.3300 ,72.1200 ,124.4200 
39448,83.3125 ,93.4400 ,89.3300 ,72.1200 ,124.4200 
39449,84.0469 ,94.0100 ,90.1300 ,72.4300 ,124.4200 
39450,84.0156 ,93.9300 ,90.3200 ,72.4000 ,124.4200 
39451,84.4844 ,94.2300 ,90.7400 ,72.6200 ,124.8800 
39454,84.6094 ,94.3200 ,90.8400 ,72.6200 ,124.8700 
39455,84.6094 ,94.3200 ,90.5700 ,72.4200 ,124.8800 
39456,84.8438 ,94.5500 ,91.0700 ,72.7200 ,124.9500 
39457,84.3594 ,94.3700 ,91.0400 ,72.7400 ,125.2800 
39458,84.8125 ,94.8600 ,91.0200 ,72.6200 ,125.5100 
39461,84.8594 ,94.7600 ,91.2200 ,72.7000 ,125.5100 
39462,85.2969 ,94.9300 ,91.4600 ,72.7900 ,125.4500 
39463,85.2500 ,94.7800 ,91.7900 ,72.8800 ,125.6900 
39464,85.6250 ,95.0900 ,91.7400 ,72.7100 ,125.6000 
39465,85.7188 ,95.1800 ,91.8500 ,72.5800 ,125.6200 
39468,85.7188 ,95.3600 ,92.2900 ,72.9500 ,125.9200 
39469,86.5781 ,95.0300 ,91.6600 ,72.2400 ,126.2500 
39470,86.8438 ,95.3100 ,92.4500 ,72.6300 ,126.1500 
39471,85.7188 ,94.2900 ,91.6300 ,72.0700 ,125.7400 
39472,86.0000 ,94.5800 ,91.8700 ,72.1100 ,124.9200 
39475,85.9688 ,94.7800 ,92.0400 ,72.3000 ,125.5700 
39476,85.6250 ,94.4700 ,91.6800 ,71.8100 ,125.0500 
39477,85.2344 ,94.2300 ,91.5100 ,71.9000 ,125.3200 
39478,85.7500 ,94.4400 ,92.1500 ,72.3400 ,125.2700 
39479,86.0000 ,94.9300 ,92.2200 ,72.3500 ,125.3700 
39482,85.8281 ,94.8800 ,92.0300 ,72.1500 ,124.9200 
39483,86.2813 ,95.3500 ,92.7000 ,72.6400 ,124.7700 
39484,86.1875 ,95.2300 ,92.3300 ,72.4000 ,125.5700 
39485,85.6250 ,94.7900 ,92.5700 ,72.5800 ,125.3500 
39486,86.0156 ,94.9700 ,92.5800 ,72.5300 ,125.4500 
39489,86.2031 ,95.2900 ,92.7500 ,72.2300 ,125.4500 
39490,85.8906 ,94.8400 ,91.9700 ,71.5600 ,125.6200 
39491,85.9531 ,94.8100 ,92.0300 ,71.6200 ,125.4500 
39492,85.4063 ,94.5800 ,91.7100 ,71.5100 ,125.0000 
39493,85.5469 ,95.0600 ,91.9500 ,71.6400 ,125.0200 
39496,85.5469 ,95.0600 ,91.5400 ,71.4000 ,125.0000 
39497,84.9531 ,94.3500 ,91.7700 ,71.4700 ,124.9100 
39498,84.7188 ,94.3200 ,91.5500 ,71.2500 ,125.2700 
39499,85.5781 ,94.7300 ,91.5500 ,71.1900 ,124.6600 
39500,85.5938 ,94.7200 ,91.6500 ,71.1700 ,125.0400 
39503,84.9531 ,94.3600 ,91.3100 ,70.9800 ,124.7300 
39504,85.1563 ,94.7100 ,91.1400 ,71.0500 ,124.8100 
39505,85.2031 ,95.1100 ,91.0200 ,71.0900 ,124.7800 
39506,86.0156 ,95.7200 ,91.6500 ,71.5800 ,125.2300 
39507,87.1406 ,96.3200 ,92.4400 ,72.2600 ,125.9300 
39510,87.0781 ,96.6300 ,92.7700 ,72.3700 ,126.1400 
39511,86.9531 ,96.6100 ,92.9900 ,72.5700 ,125.9000 
39512,86.4688 ,96.5300 ,92.5800 ,72.2400 ,126.1700 
39513,86.7500 ,96.8200 ,92.9400 ,72.7100 ,126.3100 
39514,87.2813 ,97.0000 ,93.0600 ,73.0600 ,126.4600 
39517,87.8438 ,97.3000 ,93.5700 ,73.2700 ,126.8200 
39518,86.8438 ,96.9000 ,93.1100 ,72.8800 ,126.7900 
39519,87.5938 ,97.2600 ,93.2400 ,72.5200 ,126.7400 
39520,87.5313 ,97.2300 ,93.3000 ,72.8700 ,127.1800 
39521,88.4844 ,97.5900 ,93.4000 ,72.9900 ,127.4900 
39524,89.0313 ,98.1000 ,93.7100 ,73.2200 ,128.7900 
39525,88.3594 ,97.7200 ,93.2100 ,72.9100 ,128.1500 
39526,88.8750 ,97.7400 ,93.1800 ,73.1600 ,128.3700 
39527,89.0313 ,97.7200 ,93.1700 ,73.2500 ,128.3700 
39528,89.0313 ,97.7200 ,93.1700 ,73.2500 ,128.0600 
39531,87.8281 ,97.4300 ,93.1700 ,73.2500 ,127.8400 
39532,88.0625 ,97.5200 ,92.1400 ,72.4600 ,127.7000 
39533,88.1563 ,97.4800 ,91.9800 ,72.4100 ,127.6500 
39534,87.9375 ,97.5600 ,91.7600 ,72.1300 ,127.9500 
39535,88.1875 ,97.6900 ,91.7300 ,72.5500 ,127.8500 
39538,88.3750 ,97.8600 ,91.9300 ,72.9100 ,127.7200 
39539,87.4688 ,96.8500 ,91.4200 ,72.4000 ,127.0600 
39540,87.2344 ,96.4400 ,91.3000 ,72.4200 ,126.8400 
39541,87.2344 ,96.6000 ,91.3800 ,72.3400 ,126.7700 
39542,87.9063 ,97.1400 ,91.5800 ,72.3200 ,126.9300 
39545,87.2813 ,96.5600 ,91.1800 ,72.0400 ,126.7300 
39546,87.2813 ,96.5300 ,91.1200 ,72.0700 ,127.0400 
39547,87.8125 ,97.0200 ,91.0800 ,71.9500 ,126.9900 
39548,87.3281 ,96.5200 ,91.4100 ,72.1700 ,127.3200 
39549,87.8281 ,97.0700 ,91.8400 ,72.5100 ,126.6200 
39552,87.6094 ,96.9800 ,91.9200 ,72.4000 ,127.1600 
39553,87.2344 ,96.6900 ,91.5700 ,72.4000 ,126.9100 
39554,86.6250 ,96.1600 ,91.0500 ,71.8900 ,126.7800 
39555,86.4531 ,96.1700 ,90.7400 ,71.3000 ,126.2400 
39556,86.2813 ,96.0400 ,90.3000 ,70.8000 ,125.9700 
39559,86.4688 ,96.2300 ,90.4200 ,71.1100 ,125.4600 
39560,86.3750 ,96.2700 ,90.1700 ,70.9600 ,125.2400 
39561,86.2500 ,96.3000 ,90.2800 ,71.0700 ,125.2900 
39562,85.6719 ,95.9400 ,90.0000 ,70.5400 ,124.5900 
39563,85.4844 ,95.5600 ,90.1100 ,70.4800 ,123.2400 
39566,85.7031 ,95.8200 ,89.9900 ,70.6500 ,123.2500 
39567,85.7344 ,96.0600 ,90.4000 ,70.9200 ,123.2500 
39568,86.0469 ,96.6400 ,90.4200 ,70.9400 ,123.7500 
39569,85.9844 ,96.9800 ,90.4200 ,71.1700 ,123.9700 
39570,85.4219 ,96.7800 ,89.9000 ,70.5600 ,123.3800 
39573,85.5000 ,96.6000 ,90.1800 ,70.5600 ,123.3800 
39574,85.3281 ,96.0400 ,90.3400 ,70.9400 ,123.3800 
39575,85.5156 ,96.0300 ,90.0200 ,70.7500 ,123.1300 
39576,86.0313 ,96.2100 ,90.7800 ,71.2800 ,123.4300 
39577,86.2344 ,96.8000 ,91.2600 ,71.4500 ,124.1600 
39580,86.2031 ,97.0500 ,91.1700 ,71.3700 ,123.8400 
39581,85.3906 ,96.6200 ,90.6400 ,70.8600 ,123.7100 
39582,85.1094 ,96.6700 ,90.1400 ,70.3200 ,122.6700 
39583,85.6563 ,96.8800 ,89.7100 ,70.1600 ,122.8400 
39584,85.6094 ,96.7800 ,90.0700 ,70.5000 ,122.4400 
39587,85.7500 ,96.7800 ,89.7700 ,70.2400 ,122.8100 
39588,86.1563 ,97.2000 ,90.0300 ,70.4200 ,123.1300 
39589,85.9219 ,96.6700 ,89.5400 ,70.0400 ,123.4800 
39590,85.2500 ,96.1000 ,89.3100 ,69.6200 ,123.0800 
39591,85.8281 ,96.3100 ,89.6200 ,69.7400 ,122.1100 
39594,85.8281 ,96.1800 ,89.4300 ,69.7400 ,122.2300 
39595,85.3125 ,96.0600 ,89.3300 ,69.7200 ,122.1100 
39596,84.7500 ,95.8200 ,89.0400 ,69.5500 ,122.3900 
39597,84.3750 ,95.7000 ,88.4500 ,69.2000 ,121.8800 
39598,84.5625 ,95.7600 ,88.7100 ,69.4200 ,122.2000 
39601,85.2344 ,96.3200 ,89.0400 ,69.5200 ,121.7200 
39602,85.8750 ,96.3300 ,88.4600 ,69.1100 ,123.0200 
39603,85.7031 ,96.1900 ,88.7900 ,69.5600 ,122.4100 
39604,85.2031 ,95.7900 ,88.2100 ,69.0400 ,122.9100 
39605,85.7656 ,95.9500 ,88.5900 ,69.2400 ,122.1100 
39608,85.2188 ,95.7000 ,88.1100 ,68.5000 ,122.8000 
39609,84.4844 ,94.8900 ,87.9800 ,68.5500 ,121.7400 
39610,84.6875 ,95.0600 ,87.7500 ,68.5200 ,121.3200 
39611,83.8750 ,94.5200 ,87.3900 ,68.3900 ,121.6600 
39612,83.6250 ,94.4800 ,86.9600 ,67.8500 ,120.8800 
39615,83.7813 ,94.6500 ,87.1300 ,68.0800 ,121.0000 
39616,84.0781 ,94.8500 ,87.2200 ,68.3300 ,121.6100 
39617,84.5625 ,95.0700 ,87.3000 ,68.3200 ,122.0600 
39618,84.1563 ,94.9400 ,86.9000 ,67.9000 ,121.6800 
39619,84.6250 ,95.2100 ,87.2600 ,68.3500 ,121.9300 
39622,84.4531 ,95.2000 ,87.4400 ,68.4600 ,122.3800 
39623,84.9688 ,95.7100 ,87.5200 ,68.3500 ,122.5200 
39624,84.8438 ,95.7900 ,87.4100 ,68.5000 ,122.8000 
39625,85.5000 ,95.9300 ,88.0300 ,69.0200 ,123.1700 
39626,85.6406 ,95.8800 ,88.1400 ,68.9300 ,123.5100 
39629,85.7031 ,95.6100 ,87.5100 ,68.4800 ,123.7100 
39630,85.6719 ,95.6100 ,87.3700 ,68.4100 ,123.0100 
39631,85.9375 ,95.6000 ,87.1600 ,68.5100 ,123.0100 
39632,86.0313 ,95.6100 ,87.7100 ,68.9900 ,123.1700 
39633,86.0313 ,95.9100 ,88.1700 ,69.3300 ,123.4600 
39636,86.4063 ,96.1100 ,88.6600 ,69.5800 ,122.8700 
39637,86.6875 ,96.0200 ,88.7500 ,69.6500 ,123.8300 
39638,86.8906 ,96.0500 ,88.8000 ,69.7700 ,123.9800 
39639,87.0313 ,96.1200 ,88.8900 ,69.8900 ,124.3000 
39640,86.0781 ,96.0400 ,88.6900 ,69.7600 ,124.2000 
39643,86.5000 ,96.4500 ,88.8600 ,69.7600 ,124.2800 
39644,86.8281 ,96.6400 ,88.9700 ,69.9700 ,124.6000 
39645,86.4219 ,96.2300 ,88.8800 ,69.9300 ,124.5900 
39646,85.6875 ,95.9300 ,88.5800 ,69.8400 ,124.5800 
39647,85.4688 ,95.8800 ,87.7300 ,69.1800 ,124.7200 
39650,85.5938 ,95.6700 ,87.2200 ,69.1100 ,124.7200 
39651,85.3594 ,95.4800 ,87.2200 ,69.3900 ,123.9400 
39652,85.0313 ,95.1400 ,87.0300 ,69.1800 ,123.7500 
39653,85.8906 ,95.8200 ,87.6600 ,69.5500 ,123.4300 
39654,85.3438 ,95.4100 ,87.5400 ,69.5400 ,124.1600 
39657,85.9688 ,96.0400 ,87.9600 ,69.7200 ,124.1000 
39658,85.8438 ,95.9900 ,88.3600 ,69.9500 ,124.4200 
39659,85.8438 ,95.7300 ,88.6800 ,70.2200 ,124.6200 
39660,86.3906 ,96.6300 ,89.0400 ,70.4300 ,124.5900 
39661,86.5469 ,96.9700 ,89.0600 ,70.2800 ,124.8700 
39664,86.4063 ,96.9700 ,89.2700 ,70.4800 ,125.1300 
39665,86.2969 ,96.6900 ,89.3500 ,70.6900 ,124.9000 
39666,86.1250 ,96.5800 ,89.3100 ,70.8100 ,125.3000 
39667,86.9688 ,97.1700 ,89.8100 ,71.0800 ,125.2300 
39668,86.7500 ,97.2800 ,89.8900 ,71.1000 ,125.7500 
39671,86.4219 ,97.1200 ,89.8000 ,70.9500 ,125.7500 
39672,87.0625 ,97.4000 ,90.0700 ,71.3100 ,125.7700 
39673,86.8281 ,97.2300 ,90.2500 ,71.5000 ,125.7900 
39674,87.1250 ,97.4700 ,90.1800 ,71.3200 ,125.9200 
39675,87.3438 ,97.5800 ,90.3800 ,71.6100 ,125.7500 
39678,87.5625 ,97.7800 ,90.5500 ,71.5400 ,125.8900 
39679,87.4688 ,97.6200 ,90.4800 ,71.5700 ,126.0000 
39680,87.7656 ,97.6300 ,90.6500 ,71.7100 ,125.8400 
39681,87.5000 ,97.3700 ,90.3400 ,71.6800 ,126.0700 
39682,87.2813 ,97.2200 ,90.1100 ,71.4900 ,125.7500 
