,BO,C,CL,CT,GC,HG,KC,NG,S,SB,SI,SM,W,XBW
2006-01-26,-0.0004646778,0.0023094416,0.006226301,-0.0008844733,-0.0046221614,-0.00090771914,-0.0016254187,-0.025008738,0.01058197,0.03182578,0.009989381,0.010650277,0.0073099136,0.011834621
2006-01-27,0.025104523,0.008064508,0.022638083,-0.016820133,-0.0019646883,0.014308453,0.011803031,0.01021266,0.028359532,0.0070346594,0.0,0.03383243,-0.0029027462,0.030932784
2006-01-30,0.0068027973,-0.004571438,0.008707166,-0.0064830184,0.012240529,-0.0015674233,-0.01930815,0.1036793,0.016122222,-0.022031128,0.017699122,0.009656668,0.0050946474,0.017734885
2006-01-31,0.0067567825,0.0045924187,-0.006291151,0.0099692345,0.00858748,-0.00044846535,-0.030352771,-0.0077750683,-0.007515669,-0.009890139,0.011253238,-0.017003179,-0.005792916,-0.020085812
2006-02-01,-0.023713648,-0.010285735,-0.020023584,0.0026919842,-0.0026064515,0.009198904,-0.0080372095,-0.063653946,-0.024821222,0.014983416,-0.009104729,-0.020540535,-0.011653304,-0.04226905
2006-02-02,0.005957842,0.018475771,-0.028245151,0.02434218,0.004878044,0.026678562,0.006396532,-0.04310435,0.007765293,0.047020197,0.008371592,0.0038630962,0.023581386,-0.036557198
2006-02-03,0.03234625,0.021541953,0.01066792,-0.004892528,-0.009015262,-0.00043302774,-0.0033898354,0.031867743,0.018407583,0.007832885,-0.011845648,0.011544824,0.026637912,0.009666204
2006-02-06,-0.0039717555,-0.011098802,-0.003977418,0.0042141676,0.004723549,0.009532094,-0.037414968,-0.07175201,-0.013030708,-0.025906742,-0.00020492077,-0.016304374,-0.0042075515,-0.022298872
2006-02-07,-0.012848854,-0.021324337,-0.031024456,-0.03654486,-0.033954382,-0.022317588,0.015017748,-0.01713574,-0.022146523,-0.033510566,-0.035663128,-0.023756921,-0.009154916,-0.030531585
2006-02-08,-0.0058348775,0.014908314,-0.008559227,0.021415591,-0.0018024445,-0.0015364885,-0.012619734,-0.015652776,0.0069686174,0.0346725,0.003188014,0.019807577,0.014214635,-0.02879548
2006-02-09,0.022573352,0.019209027,0.0011191368,0.0024875402,0.025821567,0.013409495,0.0030851364,-0.033096313,0.016868472,-0.03510636,0.023305058,0.007769227,0.018220067,-0.021833241
2006-02-10,-0.016776979,-0.018846989,-0.012456059,-0.007975817,-0.025699675,-0.03492409,0.011423469,-0.021794379,-0.009357691,-0.026460826,-0.0289855,-0.006057322,-0.02202338,-0.034471273
2006-02-13,-0.0022452474,-0.00225991,-0.009702444,-0.014472067,-0.020596266,0.0042705536,-0.049087763,-0.009978116,0.0034348965,0.0050963163,-0.02793175,0.012188315,-0.020408154,-0.021134079
2006-02-14,-0.008100748,-0.009060025,-0.02726978,0.03408265,0.012543917,0.014547944,-0.016881406,-0.017810345,-0.001711607,-0.0016902089,0.02160561,-0.0010946989,-0.0021551847,-0.03235042
2006-02-15,0.010435581,0.014857173,-0.032230973,-0.0021038055,-0.011295319,-0.033311248,0.0004518032,-0.006747246,0.006429434,0.011286736,-0.010735333,-0.0005480051,0.013678908,-7.2300434e-05
2006-02-16,0.013471007,0.0067567825,0.014050245,-0.008081496,0.0112400055,0.014376998,-0.018970191,0.0096235275,0.007666111,-0.025669694,0.01682043,0.005482435,0.019886374,0.01993072
2006-02-17,0.033673048,0.013422847,0.024290204,0.017180324,0.0105685,-0.009673774,0.027163982,0.0067284107,0.016483545,-0.007445514,0.0053361654,0.010359883,0.025069594,0.0638628
2006-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-02-21,-0.012001753,-0.0022075176,0.023658037,-0.016567826,0.0036062002,0.032939553,0.011205792,0.07213557,-0.02286905,0.0201962,0.013269663,-0.027522981,0.0122282505,-0.017902195
2006-02-22,-0.013015151,-0.019911528,-0.027574182,0.014364243,0.0,-0.003958702,-0.013297856,-0.06057924,-0.022978723,0.032805443,0.003142953,-0.02497226,-0.018791974,-0.0008132458
2006-02-23,0.00043952465,0.0067720413,-0.0077036023,-0.0031468868,-0.010240674,-0.026275098,0.013926268,0.015481949,-0.00391984,-0.04162103,-0.011279345,-0.005122304,0.0020519495,0.02638185
2006-02-24,0.008787274,0.021300435,0.039147615,-0.007190466,0.018696666,0.0011337996,-0.00044304132,-0.030491829,0.009619594,0.0068571568,0.02809763,0.0040045977,0.005460739,0.024580479
2006-02-27,0.0,0.0010471344,-0.030360818,-0.0280869,-0.007483959,-0.034662426,-0.022606432,-0.07165325,0.0046590567,-0.059550524,-0.0132315755,0.0062041283,0.015131593,-0.03648907
2006-02-28,0.025673866,-0.0010460019,0.006721258,0.007633567,0.012387872,0.02252996,0.03129244,-0.011047244,0.0016863346,0.02270019,0.011346102,-0.012892306,-0.012313664,0.026258111
2006-03-01,0.007509351,-0.016753912,0.009119034,-0.0014429688,0.0033693314,0.02616477,0.0030783415,0.00282979,-0.0050504804,-0.019275725,-0.0015298724,-0.008517861,-0.018372715,0.019928336
2006-03-02,0.024844766,0.01916933,0.022430182,-0.01174134,0.008130193,0.014314413,-0.017974615,0.0040102005,0.021996617,0.0053602457,0.042696595,0.020045877,0.017379642,0.043207526
2006-03-03,0.0064646006,0.0010449886,0.0048925877,-0.0040211678,-0.004207611,-0.0015435815,0.017857194,0.004437804,0.0033112764,0.020734668,0.0026448965,-0.0039304495,0.011826515,0.029896617
2006-03-06,-0.004817307,-0.028183699,-0.019789517,-0.010277152,-0.019718349,-0.029814482,-0.02763158,-0.03578794,-0.00907588,0.03134072,-0.020517826,-0.008455455,-0.012987018,-0.04996842
2006-03-07,-0.019362688,-0.009667039,-0.013299108,-0.0033376813,-0.004130721,-0.008877754,-0.020297706,0.02000916,-0.01748544,-0.033202052,0.008179665,-0.009096026,0.002631545,-0.0136473775
2006-03-08,-0.016042769,-0.010845959,-0.025332928,0.0020464659,-0.018394947,-0.006201148,0.00046038628,-0.004492402,-0.010169506,-0.032595992,-0.025922656,-0.0051635504,0.009186387,0.0102853775
2006-03-09,0.0062708855,0.017543912,0.007497549,0.005755663,0.004960537,0.014790893,0.0009204149,-0.0070697665,0.0064212084,-0.020457268,0.012696743,0.0028835535,-0.009102702,0.0423584
2006-03-10,0.0037391186,0.0107758045,-0.008433998,0.01735282,-0.010420501,0.006604433,-0.010574698,0.0068171024,0.0025521517,0.024569988,-0.001003027,0.0023002625,0.0013123751,-0.018603563
2006-03-13,-0.018625855,-0.024520278,0.030186772,-0.015786588,0.011453986,0.016063333,-0.015799224,0.054318428,-0.008061111,0.010191798,0.019779086,0.0,-0.03669727,0.032699466
2006-03-14,-0.0016869903,0.01311481,0.021531463,-0.0025811791,0.010045648,0.0037852526,0.0033049583,0.022834301,0.005560279,-0.026706278,0.008664012,0.010326982,-0.013605416,0.07038379
2006-03-15,-0.0050697327,-0.010787487,-0.0147385,0.008872509,0.0025316477,-0.0015527606,0.02352941,-0.0033486485,-0.0059549212,0.018292785,0.010248899,-0.006246507,-0.0013793111,-0.019774914
2006-03-16,-0.005095482,-0.020719767,0.022679806,-0.0016489625,0.0018037558,0.00666523,-0.016551733,0.017359614,-0.013692796,-0.0047904253,-0.00077301264,-0.010857105,-0.025552511,0.024766326
2006-03-17,-0.0081092715,-0.013363004,-0.012739897,-0.007891357,-0.0005402565,0.04171264,-0.015895247,-0.029448211,0.0004338026,-0.010830343,0.0022239685,0.0040439367,0.013465643,-0.007629156
2006-03-20,-0.014199674,-0.014672697,-0.03489095,-0.010173917,0.0018014908,-0.011016965,0.0042755604,-0.030908823,-0.006938398,0.010948896,-0.00028938055,-0.0028768778,-0.020279706,-0.016128182
2006-03-21,-0.003491938,0.024055004,0.0061329603,-0.005606413,-0.0052148104,-0.004284501,0.011825919,0.0048280954,0.0048035383,0.024067402,0.019590735,0.0046162605,0.00642395,0.0051363707
2006-03-22,0.002190113,-0.0044742823,-0.009143412,-0.01860547,-0.002711475,0.0064543486,-0.026180387,0.012376189,0.0030421019,-0.0123384595,-0.0066255927,0.006892562,-0.009219885,-0.055993497
2006-03-23,0.006556034,-0.014606714,0.034644604,0.014745355,-0.0016313791,0.025224447,0.0072011948,0.0539335,-0.003899455,0.0023795366,0.018580198,-0.007986367,-0.015032232,0.04583943
2006-03-24,-0.012592316,-0.0022804737,0.0054764748,-0.009247065,0.017610788,-0.0014595985,0.0038131475,-0.005185604,-0.0017398596,0.016617179,0.0042095184,0.00805068,-0.0043604374,0.0039094687
2006-03-27,-0.003518045,0.0137143135,-0.0015561581,0.011428595,0.012310505,0.014825702,0.006172776,-0.0288319,0.010021806,0.020431995,0.014904618,0.019965768,-0.0080292225,0.0030715466
2006-03-28,0.011032701,0.0022548437,0.029769301,-0.0035781264,-0.00069850683,-0.0006172657,-0.0037752986,0.019607782,0.0034512281,0.039473772,-0.0022946596,-0.0022372007,0.0044150352,0.028452396
2006-03-29,0.0026189089,0.008998871,0.0057514906,0.0047249794,0.011184812,0.0041177273,-0.01136905,0.009750843,0.0017197132,0.0016511679,0.022539139,0.0016816854,0.0014652014,0.0167377
2006-03-30,0.0087070465,0.015607595,0.0105342865,0.010158062,0.022813678,0.018864036,0.04072833,0.0041577816,0.009012818,0.0038461685,0.049032807,0.0039172173,0.008046865,0.0014154911
2006-03-31,-0.016400456,0.03622389,-0.007743895,-0.019553065,-0.008617759,-0.008653641,-0.014732957,-0.036997437,-0.027647793,-0.02025181,-0.012006819,-0.02675581,0.009433985,-0.013507128
2006-04-03,-0.0065819025,0.0021185875,0.0016509295,-0.0015195012,0.012953758,0.03430772,0.022897124,0.004715681,-0.0113735795,0.02402234,0.021267295,-0.008591056,-0.016534865,-0.011197686
2006-04-04,-0.008833885,-0.008456647,-0.0076414943,0.004565358,-0.0062258244,-0.0047104955,-0.021927774,-0.024710119,-0.011061966,-0.02018553,-0.002974987,-0.012131751,0.002192974,0.017335773
2006-04-05,-0.003119409,0.00746274,0.012683034,0.02177608,0.003217101,0.02386117,0.009341478,0.0005661249,0.0049216747,-0.0066814423,-0.0021312833,0.007602334,0.012399673,0.027222395
2006-04-06,0.013410807,0.02222228,0.01297152,-0.0059303045,0.012151957,0.01945293,0.0074039698,-0.013721824,0.0044523478,-0.0039237738,0.02904737,0.0023214817,0.015850186,0.027117252
2006-04-07,-0.005734384,0.0062111616,-0.008095443,0.006152153,-0.011672497,-0.0022671819,-0.0045934916,-0.032845676,-0.011081576,-0.036578476,0.002075553,-0.009264588,-0.0035461187,-0.011550665
2006-04-10,0.003992796,-0.0072016716,0.020032644,-0.014267206,0.015353441,0.025942087,-0.0018458366,0.020613909,-0.0044822693,-0.0064252615,0.040596604,-0.01578033,0.027758002,0.016390204
2006-04-11,0.014582396,0.003108859,0.0034915209,-0.016729295,-0.003987968,0.004614234,-0.031437814,0.0037779808,0.013057232,-0.0005878806,0.0031846762,0.016627073,0.01800549,0.022496581
2006-04-12,-0.0139372945,-0.020661175,-0.005218923,-0.0005735755,0.003169775,0.018372178,-0.0004773736,-0.014475942,-0.0035555363,-0.014117658,0.004999995,0.0040887594,-0.019047618,0.017864108
2006-04-13,-0.0035335422,-0.0031645298,0.010201097,-0.005164504,-0.0019956827,0.015875816,0.0052530766,0.048031807,0.004460335,-0.016109824,0.01516223,0.008726001,-0.008321762,0.008033991
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-04-17,0.006205678,0.0010582209,0.016379595,0.011343956,0.031161547,0.028236628,0.012482643,0.06194818,0.015097737,0.023650646,0.03967333,0.023644805,-0.02237761,0.029318333
2006-04-18,0.02422905,0.0116279125,0.0154207945,-0.0019010901,0.0072721243,0.02625215,0.022831082,0.05688274,0.006999135,0.037914753,0.031425357,0.0011267662,0.015736818,0.024980426
2006-04-19,0.027526855,-0.003134787,0.014092326,0.000952363,0.02037549,-0.0038707256,0.008928537,0.022976995,-0.0026064515,-0.0051369667,0.053463936,-0.012943208,-0.0007042289,0.0069698095
2006-04-20,0.010464668,-0.011530399,-0.0058013797,-0.03177923,-0.020283043,0.000844717,0.021238923,-0.01562506,-0.0047909617,-0.016064286,-0.13751554,-0.015963435,-0.004933059,-0.010985136
2006-04-21,0.019469857,0.0031813383,0.020084023,-0.005491376,0.01990056,0.060263276,-0.008665502,-0.010292709,-0.002625823,0.0034985542,0.035129786,-0.004055679,-0.0007082224,0.010655642
2006-04-24,-0.0044697523,-0.015856266,-0.02447778,-0.0078065395,-0.018253326,-0.009393334,-0.0048077106,-0.05233687,0.0078982115,-0.009296894,-0.09178561,0.009889483,-0.005669713,-0.02881521
2006-04-25,0.012019277,-0.008188307,-0.0061367154,-0.018614471,0.016509056,0.06112194,-0.04084325,-0.04251218,0.008499742,-0.014384329,0.06651521,0.0011481047,0.0,-0.0149585605
2006-04-26,-0.0023753047,0.0041279793,-0.013035059,0.006452918,0.012298942,0.012681365,0.021062255,-0.024681449,-0.0054783225,-0.0005836487,0.020184517,-0.004587114,-0.0048143268,-0.0015984774
2006-04-27,0.017857075,-0.0020555258,-0.013346314,-0.013988733,-0.008878529,-0.04013276,-0.03139013,-0.06409025,0.00084745884,0.0005840063,-0.026972711,-0.0097926855,-0.016586065,-0.032068193
2006-04-28,0.0027290583,0.025746703,0.01282227,0.019113302,0.028602839,0.012417436,0.015740752,-0.03673768,0.017781496,0.017513156,0.08260524,0.010471225,0.0077301264,0.016394973
2006-05-01,0.0062208176,-0.0040160418,0.025319934,-0.0029002428,0.008708954,0.03105104,-0.00091153383,0.021357775,0.00956738,0.017211676,0.024578094,0.030512452,0.018131137,0.027474642
2006-05-02,-0.0057959557,-0.018145144,0.01234746,-0.0127981305,0.010905862,-0.013251007,0.028740883,0.007617593,-0.006180465,0.01015234,0.017543793,-0.008379877,0.004109621,0.013276815
2006-05-03,-0.0003886819,-0.00410676,-0.031229079,0.00549984,0.0016481876,0.008698344,-0.01241684,-0.020753026,0.00414598,-0.012283623,-0.029204786,-0.0033802986,-0.004092753,-0.041101515
2006-05-04,-0.015940905,-0.013402045,-0.032374024,-0.017776906,0.011967063,0.052798867,-0.016165197,0.045413256,-0.0028901696,-0.036178708,0.002174735,0.0022611618,-0.006849289,-0.043678403
2006-05-05,0.008692265,0.0052247047,0.0035744905,0.0005967617,0.0115299225,0.004023552,-0.011866748,-0.018969,0.0045548677,0.025219917,0.0047016144,0.007332206,0.026896596,0.02306223
2006-05-08,-0.023893476,-0.01455301,-0.0059838295,0.01252234,-0.006429851,0.0022898912,-0.0060046315,-0.011660516,-0.011541605,-0.013157845,-0.008639276,-0.007838786,0.00873065,-0.018131912
2006-05-09,0.006420493,0.004219413,0.013186216,0.0037299395,0.031769395,0.026988506,0.0120818615,-0.017174482,0.0083402395,0.012753606,0.05047202,0.012979746,0.024633765,0.021461368
2006-05-10,0.007974505,0.00840342,0.020370603,-0.013495088,0.0059871674,0.025583982,0.00091826916,0.04847288,0.0024813414,-0.005151689,-0.012789547,-0.0038996935,-0.00064975023,0.06000197
2006-05-11,0.041139245,0.029166698,0.01649797,0.017248273,0.022389054,0.06372023,-0.04174316,-0.036376774,0.011551142,0.015535116,0.045868397,-0.00055933,0.019505858,0.023140073
2006-05-12,-0.0049391985,0.04554653,-0.017457724,0.014422059,-0.013444245,-0.015039504,-0.008137822,-0.05549705,0.0,-0.00283283,-0.046869814,-0.005036354,0.024234653,-0.018516839
2006-05-15,-0.026727796,0.006776333,-0.036507428,-0.0086455345,-0.037651002,-0.030408919,-0.01930499,-0.025000036,-0.013866246,-0.024431825,-0.063224435,-0.0022497773,-0.004981339,-0.05714947
2006-05-16,0.008630753,-0.0038461685,0.0017287731,-0.0040697455,0.011532903,0.025490522,0.009842515,0.021068096,-0.002894938,-0.008153737,0.015373111,-0.0067643523,0.010012507,-0.013583243
2006-05-17,0.0042785406,0.01544404,-0.012081087,-0.011286199,-0.0015875697,-0.044377983,-0.011695862,-0.019673645,0.002073884,-0.005872011,-0.022156596,0.0011351109,0.04832709,-0.025171518
2006-05-18,-0.009682417,-0.010456264,0.011064172,-0.01554811,-0.015755951,0.010758638,0.0073964596,-0.021536946,-0.00993377,-0.034849405,-0.054380596,-0.0062357783,-0.010638297,0.020252109
2006-05-19,-0.021118462,-0.028818429,-0.012118578,-0.01319474,-0.03436631,-0.065211594,-0.01468426,-0.005836308,-0.018394649,0.0048959255,-0.0127795935,-0.010838628,-0.005376339,0.011562705
2006-05-22,-0.0043947697,0.0069237947,0.009669423,-0.0038493276,0.0003042221,-0.0021619797,-0.010432243,0.052666903,-0.007666111,-0.0018270612,0.005663514,-0.0069203973,0.02402401,0.009321094
2006-05-23,0.020465493,-0.005893886,0.02572906,0.032743573,0.024327159,0.12249029,0.018072367,-0.0067216754,0.0072960854,0.014033079,0.059533358,-0.0023228526,-0.015249252,0.024594188
2006-05-24,-0.0137633085,-0.013834,-0.026477158,-0.016344965,-0.05373311,-0.06344098,-0.015779078,-0.051061153,-0.0072432756,-0.02466917,-0.049734235,0.0029103756,-0.019058943,-0.042220175
2006-05-25,0.00039875507,0.015030026,0.020898938,0.0022022724,0.017254949,0.018823862,-0.011523068,-0.009076238,0.0030043125,0.0018507242,0.00679183,0.0069645643,-0.005464494,0.042298198
2006-05-26,0.0007971525,0.0029615164,0.00070106983,0.01757884,0.0038551092,0.028995275,-0.0055752993,0.006542325,-0.0029953122,-0.022167444,0.010317445,-0.0011526942,0.014652014,0.015396237
2006-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-05-30,0.011549115,0.001968503,0.009247541,0.013938069,0.004715562,-0.03695941,0.0066258907,-0.0050373077,0.001716733,0.0018891096,0.026708603,-0.0080785155,-0.008423567,0.0019387007
2006-05-31,-0.009448826,-0.012770116,-0.010273457,-0.01374644,-0.017411053,-0.013609171,0.0020252466,0.042626143,-0.00685519,-0.028284073,-0.04705429,0.0029087067,-0.04490292,-0.010949016
2006-06-01,-0.00039744377,0.012935281,-0.01332593,0.027679563,-0.023882926,-0.042218506,0.010106087,0.010025024,0.0125107765,-0.020698547,-0.044158995,0.016241312,-0.0038119555,0.015030742
2006-06-02,0.011133194,0.019646406,0.028291225,0.010888219,0.011839032,0.033275723,0.013006568,0.02714026,0.037920713,0.0046235323,0.015119672,0.058219194,0.02997446,0.033048153
2006-06-05,-0.0051121116,-0.025048196,0.0037328005,-0.005290985,0.012012482,0.004042983,-0.02765435,-0.024158299,-0.009441733,0.011834383,0.0173769,-0.008090615,-0.013003111,-0.015153587
2006-06-06,-0.010671854,-0.020751,-0.0013774037,-0.0144376755,-0.02158165,-0.0309636,-0.023869991,-0.012068629,-0.016162455,-0.019493163,-0.036600232,-0.016313195,-0.033877015,0.006746173
2006-06-07,-0.0031961799,0.013118029,-0.023172438,0.0046260357,-0.0033087134,0.027081132,-0.0010405779,-0.06436968,0.0058971643,0.008615017,0.0037990808,0.00663352,0.0071429014,-0.025151491
2006-06-08,-0.012024105,-0.021912336,-0.00663656,0.013430595,-0.029718578,-0.06333703,0.0046874285,0.036324024,-0.015494108,-0.012483597,-0.06854504,-0.01098299,-0.010960698,-0.010263622
2006-06-09,0.008519292,-0.014256597,0.018194675,-0.003975749,-0.0016291738,-0.02666074,-0.0057023764,-0.0030689836,-0.0034028292,0.0013307333,0.012189627,-0.019433618,-0.028683186,0.024070024
2006-06-12,0.017699003,0.022727251,-0.017729938,0.0017106533,-0.002447784,-0.011935711,-0.0026068687,0.008425117,0.024327755,-0.009302378,-0.012934923,0.026047468,0.0033557415,-0.013238609
2006-06-13,-0.013043463,-0.01717174,-0.02558279,-0.01802659,-0.07279569,-0.06752366,-0.0036591291,-0.009800732,-0.0070833564,-0.012743115,-0.13014007,0.0011037588,-0.010702312,-0.034128904
2006-06-14,-0.008009553,-0.025693715,0.008459806,0.0015459061,-0.00052928925,0.015113831,0.00786984,0.06928444,-0.010490954,-0.00067937374,0.011428595,-0.012127876,-0.022988498,-0.0077492595
2006-06-15,0.002018571,-0.016877651,0.0052068233,0.0117691755,0.0067077875,0.052028775,0.0052056313,0.09362662,0.0050890446,0.019714475,0.024139762,-0.0005579591,0.0006920099,0.0018174648
2006-06-16,0.0016115904,0.0107296705,0.005467534,-0.00705564,0.01998949,0.023794651,-0.01346457,-0.0030525923,0.01308012,0.00066673756,0.016048074,0.010050178,-0.006915629,-0.0006864071
2006-06-19,-0.026548684,-0.024416149,-0.009259164,-0.0224697,-0.015987575,-0.04222995,-0.0046058893,-0.040640175,-0.026239038,-0.010659575,-0.015794635,-0.01658374,-0.0013927817,-0.022961497
2006-06-20,0.0033057928,0.0,-0.0030195117,0.0039292574,0.014150858,0.0060269833,0.0020564795,-0.05672425,0.0012831688,0.024242401,0.030090332,-0.0033726096,0.023709893,0.007130623
2006-06-21,0.0065897703,0.013057709,0.014277577,-0.0041095614,0.018087864,0.005990863,-0.007696271,0.0132267475,0.0017086267,0.03484547,0.014605641,0.004512191,0.013623953,0.030115724
2006-06-22,0.0020457506,-0.009667039,0.007251501,-0.03478092,-0.00947541,-0.017238677,0.0041365623,-0.022616804,-0.005543709,0.0006353855,-0.020153582,-0.008983731,-0.017473102,0.025169373
2006-06-23,0.0053083897,-0.009761393,0.0004235506,-0.015120029,0.0044413805,0.03348744,-0.005149305,-0.033079743,-0.004288137,-0.019047618,0.0073456764,0.0,-0.0061559677,0.0045325756
2006-06-26,-0.0073111653,-0.023001075,0.013122678,-0.0120898485,-0.00051015615,0.025767684,-0.0067287683,-0.038497448,-0.01894921,0.020064712,-0.0043753386,-0.02606237,0.014452815,0.02406478
2006-06-27,0.026774883,0.008528829,0.001671195,0.0036907196,-0.005615115,-0.04546857,0.007816553,0.023180366,0.016507387,-0.007357359,-0.003965199,0.008675575,0.022683144,0.004651308
2006-06-28,0.0063215494,0.0021141768,0.0037542582,0.012192726,-0.00581795,0.032728434,0.024819016,-0.024081111,0.0012820959,0.00061762333,-0.0055345297,-0.0005733371,-0.016476572,-0.0016043782
2006-06-29,0.014134288,0.011603355,0.018423557,-0.009560227,0.01359725,0.04204583,-0.002522707,-0.004058361,0.005548477,0.0018517971,0.017379403,-0.0022949576,0.018041253,0.024609685
2006-06-30,0.022067308,0.026068807,0.00557673,0.002895832,0.046018004,0.010237813,0.022761703,-0.0050529838,0.019524574,0.006777644,0.0479846,0.01495111,0.0025316477,-0.0057358146
2006-07-03,-0.0026515126,0.030487776,0.0,-0.018286824,0.0,0.0,0.023738861,0.0,0.013322234,0.017135859,0.0,0.005099058,0.015151501,0.0
2006-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-05,0.0045576096,-0.015779078,0.017043233,0.004902005,0.022240281,0.014605045,-0.00048309565,-0.055537403,-0.013147056,0.024067402,0.04532969,-0.01691091,0.006840825,0.025689602
2006-07-06,0.029111505,0.022044063,-0.000665009,-0.0019512177,0.010481119,0.06257355,-0.0038665533,-0.017519474,0.021648645,0.00822556,0.014892697,0.01204133,0.00617671,-0.0073820353
2006-07-07,-0.0025716424,-0.015686274,-0.013973951,-0.021505415,-0.0023573637,-0.019214869,-0.029597282,-0.024894118,-0.011817455,-0.016899705,-0.015537381,-0.013597727,-0.022099435,-0.00867635
2006-07-10,0.0069981813,0.024900436,-0.006478548,0.008791208,-0.013705134,0.009866118,0.0069999695,0.015390158,0.0032989979,-0.024303615,-0.025865853,0.0011487007,0.011927128,-0.028891683
2006-07-11,0.0036576986,0.026239038,0.0074718,0.0037630796,0.02715218,0.014654517,-0.008937359,0.0044579506,0.0028771162,0.006682873,0.039604068,0.0,0.033498764,0.008185029
2006-07-12,-0.011297405,0.0160985,0.010652542,0.023875237,0.012595296,0.0082530975,0.0015029907,0.02645135,-0.004918039,-0.01810497,0.00043296814,0.0040160418,-0.004801929,0.028916717
2006-07-13,0.002948761,-0.029822946,0.023348927,-0.014260888,0.0049140453,0.003137827,0.007503748,0.06001389,-0.01112026,0.009219408,-0.0060580373,-0.016571403,-0.045838356,0.020125031
2006-07-14,0.006615281,0.0019211769,0.0043025017,-0.015249312,0.020782351,0.00979197,-0.024329662,0.035568595,0.0045814514,-0.02740562,0.003918171,0.0005810261,0.005056858,0.010255098
2006-07-17,-0.022270858,-0.034515798,-0.022868693,0.011514783,-0.024101734,-0.030437648,-0.011195898,-0.08886087,-0.02155888,-0.016906738,-0.038161278,-0.019163787,-0.01132077,-0.01703304
2006-07-18,-0.016056776,-0.020853996,-0.021453679,0.02845931,-0.034361124,-0.006945431,-0.0005146861,-0.03942591,-0.0016949177,-0.0019108057,-0.05094683,0.0059206486,0.012722611,-0.008007705
2006-07-19,-0.009487689,-0.00709939,-0.006510854,0.009541988,0.02112782,0.005315423,0.00051498413,0.055265546,-0.0055178404,-0.01978308,0.057007194,-0.006474316,-0.012562811,-0.016409338
2006-07-20,0.011877418,-0.009193063,-0.0066871643,-0.012287378,-0.016023636,-0.05120355,-0.013896048,0.039065123,-0.0025607944,-0.0032551885,-0.0053932667,-0.0065166354,0.03435111,0.008027673
2006-07-21,-0.009087443,-0.02164948,0.0021543503,0.025837302,-0.019446611,-0.02537036,-0.0020877123,0.007880449,-0.012409091,0.0032657385,-0.01988244,-0.007155597,0.0018450022,0.018552303
2006-07-24,0.004967451,0.007376194,0.0083299875,0.010261297,-0.011286676,0.01775515,-0.016213357,0.076024294,0.010831833,0.014322877,0.0069155693,0.008408427,-0.016574562,0.010832548
2006-07-25,-0.00076037645,0.0020920038,-0.017321825,-0.013850391,0.007827759,0.023358941,0.011164188,-0.031236053,0.0034290552,-0.017329872,0.0022892952,0.0059559345,-0.018102348,-0.012660921
2006-07-26,-0.0076103806,-0.014613807,0.0025763512,-0.002808988,0.0063107014,-0.0033227205,0.0042060614,0.07078147,-0.0059803724,-0.016982377,0.012334466,-0.0065127015,-0.028607726,0.0049455166
2006-07-27,-0.008052111,0.0074152946,0.008114696,0.0065727234,0.017044544,0.008406997,0.013612628,0.021365047,-0.0133218765,-0.018604636,0.02797842,-0.015494645,0.015052319,-8.702278e-05
2006-07-28,0.019931078,-0.0021030307,-0.017440319,0.0018657446,0.0035989285,0.020267367,0.026859522,0.008563757,0.005596161,-0.00067704916,-0.002194941,-0.0059916377,0.0019342899,-0.02778393
2006-07-31,0.011649728,0.007376194,0.015838385,-0.0046554804,-0.0015590787,0.0059171915,-0.0005030632,0.14295661,0.0025684834,0.010162592,0.0004400015,-0.008438766,0.02316606,0.00013566017
2006-08-01,-0.008172333,0.0062761307,0.006854892,0.023947597,0.01873827,0.006442547,-0.010568678,-0.0775789,-0.010674655,-0.00067073107,0.03254175,-0.01094228,-0.012578607,0.029116511
2006-08-02,0.011235952,0.028066516,0.012014389,0.00182724,0.007970452,-0.0005565882,0.054933786,0.029706836,0.013810992,-0.02483219,0.04301536,0.009834051,0.022929907,0.027018785
2006-08-03,-0.010370374,-0.00910008,-0.004616797,0.007295251,-0.010796785,-0.028265119,0.02073288,-0.06500834,-0.009791374,-0.017205775,-0.012658179,-0.0024346113,-0.015566647,-0.018950284
2006-08-04,-0.0063622594,0.0,-0.00927639,-0.013579547,-0.0013836026,0.0409801,-0.0037789345,-0.0063082576,0.0008598566,0.009103656,0.03267157,0.0042710304,0.0018975735,-0.026990533
2006-08-07,-0.009039521,-0.021428585,0.029695034,0.00587368,0.0053879023,-0.0060564876,0.016121387,-0.0467844,-0.025343657,-0.009715438,-0.0176211,-0.02430135,-0.0075757504,0.009007454
2006-08-08,-0.0045609474,-0.016684055,-0.008703649,-0.0009123683,-0.003368497,-0.0023542047,-0.00046664476,0.03633988,-0.008373737,-0.01962161,-0.00040769577,-0.008094668,-0.02290076,-0.011236429
