,CAC,AEX,SPX,DAX,HSI,IBEX,NKY,TSX,OMX,SG,SMI,MIB,AS51,FTSE
2011-04-08,4063.0,366.6,1323.75,7223.0,24416.0,10896.0,9770.0,812.5,1150.5,375.9,6371.0,22014.0,4965.0,5998.5
2011-04-11,4040.0,366.65,1319.5,7226.5,24345.0,10881.0,9725.0,798.2,1146.5,372.0,6358.0,21996.0,5001.0,6011.0
2011-04-12,3976.5,360.8,1308.25,7128.0,23968.0,10784.0,9550.0,787.9,1127.0,369.6,6265.0,21644.0,4917.0,5924.0
2011-04-13,4005.0,362.6,1308.75,7201.5,24117.0,10783.0,9630.0,788.4,1136.0,373.2,6283.0,21725.0,4913.0,5967.5
2011-04-14,3969.0,359.4,1310.25,7168.5,24013.0,10625.0,9635.0,787.6,1131.25,371.8,6269.0,21453.0,4892.0,5929.5
2011-04-15,3963.1,358.03,1318.75,7192.0,23962.0,10510.4,9580.0,789.8,1124.63,370.9,6314.0,21432.0,4863.0,5953.0
2011-04-18,3810.0,348.75,1301.0,7046.5,23779.0,10204.0,9550.0,780.9,1093.0,368.9,6198.0,20852.0,4867.0,5843.0
2011-04-19,3840.0,349.1,1308.5,7049.0,23435.0,10234.0,9435.0,784.4,1104.25,368.1,6285.0,20928.0,4795.0,5853.0
2011-04-20,3932.0,355.7,1328.25,7257.5,23880.0,10388.0,9620.0,794.9,1127.0,372.8,6386.0,21144.0,4865.0,5982.5
2011-04-21,3954.0,355.35,1331.0,7313.0,24102.0,10441.0,9680.0,798.6,1129.75,376.3,6423.0,21460.0,4921.0,5980.5
2011-04-22,3954.0,355.35,1331.0,7313.0,24102.0,10441.0,9680.0,798.6,1129.75,376.9,6423.0,21460.0,4915.0,5980.5
2011-04-25,3954.0,355.35,1330.75,7313.0,24102.0,10441.0,9670.0,794.6,1129.75,376.1,6423.0,21460.0,4915.0,5980.5
2011-04-26,3975.0,356.3,1341.0,7372.0,23956.0,10510.5,9570.0,793.2,1142.0,375.3,6452.0,21599.0,4915.0,6031.5
2011-04-27,4000.5,356.85,1351.0,7418.0,23825.0,10597.0,9715.0,791.4,1140.75,376.6,6443.0,21891.0,4873.0,6039.0
2011-04-28,4036.5,356.6,1355.0,7494.5,23953.0,10727.0,9860.0,792.8,1150.0,375.7,6488.0,22074.0,4873.0,6033.0
2011-04-29,4054.0,357.55,1359.75,7529.5,23485.0,10728.0,9925.0,796.9,1158.0,370.6,6522.0,22076.0,4808.0,6033.0
2011-05-02,4053.0,359.35,1357.75,7555.0,23485.0,10785.5,10030.0,798.5,1160.25,371.9,6518.0,22078.0,4819.0,6033.0
2011-05-03,4043.5,358.2,1352.0,7520.0,23394.0,10732.0,9950.0,780.2,1148.5,367.8,6497.0,21990.0,4784.0,6043.5
2011-05-04,3994.5,353.8,1343.0,7394.0,23060.0,10614.5,9890.0,774.7,1144.0,362.5,6463.0,21592.0,4725.0,5957.0
2011-05-05,3968.0,353.65,1335.0,7386.5,23105.0,10538.5,9875.0,771.2,1146.25,361.4,6433.0,21404.0,4752.0,5890.0
2011-05-06,4022.5,357.8,1334.5,7504.5,22970.0,10599.5,9850.0,775.8,1157.5,361.5,6522.0,21627.0,4743.0,5951.5
2011-05-09,3969.5,354.5,1342.75,7426.5,23161.0,10386.5,9815.0,781.1,1155.25,366.1,6469.0,21320.0,4764.0,5914.5
2011-05-10,4020.0,359.8,1353.75,7507.0,23161.0,10465.5,9825.0,778.9,1168.0,369.3,6520.0,21655.0,4719.0,5990.5
2011-05-11,4030.0,360.55,1338.75,7513.5,23135.0,10532.5,9860.0,766.2,1175.0,372.0,6564.0,21687.0,4785.0,5957.5
2011-05-12,3991.5,357.25,1347.5,7452.5,22865.0,10480.0,9710.0,763.9,1164.5,365.0,6562.0,21413.0,4688.0,5926.0
2011-05-13,3987.0,354.9,1334.0,7410.5,23283.0,10351.5,9680.0,760.8,1164.75,370.3,6561.0,21407.0,4713.0,5905.0
2011-05-16,3975.0,352.2,1325.5,7389.5,22776.0,10358.0,9565.0,765.9,1173.75,366.2,6566.0,21356.0,4669.0,5904.5
2011-05-17,3927.0,347.6,1325.5,7280.5,22786.0,10303.5,9570.0,772.0,1158.25,366.3,6503.0,21060.0,4688.0,5853.5
2011-05-18,3961.0,348.9,1338.5,7313.0,22959.0,10337.5,9655.0,779.0,1158.0,367.0,6530.0,21083.0,4697.0,5913.5
2011-05-19,4011.0,350.75,1341.75,7353.5,23150.0,10369.0,9635.0,778.6,1165.5,371.4,6554.0,21173.0,4760.0,5949.0
2011-05-20,4020.7,348.52,1327.75,7271.5,23145.0,10225.0,9615.0,779.2,1169.06,370.0,6535.0,20904.0,4740.0,5929.5
2011-05-23,3882.5,342.8,1315.25,7139.0,22655.0,10069.5,9470.0,779.2,1140.0,360.8,6441.0,20556.0,4647.0,5828.5
2011-05-24,3893.0,343.2,1313.5,7150.0,22702.0,10111.0,9485.0,776.2,1138.25,361.6,6452.0,20613.0,4630.0,5835.5
2011-05-25,3904.0,345.05,1316.5,7180.5,22744.0,10209.5,9420.0,786.1,1154.0,363.5,6471.0,20830.0,4589.0,5857.5
2011-05-26,3895.5,345.05,1326.5,7118.5,22866.0,10207.0,9550.0,789.3,1140.25,364.0,6470.0,20643.0,4669.0,5873.5
2011-05-27,3926.5,346.1,1330.0,7169.0,23139.0,10257.0,9530.0,789.3,1151.75,366.4,6493.0,20833.0,4690.0,5927.5
2011-05-30,3919.5,346.5,1330.0,7167.0,23198.0,10251.5,9505.0,790.3,1147.5,366.2,6479.0,20798.0,4662.0,5927.5
2011-05-31,3990.0,349.7,1344.0,7296.0,23543.0,10480.5,9685.0,788.3,1154.0,368.4,6559.0,21099.0,4711.0,5965.5
2011-06-01,3949.0,346.25,1312.0,7226.5,23501.0,10344.0,9710.0,770.3,1160.5,369.8,6490.0,20874.0,4709.0,5942.5
2011-06-02,3876.5,340.7,1312.5,7088.0,23168.0,10259.5,9575.0,770.3,1160.5,366.9,6490.0,20694.0,4606.0,5854.5
2011-06-03,3876.0,340.15,1296.25,7103.0,22940.0,10284.5,9530.0,771.7,1135.5,366.5,6406.0,20811.0,4580.0,5850.0
2011-06-06,3856.0,339.4,1285.0,7093.5,22940.0,10160.5,9405.0,762.7,1135.5,360.8,6368.0,20524.0,4569.0,5863.5
2011-06-07,3864.5,338.95,1284.75,7110.0,22845.0,10168.5,9450.0,758.8,1129.75,361.5,6338.0,20593.0,4566.0,5870.0
2011-06-08,3831.0,335.8,1277.0,7057.0,22560.0,10086.5,9460.0,756.8,1105.0,360.6,6265.0,20306.0,4541.0,5809.0
2011-06-09,3868.0,337.95,1287.5,7156.5,22485.0,10120.0,9475.0,758.7,1111.75,359.6,6278.0,20398.0,4554.0,5853.5
2011-06-10,3803.0,333.8,1269.25,7074.0,22275.0,9949.5,9500.0,749.4,1093.0,356.8,6212.0,20120.0,4577.0,5773.0
2011-06-13,3806.5,334.0,1271.5,7092.5,22420.0,9949.0,9450.0,744.3,1089.25,354.7,6212.0,20087.0,4534.0,5778.5
2011-06-14,3863.5,337.45,1290.0,7201.0,22491.0,10135.0,9535.0,753.4,1106.0,354.4,6258.0,20367.0,4586.0,5809.0
2011-06-15,3807.0,334.0,1265.5,7120.0,22240.0,9936.5,9580.0,743.5,1086.5,352.7,6197.0,19982.0,4570.0,5749.0
2011-06-16,3792.5,332.4,1269.0,7107.0,21941.0,9905.0,9400.0,739.4,1077.25,348.1,6163.0,19808.0,4518.0,5702.0
2011-06-17,3830.0,332.92,1279.4,7203.67,21606.0,10125.7,9345.0,730.9,1082.02,345.8,6122.89,19663.0,4479.0,5674.5
2011-06-20,3801.0,332.1,1273.75,7179.5,21622.0,9958.0,9360.0,735.5,1067.0,347.0,6114.0,19740.0,4449.0,5659.5
2011-06-21,3871.0,336.3,1288.0,7305.0,21834.0,10155.5,9465.0,747.2,1093.75,352.2,6176.0,20132.0,4509.0,5734.5
2011-06-22,3869.0,334.6,1279.75,7311.5,21832.0,10149.5,9610.0,743.9,1074.0,351.4,6112.0,20097.0,4531.0,5739.5
2011-06-23,3785.0,328.9,1277.0,7171.0,21684.0,9855.5,9600.0,740.6,1054.0,351.2,5977.0,19543.0,4487.0,5635.5
2011-06-24,3784.5,329.15,1264.0,7152.0,22148.0,9726.0,9675.0,736.3,1054.0,354.4,6002.0,19215.0,4497.0,5659.5
2011-06-27,3791.0,328.8,1276.25,7131.0,21995.0,9786.5,9585.0,741.5,1069.5,351.9,5986.0,19363.0,4442.0,5680.5
2011-06-28,3849.0,330.15,1294.5,7194.5,21993.0,9845.5,9645.0,751.3,1075.0,351.8,6014.0,19525.0,4470.0,5732.0
2011-06-29,3919.0,335.45,1304.25,7322.5,22117.0,10072.0,9780.0,756.6,1098.25,356.7,6102.0,19881.0,4519.0,5828.0
2011-06-30,3979.5,339.75,1315.5,7391.5,22428.0,10273.0,9815.0,762.2,1115.0,360.4,6188.0,20213.0,4601.0,5902.5
2011-07-01,4004.0,343.2,1334.75,7435.0,22428.0,10429.5,9860.0,762.2,1119.75,363.0,6232.0,20531.0,4586.0,5949.5
2011-07-04,4001.5,343.7,1334.75,7463.0,22845.0,10405.0,9970.0,767.5,1125.5,365.9,6247.0,20516.0,4596.0,5987.0
2011-07-05,3984.0,343.35,1336.75,7471.0,22786.0,10270.5,9960.0,769.4,1126.5,362.6,6239.0,20298.0,4590.0,5988.0
2011-07-06,3963.0,341.85,1335.75,7450.5,22470.0,10158.0,10080.0,764.9,1117.5,360.4,6176.0,19827.0,4591.0,5967.0
2011-07-07,3981.5,345.3,1351.75,7498.0,22550.0,10148.0,10085.0,767.3,1136.25,362.5,6224.0,19770.0,4585.0,6020.5
2011-07-08,3915.5,342.6,1341.75,7427.0,22809.0,9905.5,10165.0,765.6,1120.0,365.0,6149.0,19081.0,4640.0,5955.5
2011-07-11,3811.0,336.35,1318.5,7255.0,22370.0,9649.5,10070.0,756.1,1102.0,361.5,6041.0,18338.0,4560.0,5892.5
2011-07-12,3773.5,332.1,1310.75,7195.0,21575.0,9570.0,9885.0,756.3,1103.25,354.6,6013.0,18478.0,4466.0,5839.5
2011-07-13,3793.0,333.05,1312.25,7289.0,21880.0,9657.5,9945.0,760.6,1106.0,358.4,6025.0,18872.0,4488.0,5865.5
2011-07-14,3750.0,330.55,1306.75,7244.0,21985.0,9596.0,9950.0,757.0,1090.5,358.4,5973.0,18641.0,4467.0,5816.0
2011-07-15,3733.1,330.01,1315.0,7250.0,21844.0,9467.0,9970.0,758.6,1081.37,358.6,5936.0,18472.0,4441.0,5815.5
2011-07-18,3651.0,321.6,1300.5,7143.5,21791.0,9325.5,9945.0,754.1,1056.25,356.7,5829.0,17916.0,4447.0,5723.5
2011-07-19,3700.0,324.7,1321.25,7208.0,21839.0,9412.0,9890.0,758.1,1078.75,358.7,5895.0,18256.0,4441.0,5750.0
2011-07-20,3755.0,328.9,1321.25,7236.5,21985.0,9695.0,10015.0,759.1,1094.5,362.2,5960.0,18777.0,4525.0,5807.0
2011-07-21,3818.5,335.1,1342.5,7311.5,21959.0,9978.5,10005.0,767.8,1090.5,364.6,6035.0,19503.0,4534.0,5868.5
2011-07-22,3849.5,336.9,1341.0,7336.5,22470.0,10030.0,10130.0,767.3,1092.5,368.5,6025.0,19512.0,4587.0,5891.0
2011-07-25,3815.5,335.6,1333.5,7370.5,22326.0,9834.0,10050.0,762.9,1086.5,366.8,6023.0,19028.0,4513.0,5890.0
2011-07-26,3793.5,335.3,1326.25,7370.5,22540.0,9813.0,10090.0,752.2,1079.5,368.1,5988.0,19048.0,4542.0,5890.5
2011-07-27,3738.0,331.6,1299.0,7270.0,22558.0,9637.0,10030.0,737.5,1069.25,371.0,5895.0,18523.0,4512.0,5825.0
2011-07-28,3717.0,331.25,1296.75,7211.0,22339.0,9633.0,9895.0,738.5,1068.0,369.7,5870.0,18525.0,4431.0,5833.5
2011-07-29,3673.5,327.6,1288.5,7181.0,22325.0,9599.5,9825.0,732.2,1070.75,364.7,5800.0,18430.0,4377.0,5784.5
2011-08-01,3591.0,323.4,1279.75,7004.5,22692.0,9332.5,9970.0,732.2,1036.75,369.1,5800.0,17736.0,4470.0,5761.5
2011-08-02,3530.0,319.0,1247.25,6822.5,22398.0,9118.5,9850.0,716.9,1015.25,364.2,5537.0,17307.0,4395.0,5695.0
2011-08-03,3456.5,310.45,1254.5,6645.0,21939.0,9048.0,9630.0,720.6,980.0,358.6,5485.0,17055.0,4286.0,5569.5
2011-08-04,3317.5,300.25,1198.75,6417.0,21705.0,8666.5,9665.0,700.6,942.0,355.3,5299.0,16295.0,4242.0,5388.0
2011-08-05,3280.5,296.3,1197.75,6257.5,20741.0,8685.0,9270.0,689.6,959.0,343.9,5201.0,16122.0,4050.0,5230.0
2011-08-08,3126.5,282.85,1111.25,5962.5,20390.0,8468.5,9155.0,658.2,907.0,333.5,4994.0,15723.0,3953.0,5075.0
2011-08-09,3176.5,286.55,1171.75,5941.0,19411.0,8438.0,9000.0,694.4,929.5,323.0,4997.0,15625.0,4001.0,5164.5
2011-08-10,3000.5,277.35,1123.5,5609.5,19625.0,7952.0,8995.0,695.7,910.0,324.8,4771.0,14776.0,4094.0,4994.5
2011-08-11,3084.5,282.3,1168.5,5812.5,19411.0,8236.0,8975.0,710.4,939.0,317.6,5021.0,15298.0,4093.0,5150.5
2011-08-12,3209.5,291.3,1176.75,5994.5,19541.0,8647.5,8960.0,713.1,953.0,326.2,5235.0,15825.0,4139.0,5300.5
2011-08-15,3236.0,293.55,1198.5,6026.5,20164.0,8711.5,9075.0,720.7,967.75,331.3,5313.0,15825.0,4270.0,5332.5
2011-08-16,3228.5,291.3,1192.25,5999.0,20117.0,8678.0,9075.0,713.8,957.0,326.2,5356.0,15725.0,4228.0,5349.0
2011-08-17,3253.0,292.45,1190.0,5956.0,20156.0,8735.5,9035.0,717.5,959.0,325.9,5414.0,15969.0,4272.0,5330.0
2011-08-18,3081.0,279.7,1143.5,5596.5,19934.0,8313.5,8940.0,696.1,893.75,323.6,5183.0,14975.0,4219.0,5080.5
2011-08-19,3033.6,273.62,1124.0,5499.0,19309.0,8166.6,8715.0,683.7,874.8,314.3,5099.0,14680.0,4069.0,5036.0
2011-08-22,3043.5,276.35,1123.25,5475.5,19491.0,8307.0,8620.0,687.6,890.0,314.1,5146.0,14874.0,4076.0,5092.5
2011-08-23,3081.0,278.4,1158.5,5524.0,19852.0,8286.5,8740.0,706.5,905.5,317.4,5208.0,14703.0,4170.0,5124.0
2011-08-24,3129.5,281.6,1172.0,5672.5,19415.0,8367.0,8660.0,704.4,916.5,313.0,5330.0,14980.0,4168.0,5197.0
2011-08-25,3112.5,278.4,1157.5,5588.5,19783.0,8296.5,8795.0,701.8,903.25,316.7,5288.0,14934.0,4214.0,5130.5
2011-08-26,3083.5,276.7,1176.0,5532.5,19529.0,8187.5,8790.0,703.2,906.0,315.5,5326.0,14820.0,4197.0,5122.5
2011-08-29,3149.0,281.3,1208.0,5676.5,19845.0,8394.5,8865.0,714.4,927.5,320.0,5439.0,15119.0,4248.0,5122.5
2011-08-30,3155.5,283.7,1204.75,5646.0,20233.0,8438.5,8940.0,716.8,928.5,322.2,5427.0,15081.0,4264.0,5256.0
2011-08-31,3251.5,293.15,1217.75,5792.5,20455.0,8737.0,8965.0,727.4,956.75,329.0,5500.0,15542.0,4289.0,5386.0
2011-09-01,3262.5,294.15,1201.25,5724.0,20401.0,8761.0,9055.0,724.1,959.75,327.0,5527.0,15630.0,4305.0,5393.5
2011-09-02,3145.5,286.35,1169.25,5541.5,20058.0,8445.5,8940.0,717.2,932.0,324.4,5355.0,15075.0,4237.0,5282.5
2011-09-05,3006.0,274.6,1169.25,5259.5,19535.0,8043.5,8775.0,717.2,887.75,316.9,5137.0,14362.0,4145.0,5112.0
2011-09-06,2967.5,273.45,1164.5,5198.0,19690.0,7944.0,8605.0,712.5,889.5,319.1,5364.0,14048.0,4068.0,5160.0
2011-09-07,3072.0,281.3,1199.0,5400.5,19970.0,8174.0,8790.0,725.5,919.0,325.1,5479.0,14601.0,4196.0,5323.0
2011-09-08,3083.5,283.4,1185.75,5406.0,19857.0,8271.0,8795.0,723.7,918.0,327.6,5526.0,14768.0,4187.0,5331.5
2011-09-09,2974.5,276.05,1158.0,5185.5,19723.0,7906.5,8650.0,707.9,883.25,322.6,5433.0,14030.0,4176.0,5219.0
2011-09-12,2853.0,268.45,1163.25,5080.0,18996.0,7639.0,8450.0,694.0,863.0,313.8,5297.0,13507.0,4040.0,5137.0
2011-09-13,2895.0,270.05,1171.5,5147.0,18996.0,7839.5,8560.0,694.4,877.75,313.6,5352.0,13739.0,4082.0,5174.5
2011-09-14,2944.0,273.55,1188.5,5339.0,18997.0,8032.0,8460.0,699.4,886.25,315.2,5408.0,14000.0,4016.0,5242.5
2011-09-15,3046.5,278.4,1210.75,5499.5,19197.0,8348.0,8600.0,710.1,926.25,319.0,5428.0,14580.0,4099.0,5342.0
2011-09-16,3074.6,282.92,1216.74,5575.88,19326.0,8374.0,8785.0,697.3,931.76,321.4,5457.67,14872.0,4155.0,5379.5
2011-09-19,2944.0,274.85,1197.75,5444.5,18935.0,8178.0,8695.0,689.7,895.5,316.2,5367.0,14060.0,4094.0,5236.5
2011-09-20,2986.0,279.5,1196.0,5577.0,19006.0,8322.0,8640.0,688.9,920.0,319.5,5452.0,14258.0,4045.0,5340.5
2011-09-21,2945.5,275.7,1155.75,5443.5,18726.0,8155.5,8680.0,671.1,905.75,319.7,5459.0,14073.0,4085.0,5246.0
2011-09-22,2784.5,263.45,1123.5,5176.5,17831.0,7795.5,8485.0,652.0,865.0,311.4,5281.0,13473.0,3966.0,5015.0
2011-09-23,2811.0,264.9,1129.75,5194.0,17762.0,7966.5,8420.0,651.1,865.5,311.5,5293.0,13583.0,3930.0,5029.0
2011-09-26,2861.0,269.7,1158.5,5353.0,17425.0,8152.0,8300.0,666.1,877.5,306.9,5397.0,14003.0,3879.0,5060.5
2011-09-27,3025.0,282.05,1169.5,5621.5,18063.0,8486.0,8580.0,672.3,926.25,315.4,5545.0,14705.0,4033.0,5255.0
2011-09-28,2995.0,278.5,1148.75,5591.5,17954.0,8449.0,8645.0,660.3,904.25,310.8,5547.0,14675.0,4063.0,5197.5
2011-09-29,3029.5,284.0,1156.25,5647.5,17954.0,8561.0,8690.0,669.7,929.25,311.5,5591.0,14916.0,4006.0,5163.5
2011-09-30,2982.5,280.55,1126.0,5471.0,17420.0,8504.5,8675.0,664.7,909.0,307.0,5513.0,14750.0,4000.0,5090.5
2011-10-03,2929.0,275.9,1086.25,5393.5,16897.0,8317.0,8530.0,639.0,903.0,300.5,5486.0,14576.0,3888.0,5043.0
2011-10-04,2851.0,269.95,1113.5,5232.5,16257.0,8222.5,8440.0,637.0,869.0,290.6,5425.0,14209.0,3896.0,4913.5
2011-10-05,2976.5,278.35,1135.0,5472.0,16257.0,8457.0,8400.0,657.8,901.0,290.8,5481.0,14695.0,3935.0,5074.5
2011-10-06,3075.5,285.95,1157.5,5645.5,17209.0,8678.5,8545.0,674.9,917.5,298.9,5627.0,15215.0,4065.0,5255.5
2011-10-07,3095.0,288.35,1155.0,5681.5,17643.0,8775.5,8585.0,665.6,916.5,301.1,5646.0,15443.0,4176.0,5278.5
2011-10-10,3160.5,293.55,1191.0,5853.0,17734.0,8863.0,8660.0,665.6,949.5,305.9,5701.0,15986.0,4197.0,5370.5
2011-10-11,3152.5,293.1,1189.5,5861.5,17996.0,8810.5,8765.0,679.8,947.5,310.1,5731.0,15971.0,4238.0,5357.0
2011-10-12,3230.5,300.0,1198.25,5994.5,18445.0,9001.5,8740.0,682.7,958.5,314.8,5774.0,16403.0,4214.0,5407.5
2011-10-13,3188.0,297.1,1198.0,5911.5,18612.0,8920.5,8800.0,676.9,935.5,314.3,5710.0,15858.0,4236.0,5370.5
2011-10-14,3219.5,302.5,1219.25,5965.5,18432.0,8948.0,8775.0,690.4,957.5,313.8,5755.0,16226.0,4220.0,5432.5
2011-10-17,3165.0,299.25,1194.0,5869.0,18804.0,8864.5,8880.0,679.8,939.5,318.3,5714.0,15837.0,4284.0,5406.5
2011-10-18,3142.0,298.7,1223.0,5873.0,18139.0,8822.0,8740.0,686.0,946.0,309.9,5672.0,15895.0,4185.0,5375.0
2011-10-19,3157.5,301.7,1206.5,5919.0,18290.0,8837.5,8790.0,673.6,942.75,313.6,5699.0,16218.0,4218.0,5418.0
2011-10-20,3085.0,299.0,1210.0,5782.0,18069.0,8593.5,8685.0,673.4,931.75,307.8,5664.0,15635.0,4148.0,5354.0
2011-10-21,3148.1,304.69,1235.25,5974.5,17957.0,8871.9,8685.0,682.7,949.82,310.0,5756.0,15980.0,4156.0,5463.5
2011-10-24,3216.5,307.4,1247.0,6066.0,18851.0,8863.5,8835.0,690.7,978.0,316.8,5787.0,16161.0,4249.0,5525.0
2011-10-25,3168.5,303.95,1224.5,6051.0,19020.0,8793.0,8770.0,687.6,977.75,319.2,5699.0,15982.0,4216.0,5497.0
2011-10-26,3164.0,302.65,1237.5,6016.5,19032.0,8725.5,8730.0,693.1,982.5,318.1,5697.0,15975.0,4222.0,5523.5
2011-10-27,3365.5,314.4,1282.5,6331.0,19774.0,9168.0,8925.0,712.4,1030.25,329.1,5807.0,16849.0,4358.0,5688.0
2011-10-28,3342.5,312.05,1281.0,6351.5,20072.0,9127.5,9040.0,714.4,1028.0,333.5,5856.0,16591.0,4349.0,5668.0
2011-10-31,3235.0,306.15,1249.25,6172.0,19785.0,8848.0,8960.0,696.7,992.75,326.2,5734.0,15952.0,4284.0,5538.5
2011-11-01,3064.0,295.25,1224.5,5840.5,19301.0,8480.5,8845.0,691.8,943.0,317.3,5594.0,14858.0,4231.0,5390.0
2011-11-02,3106.0,297.8,1234.25,5975.5,19763.0,8488.0,8695.0,695.0,965.25,323.9,5607.0,15177.0,4169.0,5482.0
2011-11-03,3188.5,304.15,1255.75,6158.0,19292.0,8625.5,8600.0,709.1,977.0,320.5,5667.0,15693.0,4183.0,5545.5
2011-11-04,3117.5,301.8,1251.0,5986.5,19892.0,8487.0,8795.0,704.4,989.5,325.3,5663.0,15257.0,4285.0,5531.5
2011-11-07,3099.0,299.45,1257.5,5928.5,19596.0,8476.5,8770.0,709.3,967.5,323.6,5641.0,15483.0,4282.0,5496.0
2011-11-08,3138.0,303.45,1273.25,5974.5,19797.0,8506.0,8660.0,709.6,969.5,325.6,5675.0,15582.0,4282.0,5564.0
2011-11-09,3068.5,294.1,1225.5,5838.5,19935.0,8330.0,8745.0,689.9,947.25,323.3,5613.0,14988.0,4337.0,5451.0
2011-11-10,3063.0,294.15,1237.5,5871.0,19033.0,8296.0,8490.0,686.9,946.5,317.3,5566.0,15143.0,4264.0,5426.5
2011-11-11,3146.0,300.95,1261.5,6048.5,19071.0,8546.0,8500.0,699.6,978.0,317.0,5647.0,15631.0,4309.0,5533.0
2011-11-14,3109.0,296.75,1252.5,6001.0,19506.0,8370.5,8625.0,697.6,960.0,323.8,5666.0,15390.0,4327.0,5506.5
2011-11-15,3049.0,292.65,1254.0,5949.5,19295.0,8235.0,8555.0,692.2,958.75,320.3,5667.0,15229.0,4307.0,5523.0
2011-11-16,3063.5,294.5,1231.0,5925.5,18888.0,8300.5,8455.0,689.4,960.5,319.7,5693.0,15334.0,4268.0,5510.0
2011-11-17,3007.0,290.0,1214.75,5849.0,18873.0,8266.5,8465.0,675.7,947.0,316.6,5643.0,15153.0,4259.0,5413.0
2011-11-18,2989.1,288.57,1214.0,5820.0,18439.0,8303.3,8390.0,674.2,941.94,311.7,5618.0,15191.0,4181.0,5369.5
2011-11-21,2894.0,279.1,1190.75,5622.0,18110.0,8021.0,8350.0,667.7,906.25,306.4,5481.0,14503.0,4186.0,5227.0
2011-11-22,2870.0,277.2,1182.75,5557.5,18170.0,7913.5,8315.0,666.7,907.0,308.4,5451.0,14300.0,4152.0,5209.5
2011-11-23,2818.0,272.75,1160.0,5479.5,17803.0,7736.0,8205.0,656.0,889.5,304.3,5392.0,13946.0,4064.0,5149.5
2011-11-24,2819.0,271.8,1160.0,5441.0,17868.0,7725.0,8140.0,650.2,888.75,304.8,5364.0,13922.0,4048.0,5136.5
2011-11-25,2854.0,274.6,1153.5,5488.0,17645.0,7762.0,8155.0,650.5,889.25,298.7,5390.0,13885.0,4003.0,5164.0
2011-11-28,3009.0,285.15,1191.0,5738.5,18020.0,8125.5,8300.0,660.1,925.5,306.2,5512.0,14541.0,4078.0,5312.5
2011-11-29,3024.5,287.6,1196.5,5796.0,18206.0,8120.0,8480.0,665.7,929.0,305.3,5539.0,14630.0,4134.0,5327.5
2011-11-30,3151.0,300.0,1246.0,6082.5,18082.0,8450.5,8420.0,694.5,985.0,305.7,5633.0,15242.0,4114.0,5493.0
2011-12-01,3128.0,297.2,1243.5,6040.0,18923.0,8428.5,8600.0,687.1,966.0,313.9,5685.0,15258.0,4237.0,5494.5
2011-12-02,3163.5,300.75,1243.5,6078.0,19194.0,8550.0,8650.0,684.4,975.0,315.9,5713.0,15467.0,4298.0,5550.5
2011-12-05,3199.0,305.1,1255.0,6114.5,19101.0,8706.5,8680.0,689.4,989.0,315.5,5732.0,15935.0,4318.0,5575.0
2011-12-06,3178.5,304.95,1255.0,6043.5,19024.0,8719.5,8590.0,682.8,978.5,312.5,5776.0,15860.0,4268.0,5579.5
2011-12-07,3175.0,304.5,1264.0,5999.5,19189.0,8638.0,8705.0,689.7,979.75,315.5,5772.0,15629.0,4308.0,5554.5
2011-12-08,3091.0,299.7,1236.0,5879.0,19100.0,8445.0,8685.0,678.9,958.5,308.2,5727.0,14964.0,4283.0,5493.0
2011-12-09,3171.0,304.6,1258.75,5990.0,18544.0,8657.0,8520.0,684.1,966.25,304.5,5795.0,15480.0,4189.0,5535.5
2011-12-12,3089.5,297.65,1235.25,5797.5,18489.0,8375.5,8615.0,675.3,941.25,305.7,5754.0,14930.0,4260.0,5440.5
2011-12-13,3078.5,298.85,1226.25,5769.5,18439.0,8321.5,8565.0,668.8,953.5,304.6,5770.0,14852.0,4184.0,5486.5
2011-12-14,2978.0,292.15,1212.5,5685.5,18258.0,8189.0,8505.0,656.2,940.5,303.2,5729.0,14444.0,4179.0,5378.5
2011-12-15,2998.5,294.65,1218.0,5747.5,17960.0,8254.5,8365.0,654.6,945.0,299.2,5781.0,14634.0,4153.0,5411.0
2011-12-16,2982.3,294.87,1225.05,5727.94,18260.0,8204.1,8420.0,658.0,941.11,302.6,5828.05,14659.0,4134.0,5428.0
2011-12-19,2975.0,294.1,1199.0,5674.0,18069.0,8157.5,8340.0,650.9,934.0,298.9,5687.0,14556.0,4047.0,5324.5
2011-12-20,3057.0,302.05,1236.0,5850.0,17979.0,8372.0,8330.0,662.3,961.0,298.5,5728.0,14984.0,4039.0,5380.5
2011-12-21,3031.5,300.95,1236.25,5799.5,18390.0,8292.0,8445.0,663.7,955.0,305.2,5724.0,14825.0,4111.0,5344.0
2011-12-22,3071.5,305.15,1249.0,5860.0,18415.0,8374.5,8375.0,672.8,973.5,303.7,5742.0,15045.0,4083.0,5417.5
2011-12-23,3102.5,308.05,1260.25,5886.0,18590.0,8448.5,8510.0,675.3,983.5,305.0,5824.0,15078.0,4131.0,5475.5
2011-12-26,3102.5,308.05,1260.25,5886.0,18590.0,8448.5,8450.0,675.3,983.5,306.5,5824.0,15078.0,4131.0,5475.5
2011-12-27,3104.5,309.65,1260.25,5906.5,18590.0,8442.5,8445.0,675.3,978.5,305.2,5812.0,14938.0,4131.0,5475.5
2011-12-28,3070.0,307.0,1244.5,5790.5,18440.0,8268.0,8415.0,663.9,969.75,303.7,5826.0,14824.0,4066.0,5476.5
