,CAC,AEX,SPX,DAX,HSI,IBEX,NKY,TSX,OMX,SG,SMI,MIB,AS51,FTSE
2002-10-07,2091.1,235.58,758.15,3378.47,6755.0,3724.0,7548.0,299.91,,124.52,3501.64,,2934.4,3276.5
2002-10-08,2062.1,229.4,770.26,3305.16,6808.0,3710.0,7592.0,301.38,,126.64,3457.12,,2940.4,3231.1
2002-10-09,2035.3,228.13,747.86,3289.5,6797.0,3658.9,7409.0,292.2,,124.44,3392.63,,2915.4,3240.2
2002-10-10,2108.3,236.76,771.61,3421.7,6711.0,3713.4,7353.0,299.72,,122.91,3477.08,,2900.4,3274.8
2002-10-11,2217.9,249.17,806.22,3667.32,6795.0,3864.8,7440.0,310.09,,124.59,3661.33,,2933.4,3413.9
2002-10-14,2208.8,247.95,809.2,3602.78,6795.0,3823.2,7531.0,310.09,,125.18,3604.52,,2955.3,3410.9
2002-10-15,2361.2,265.76,848.72,3803.28,7124.0,4013.4,7687.0,322.56,,130.6,3830.24,,2996.3,3569.0
2002-10-16,2348.6,260.24,829.1,3788.25,7241.0,3998.1,7735.0,318.53,,131.26,3771.12,,3002.3,3515.8
2002-10-17,2431.9,269.04,845.16,3995.64,7304.0,4109.2,7805.0,326.51,,133.75,3820.26,,2998.3,3606.6
2002-10-18,2409.7,271.32,849.2,3988.12,7291.0,4104.4,7909.0,328.61,,132.94,3823.33,,3013.3,3565.5
2002-10-21,2409.7,268.97,864.1,4116.57,7270.0,4107.9,7774.0,332.19,,132.57,3769.58,,2995.3,3569.4
2002-10-22,2387.2,268.81,857.18,3958.67,7282.0,4119.8,7557.0,326.32,,132.21,3741.18,,3004.3,3574.6
2002-10-23,2289.0,258.79,863.72,3824.59,7462.0,4017.2,7587.0,327.42,,133.53,3665.17,,3026.3,3478.7
2002-10-24,2349.7,263.29,846.6,3875.97,7405.0,4130.0,7483.0,327.42,,131.91,3758.07,,3023.3,3546.9
2002-10-25,2337.1,258.16,864.1,3909.17,7382.0,4144.0,7522.0,333.02,,133.67,3773.42,,3011.3,3508.9
2002-10-28,2381.1,264.78,857.47,3996.27,7479.0,4208.1,7653.0,333.11,,134.92,3746.55,,3024.3,3534.0
2002-10-29,2265.7,253.7,847.57,3810.18,7323.0,4096.3,7553.0,326.69,,132.43,3652.89,,3013.3,3411.3
2002-10-30,2351.9,262.47,855.45,3946.14,7257.0,4112.6,7627.0,327.06,,132.21,3747.32,,3010.3,3457.1
2002-10-31,2398.0,269.16,851.32,3995.01,7142.0,4179.4,7487.0,322.47,,133.16,3789.55,,3046.2,3480.0
2002-11-01,2369.8,265.87,863.91,3979.98,7136.0,4179.4,7583.0,326.78,,128.4,3758.07,,3014.3,3451.9
2002-11-04,2453.6,276.18,872.47,4190.5,7403.0,4343.4,7548.0,329.99,,128.4,3864.78,,3055.2,3580.2
2002-11-05,2481.9,277.97,878.81,4232.48,7343.0,4345.4,7800.0,331.92,,129.79,3862.48,,3058.2,3585.8
2002-11-06,2455.5,273.42,890.06,4156.04,7437.0,4306.9,7818.0,334.48,,130.82,3854.04,,3072.2,3555.2
2002-11-07,2375.5,263.38,867.66,3995.01,7452.0,4165.8,7727.0,330.82,,129.13,3758.84,,3050.2,3521.0
2002-11-08,2334.3,258.74,857.08,3867.82,7384.0,4136.1,7540.0,330.54,,128.77,3723.52,,3005.3,3496.8
2002-11-11,2332.8,257.22,844.01,3804.54,7240.0,4136.1,7379.0,325.22,,127.3,3686.67,,2973.3,3477.0
2002-11-12,2340.0,257.61,850.74,3919.83,7308.0,4187.6,7383.0,327.24,,127.15,3735.8,,2976.3,3532.3
2002-11-13,2319.8,255.36,851.6,3864.69,7264.0,4185.2,7322.0,326.6,,125.32,3715.08,,2970.3,3493.4
2002-11-14,2402.9,262.6,867.76,3996.89,7342.0,4273.5,7253.0,330.08,,125.47,3814.88,,2959.3,3515.8
2002-11-15,2413.6,263.95,873.91,4007.55,7490.0,4263.4,7431.0,334.58,,128.18,3854.04,,2998.3,3537.0
2002-11-18,2444.5,267.67,865.35,4036.99,7521.0,4335.7,7287.0,336.59,,127.08,3866.32,,3008.3,3555.6
2002-11-19,2424.7,266.93,863.53,4050.15,7560.0,4291.6,7270.0,333.84,,125.69,3834.07,,2988.3,3553.9
2002-11-20,2406.4,265.58,883.33,4042.01,7582.0,4268.8,7361.0,338.7,,124.74,3872.46,,3021.3,3538.3
2002-11-21,2507.8,279.03,899.49,4139.13,7614.0,4428.8,7531.0,343.11,,126.93,3939.25,,3026.3,3635.9
2002-11-22,2521.5,279.15,893.04,4177.97,7639.0,4459.0,7631.0,342.28,,128.77,3968.43,,3040.2,3628.2
2002-11-25,2513.1,280.2,893.91,4146.64,7674.0,4482.5,7727.0,342.83,,129.06,3952.31,,3043.2,3575.5
2002-11-26,2449.8,271.77,876.41,4003.16,7607.0,4410.8,7683.0,337.97,,126.93,3903.94,,3019.3,3527.1
2002-11-27,2525.3,279.66,901.89,4181.11,7564.0,4564.3,7727.0,343.66,,126.13,3986.85,,3010.3,3583.2
2002-11-28,2539.8,281.45,903.14,4234.99,7709.0,4565.0,8009.0,345.67,,127.52,3963.82,,3060.2,3629.5
2002-11-29,2527.2,282.43,899.97,4208.68,7695.0,4543.3,7961.0,341.64,,125.91,3922.36,,3053.2,3603.1
2002-12-02,2515.8,282.3,899.29,4224.97,7768.0,4582.7,7996.0,347.51,,126.27,3943.86,,3084.2,3590.1
2002-12-03,2456.4,273.02,888.24,4129.1,7774.0,4484.2,8005.0,346.68,,125.1,3838.68,,3080.2,3518.9
2002-12-04,2442.0,268.14,883.62,4174.84,7569.0,4432.9,7809.0,344.76,,124.15,3838.68,,3033.2,3500.3
2002-12-05,2407.0,264.32,873.53,4047.65,7577.0,4371.0,7735.0,341.55,,123.19,3791.08,,3038.2,3490.3
2002-12-06,2430.2,264.75,878.62,4008.17,7569.0,4371.0,7783.0,343.93,,123.19,3786.47,,3033.2,3470.0
2002-12-09,2375.8,257.73,855.35,3855.29,7471.0,4281.0,7683.0,336.78,,121.73,3731.97,,3033.2,3403.9
2002-12-10,2395.6,257.8,867.28,3963.06,7458.0,4308.9,7666.0,342.56,,122.61,3768.05,,2986.3,3389.7
2002-12-11,2431.3,262.68,867.47,3995.01,7402.0,4336.7,7566.0,343.75,,122.97,3755.77,,2960.3,3437.2
2002-12-12,2391.0,258.26,867.18,3906.04,7428.0,4250.1,7613.0,345.03,,124.29,3745.78,,2980.3,3402.6
2002-12-13,2348.8,251.71,853.24,3834.61,7359.0,4160.1,7409.0,345.4,,122.53,3723.52,,2962.3,3354.3
2002-12-16,2419.2,261.9,875.16,4006.92,7314.0,4289.9,7330.0,349.53,,122.17,3797.99,,2938.4,3438.9
2002-12-17,2391.8,258.72,868.05,3943.01,7353.0,4264.7,7444.0,344.02,,120.19,3744.25,,2981.3,3379.3
2002-12-18,2344.2,251.95,857.94,3810.18,7224.0,4184.2,7265.0,340.91,,119.89,3702.79,,2991.3,3316.2
2002-12-19,2326.7,251.13,851.49,3701.94,7237.0,4202.6,7309.0,339.08,,121.58,3655.82,,2971.3,3308.0
2002-12-20,2343.8,253.83,862.95,3804.58,7264.0,4223.1,7304.0,339.35,,120.99,3689.7,,3017.2,3369.6
2002-12-23,2348.4,256.05,863.33,3739.26,7247.0,4238.7,7322.0,343.29,,120.33,3628.87,,3041.2,3402.5
2002-12-24,2341.5,255.14,857.94,3739.26,7238.0,4238.7,7439.0,343.2,,120.55,3628.87,,3032.2,3412.1
2002-12-25,2341.5,255.14,857.94,3739.26,7238.0,4238.7,7413.0,343.2,,120.55,3628.87,,3032.2,3412.1
2002-12-26,2341.5,255.14,857.27,3739.26,7238.0,4238.7,7557.0,343.2,,119.6,3628.87,,3032.2,3412.1
2002-12-27,2289.8,248.91,838.98,3563.84,7157.0,4089.4,7544.0,341.64,,120.55,3514.92,,3031.2,3305.4
2002-12-30,2303.5,248.87,844.47,3613.6,7032.0,4079.5,7370.0,341.92,,119.16,3559.58,,2988.3,3366.1
2002-12-31,2325.1,250.93,845.82,3613.6,7064.0,4079.5,7370.0,342.28,,120.77,3559.58,,2999.3,3392.6
2003-01-02,2429.9,262.22,873.24,3855.59,7100.0,4274.2,7370.0,348.7,,120.33,3559.58,,3021.2,3461.5
2003-01-03,2423.8,261.88,875.65,3876.74,7288.0,4251.7,7370.0,351.72,,120.55,3765.93,,3060.2,3453.7
2003-01-06,2442.4,261.86,891.62,3935.83,7347.0,4251.7,7583.0,355.29,,119.38,3760.54,,3073.1,3451.1
2003-01-07,2401.8,260.71,889.02,3884.2,7371.0,4330.8,7496.0,354.74,,118.58,3731.28,,3082.1,3413.8
2003-01-08,2353.6,256.19,875.74,3773.47,7382.0,4345.1,7400.0,349.89,,119.38,3739.75,,3066.1,3382.6
2003-01-09,2395.0,257.87,889.89,3778.45,7359.0,4380.9,7400.0,351.63,,119.82,3718.96,,3059.2,3391.7
2003-01-10,2399.5,259.58,891.62,3804.58,7412.0,4388.4,7365.0,353.92,,121.21,3726.66,,3060.2,3421.2
2003-01-13,2412.4,260.87,891.53,3843.15,7491.0,4461.7,7404.0,353.92,,125.1,3754.38,,3057.2,3404.7
2003-01-14,2413.9,261.3,894.32,3904.11,7465.0,4488.3,7426.0,355.11,,127.88,3805.2,,3071.1,3403.8
2003-01-15,2383.6,257.91,886.33,3800.85,7522.0,4474.3,7461.0,353.37,,125.9,3732.05,,3069.1,3354.4
2003-01-16,2388.1,256.82,882.0,3813.29,7391.0,4497.5,7465.0,355.57,,125.32,3702.02,,3056.2,3343.6
2003-01-17,2323.6,249.17,869.1,3655.28,7287.0,4390.8,7535.0,350.89,,123.71,3646.58,,3049.2,3295.9
2003-01-20,2300.8,244.31,869.59,3647.19,7264.0,4354.7,7404.0,350.34,,123.27,3601.16,,3052.2,3261.6
2003-01-21,2277.3,240.05,855.05,3595.56,7272.0,4320.9,7587.0,347.5,,123.71,3578.06,,3048.2,3221.7
2003-01-22,2227.1,234.21,844.47,3497.28,7261.0,4276.6,7487.0,347.87,,123.78,3472.57,,3010.3,3163.6
2003-01-23,2217.3,231.95,849.76,3514.69,7309.0,4297.1,7653.0,349.52,,123.71,3469.49,,3010.3,3122.4
2003-01-24,2204.4,230.4,827.92,3397.12,7159.0,4273.9,7609.0,345.67,,121.73,3434.07,,3015.2,3105.0
2003-01-27,2123.9,221.42,815.4,3301.32,7056.0,4091.2,7500.0,340.45,,119.38,3324.74,,2995.3,3001.0
2003-01-28,2127.7,221.66,822.33,3346.11,7068.0,4040.4,7418.0,340.08,,120.33,3303.18,,2946.4,2999.2
2003-01-29,2160.3,220.3,828.3,3397.74,6999.0,4038.1,7239.0,340.36,,116.3,3305.49,,2918.4,2983.6
2003-01-30,2213.4,228.08,808.38,3331.18,7041.0,4114.4,7226.0,338.34,,115.94,3381.71,,2941.4,3080.8
2003-01-31,2233.1,229.23,822.53,3433.2,7041.0,4055.1,7239.0,339.53,,115.06,3383.25,,2937.4,3064.7
2003-02-03,2242.6,232.7,826.18,3440.04,7041.0,4110.0,7391.0,341.0,,115.06,3422.52,,2927.4,3162.3
2003-02-04,2174.3,222.36,817.33,3278.93,7036.0,4011.5,7361.0,339.08,,115.86,3345.52,,2928.4,3098.1
2003-02-05,2190.3,226.16,812.71,3415.16,6945.0,4098.4,7435.0,337.06,,115.72,3360.92,,2886.5,3156.2
2003-02-06,2153.9,221.27,808.86,3282.04,6914.0,4014.5,7409.0,334.77,,115.79,3241.58,,2875.5,3083.8
2003-02-07,2120.9,217.15,799.24,3197.44,6947.0,3954.2,7400.0,335.23,,115.42,3245.43,,2881.5,3087.7
2003-02-10,2103.1,213.3,804.53,3208.63,6997.0,3949.1,7383.0,334.13,,115.5,3189.99,,2864.5,3074.7
2003-02-11,2158.4,221.13,798.56,3270.84,6960.0,4038.4,7378.0,334.49,,116.3,3263.14,,2865.5,3158.0
2003-02-12,2103.1,214.08,786.05,3224.81,7081.0,3978.4,7526.0,333.94,,116.3,3194.61,,2868.5,3104.6
2003-02-13,2091.7,214.59,788.17,3188.73,6948.0,3959.3,7487.0,334.22,,113.89,3199.23,,2812.6,3109.8
2003-02-14,2144.0,221.1,805.49,3323.72,6988.0,4079.6,7561.0,335.96,,114.33,3261.6,,2806.6,3109.8
2003-02-17,2185.0,226.34,809.73,3373.48,7144.0,4157.0,7622.0,340.72,,116.82,3360.92,,2833.6,3174.0
2003-02-18,2228.6,228.22,819.54,3398.37,7153.0,4202.0,7587.0,342.47,,116.23,3314.73,,2839.6,3204.8
2003-02-19,2169.8,222.36,814.92,3262.76,7180.0,4112.0,7518.0,339.63,,117.99,3243.89,,2848.6,3148.0
2003-02-20,2126.6,218.9,807.22,3229.79,7165.0,4078.7,7526.0,339.9,,118.58,3217.71,,2797.7,3171.8
2003-02-21,2147.4,219.64,815.31,3291.99,7014.0,4118.1,7435.0,340.54,,118.36,3226.95,,2804.6,3194.8
2003-02-24,2115.2,207.78,801.26,3211.12,7025.0,4055.5,7492.0,336.88,,118.8,3210.01,,2840.6,3187.4
2003-02-25,2037.9,200.41,808.09,3087.95,6931.0,3954.5,7283.0,338.16,,116.16,3139.17,,2784.7,3105.9
2003-02-26,2018.6,196.88,796.64,3068.05,6925.0,3933.4,7304.0,338.07,,115.35,3126.08,,2819.6,3102.0
2003-02-27,2058.7,200.72,806.65,3109.73,6964.0,4012.0,7291.0,342.1,,114.76,3128.39,,2777.7,3078.2
2003-02-28,2085.6,206.54,809.25,3161.98,6951.0,4081.1,7296.0,340.72,,114.4,3176.13,,2788.7,3149.3
2003-03-03,2093.9,207.62,803.95,3171.31,7075.0,4069.5,7418.0,336.6,,115.57,3206.93,,2810.6,3171.8
2003-03-04,2028.8,199.69,791.35,3118.43,6991.0,3982.4,7378.0,333.76,,114.25,3109.14,,2797.7,3125.0
2003-03-05,2012.1,196.88,798.27,3133.36,6905.0,4007.2,7361.0,332.39,,113.52,3046.01,,2765.7,3082.1
2003-03-06,1998.1,191.72,790.86,3036.32,6799.0,3965.4,7270.0,329.09,,111.46,3049.09,,2763.7,3075.1
2003-03-07,1953.0,183.19,797.41,3035.7,6756.0,3899.4,7065.0,330.56,,109.85,2979.02,,2726.8,3008.8
2003-03-10,1907.6,177.18,777.39,2895.11,6750.0,3792.2,7017.0,328.26,,109.19,2880.46,,2727.8,2967.6
2003-03-11,1888.7,176.83,770.08,2860.28,6740.0,3818.7,6860.0,329.0,,109.19,2876.61,,2707.8,2978.4
2003-03-12,1820.5,169.46,775.37,2737.11,6733.0,3713.9,6957.0,324.97,,111.17,2822.71,,2704.8,2834.4
2003-03-13,1929.6,185.56,801.93,2919.37,6673.0,3863.0,6882.0,329.64,,110.14,2916.65,,2674.9,3007.0
2003-03-14,2071.2,199.67,802.8,2981.58,6833.0,4015.7,7001.0,329.73,,112.93,3082.96,,2746.8,3124.1
2003-03-17,2146.5,208.9,829.55,3112.21,6694.0,4141.3,6821.0,334.59,,110.29,3212.32,,2735.8,3220.4
2003-03-18,2117.4,204.44,834.56,3208.63,6883.0,4162.0,6966.0,336.33,,114.91,3186.14,,2843.6,3232.1
2003-03-19,2149.9,207.7,840.82,3255.29,7058.0,4203.2,7044.0,340.54,,116.74,3273.15,,2835.6,3277.2
2003-03-20,2117.8,205.51,842.84,3255.29,7095.0,4150.1,7167.0,338.8,,119.16,3313.74,,2861.5,3261.6
2003-03-21,2187.8,215.74,860.57,3375.81,7105.0,4268.9,7176.0,342.82,,120.92,3423.03,,2875.5,3340.1
2003-03-24,2066.6,201.96,831.95,3194.1,7041.0,4080.7,7360.0,333.86,,117.18,3233.34,,2859.5,3239.5
2003-03-25,2118.1,207.54,840.34,3270.12,6994.0,4175.3,7202.0,333.4,,117.55,3294.22,,2845.6,3276.3
2003-03-26,2110.6,206.96,836.29,3221.92,6964.0,4179.4,7356.0,331.93,,119.6,3267.68,,2888.5,3291.5
2003-03-27,2059.1,202.63,835.71,3226.24,6806.0,4094.6,7312.0,332.67,,118.5,3221.63,,2896.5,3238.6
2003-03-28,2069.7,203.72,831.38,3168.14,6833.0,4097.4,7259.0,333.49,,119.09,3235.68,,2901.5,3220.8
2003-03-31,1981.6,192.98,816.06,3016.1,6578.0,3988.5,6917.0,331.2,,113.48,3127.95,,2888.5,3132.8
2003-04-01,1993.8,196.5,825.4,3030.94,6631.0,4047.3,7018.0,332.21,,115.55,3175.57,,2873.6,3197.0
2003-04-02,2077.3,206.1,845.15,3202.76,6701.0,4204.2,7088.0,335.14,,116.65,3314.52,,2882.5,3260.7
2003-04-03,2106.1,208.4,841.4,3178.03,6652.0,4247.8,7040.0,334.59,,117.61,3330.13,,2898.5,3271.1
2003-04-04,2145.6,210.12,846.41,3285.57,6792.0,4307.0,7088.0,335.41,,117.83,3367.6,,2933.3,3308.4
2003-04-07,2221.5,222.61,844.86,3484.59,6914.0,4390.0,7286.0,337.15,,120.12,3489.38,,2989.1,3416.0
2003-04-08,2189.6,217.18,846.21,3436.38,6810.0,4353.3,7119.0,336.88,,118.5,3453.47,,2973.1,3357.0
2003-04-09,2184.3,216.05,835.13,3399.91,6639.0,4405.0,7066.0,334.95,,115.4,3470.64,,2942.3,3350.1
2003-04-10,2125.8,211.23,839.85,3356.03,6639.0,4361.4,6992.0,334.5,,117.54,3394.14,,2946.3,3298.9
2003-04-11,2146.3,214.88,836.48,3389.41,6666.0,4380.8,6900.0,335.59,,117.54,3460.5,,2954.2,3310.2
2003-04-14,2178.6,216.83,853.63,3460.48,6577.0,4417.2,6803.0,337.15,,116.43,3488.6,,2943.3,3345.7
2003-04-15,2215.4,224.25,861.05,3522.91,6652.0,4466.6,6882.0,339.26,,116.95,3573.69,,2948.2,3390.8
2003-04-16,2185.4,223.42,846.7,3520.44,6696.0,4419.0,6913.0,337.24,,116.88,3522.95,,2962.2,3347.0
2003-04-17,2196.4,224.21,858.64,3597.07,6621.0,4472.4,6860.0,340.45,,115.99,3522.17,,2944.3,3376.5
2003-04-18,2196.4,224.21,858.64,3597.07,6621.0,4472.4,6913.0,340.45,,115.99,3522.17,,2947.2,3376.5
2003-04-21,2196.4,224.21,860.38,3597.07,6621.0,4472.4,6983.0,342.0,,115.18,3522.17,,2947.2,3376.5
2003-04-22,2208.6,225.39,876.27,3675.57,6594.0,4480.9,6816.0,345.3,,114.81,3527.63,,2973.1,3403.4
2003-04-23,2245.7,229.02,883.98,3669.39,6562.0,4481.9,6843.0,345.94,,114.07,3583.84,,2993.0,3442.4
2003-04-24,2199.4,221.6,876.56,3598.93,6519.0,4436.6,6860.0,343.1,,112.75,3524.51,,2992.0,3380.8
2003-04-25,2174.4,219.95,865.77,3531.56,6500.0,4411.8,6773.0,339.35,,111.05,3480.79,,2987.1,3362.6
2003-04-28,2237.4,225.66,880.22,3659.5,6550.0,4502.0,6707.0,342.18,,113.51,3560.42,,2970.1,3418.1
2003-04-29,2230.5,222.79,882.63,3621.8,6806.0,4458.1,6694.0,339.9,,117.91,3526.07,,2990.0,3404.7
2003-04-30,2233.9,221.53,882.63,3625.5,6778.0,4394.1,6825.0,342.55,,115.23,3542.46,,2970.1,3393.4
2003-05-01,2233.9,221.53,881.57,3625.5,6778.0,4394.1,6860.0,341.73,,115.23,3542.46,,2979.1,3363.9
2003-05-02,2250.4,219.95,893.52,3693.49,6827.0,4391.1,6957.0,343.37,,117.24,3519.04,,2946.3,3425.5
2003-05-05,2274.6,225.65,892.46,3736.14,6930.0,4417.9,6913.0,345.3,,119.93,3560.42,,2964.2,3425.5
2003-05-06,2322.9,228.76,900.55,3791.76,6927.0,4472.0,7097.0,345.66,,119.78,3619.74,,2953.2,3474.9
2003-05-07,2301.0,225.07,895.54,3720.07,6940.0,4374.7,7093.0,345.2,,119.55,3622.87,,2961.2,3471.5
2003-05-08,2236.2,219.36,886.78,3579.77,6940.0,4288.0,7053.0,342.73,,119.85,3526.07,,2935.3,3405.1
2003-05-09,2258.5,222.51,898.14,3645.28,7074.0,4346.2,7119.0,345.57,,118.73,3515.14,,2931.3,3449.8
2003-05-12,2255.4,223.1,909.71,3636.01,7136.0,4354.0,7229.0,349.41,,121.04,3493.28,,2964.2,3464.1
2003-05-13,2254.3,222.43,908.36,3595.84,7135.0,4338.4,7202.0,348.96,,120.67,3537.78,,2960.2,3469.7
2003-05-14,2255.4,222.43,905.95,3621.8,7135.0,4319.3,7229.0,350.88,,119.78,3551.05,,2945.3,3458.5
2003-05-15,2281.5,224.21,911.73,3695.96,7144.0,4367.5,7128.0,351.7,,119.78,3558.07,,2940.3,3478.4
2003-05-16,2289.9,226.88,909.8,3707.71,7105.0,4414.4,7123.0,350.51,,119.18,3584.62,,2933.3,3515.3
2003-05-19,2190.2,215.7,888.8,3517.96,7092.0,4270.7,7080.0,350.51,,118.21,3500.31,,2941.3,3420.3
2003-05-20,2202.5,216.82,885.72,3522.91,7080.0,4287.7,7088.0,350.51,,118.51,3522.17,,2915.4,3448.9
2003-05-21,2192.2,211.6,888.41,3483.97,7052.0,4221.2,7031.0,348.77,,117.46,3463.62,,2930.3,3407.7
2003-05-22,2224.0,216.62,896.7,3540.21,7152.0,4307.4,7066.0,353.35,,119.55,3569.0,,2943.3,3456.7
2003-05-23,2216.3,213.09,898.14,3507.46,7273.0,4322.0,7185.0,352.62,,120.82,3565.1,,2978.1,3448.1
2003-05-26,2209.4,212.86,900.65,3508.07,7442.0,4311.2,7198.0,351.88,,122.31,3542.46,,2980.1,3448.1
2003-05-27,2220.5,214.36,914.81,3553.19,7389.0,4328.5,7128.0,355.45,,121.49,3569.78,,2963.2,3467.1
2003-05-28,2260.8,218.83,917.22,3604.49,7445.0,4400.8,7237.0,355.27,,124.03,3638.48,,2990.0,3531.7
2003-05-29,2277.0,220.1,914.52,3599.55,7445.0,4405.6,7334.0,354.45,,124.25,3638.48,,2991.0,3543.9
2003-05-30,2299.8,223.01,928.11,3704.62,7457.0,4424.6,7351.0,355.18,,125.08,3631.45,,2988.1,3529.6
2003-06-02,2343.8,226.7,932.83,3788.67,7536.0,4484.7,7522.0,361.13,,128.44,3720.44,,3020.9,3583.3
2003-06-03,2337.6,224.42,936.68,3737.99,7546.0,4469.8,7522.0,360.67,,126.94,3678.29,,3001.0,3570.8
2003-06-04,2354.2,229.35,950.17,3799.8,7546.0,4511.9,7540.0,362.32,,129.41,3695.46,,3009.0,3580.7
2003-06-05,2333.4,229.27,954.51,3763.33,7521.0,4478.9,7597.0,365.43,,132.17,3671.26,,3015.9,3559.1
2003-06-06,2379.7,236.63,951.71,3869.02,7614.0,4564.5,7689.0,365.15,,133.44,3730.59,,3040.8,3597.2
2003-06-09,2350.0,232.08,941.4,3831.93,7605.0,4532.2,7728.0,360.58,,133.89,3730.59,,3032.8,3581.2
2003-06-10,2372.0,233.17,950.65,3882.61,7597.0,4551.3,7706.0,365.98,,133.89,3746.99,,3044.8,3573.4
2003-06-11,2400.2,238.61,960.77,3936.39,7565.0,4613.8,7790.0,368.36,,134.04,3773.53,,3066.7,3598.9
2003-06-12,2430.7,241.73,964.05,3979.03,7609.0,4658.2,7820.0,367.9,,137.84,3802.41,,3084.6,3607.2
2003-06-13,2399.0,234.39,953.54,3910.43,7706.0,4658.6,7869.0,362.04,,138.14,3754.01,,3071.7,3581.6
2003-06-16,2446.9,240.03,973.49,4034.04,7710.0,4739.1,7763.0,367.81,,136.72,3817.24,,3084.6,3605.9
2003-06-17,2468.6,241.02,973.78,4063.09,7831.0,4752.0,7921.0,367.81,,139.04,3853.93,,3097.5,3630.6
2003-06-18,2479.8,242.54,972.43,4088.43,7788.0,4771.7,7970.0,367.99,,138.29,3883.59,,3081.6,3644.5
2003-06-19,2442.7,237.24,958.44,3993.75,7796.0,4692.3,8027.0,366.71,,140.68,3835.98,,3096.6,3584.6
2003-06-20,2461.6,239.92,956.32,4010.96,7763.0,4802.1,7978.0,365.07,,142.1,3860.18,,3073.7,3612.8
2003-06-23,2409.5,231.43,946.1,3945.18,7585.0,4693.3,8022.0,362.33,,138.96,3762.6,,3067.7,3543.8
2003-06-24,2397.9,229.77,946.67,3991.9,7506.0,4666.6,7842.0,361.87,,135.98,3771.18,,3061.8,3520.3
2003-06-25,2400.6,232.82,937.41,3950.71,7500.0,4719.3,7864.0,359.96,,135.01,3778.99,,3057.8,3532.5
2003-06-26,2395.9,231.55,948.6,3997.44,7496.0,4711.8,7855.0,361.51,,134.78,3777.43,,3005.1,3506.0
2003-06-27,2397.9,235.68,938.76,3963.62,7504.0,4727.2,7983.0,358.4,,135.53,3787.58,,3029.9,3512.5
2003-06-30,2380.5,230.42,938.76,3969.77,7479.0,4643.0,7983.0,361.42,,133.96,3764.16,,3000.1,3484.7
2003-07-01,2326.5,225.38,946.38,3891.69,7479.0,4593.7,8141.0,361.42,,134.26,3670.48,,3033.9,3433.5
2003-07-02,2377.4,232.34,957.67,4003.58,7479.0,4657.4,8404.0,361.14,,136.65,3745.42,,3027.0,3474.8
2003-07-03,2387.5,233.54,947.64,3986.37,7521.0,4646.4,8395.0,362.79,,136.8,3757.13,,3027.0,3477.4
2003-07-04,2373.6,231.31,947.64,4006.04,7521.0,4652.9,8408.0,361.87,,137.32,3761.82,,3011.1,3477.8
2003-07-07,2458.8,241.93,966.93,4136.38,7799.0,4746.7,8610.0,365.25,,139.86,3853.15,,3013.0,3529.0
2003-07-08,2453.4,242.73,971.85,4118.55,7866.0,4766.2,8658.0,366.71,,140.46,3835.2,,3009.1,3526.4
2003-07-09,2425.6,239.09,965.39,4104.41,7834.0,4725.8,8790.0,368.45,,140.16,3803.19,,3017.0,3510.8
2003-07-10,2391.3,236.17,953.62,4034.32,7802.0,4678.2,8706.0,365.71,,140.08,3789.14,,3018.0,3487.3
2003-07-11,2421.0,239.4,961.91,4099.49,7774.0,4765.5,8421.0,366.26,,142.99,3834.41,,3012.1,3513.4
2003-07-14,2463.0,243.91,967.02,4192.94,7926.0,4826.1,8562.0,367.63,,146.28,3893.74,,3059.8,3575.5
2003-07-15,2450.7,244.89,965.39,4188.64,7901.0,4794.6,8584.0,367.26,,146.65,3874.23,,3071.7,3553.8
2003-07-16,2430.7,243.55,959.79,4173.88,7975.0,4745.7,8531.0,366.62,,147.32,3854.71,,3080.6,3535.5
2003-07-17,2416.0,238.88,946.0,4114.86,7852.0,4760.0,8342.0,365.43,,145.98,3828.95,,3066.7,3510.3
2003-07-18,2414.5,244.42,955.35,4154.21,7922.0,4721.4,8338.0,369.0,,145.46,3833.63,,3063.7,3522.5
2003-07-21,2375.9,241.13,943.3,4049.08,7881.0,4670.0,8395.0,369.36,,144.78,3809.43,,3071.7,3500.4
2003-07-22,2387.1,243.58,951.79,4079.82,7774.0,4696.0,8329.0,372.47,,142.17,3796.16,,3040.9,3527.3
2003-07-23,2381.3,242.0,952.56,4079.2,7713.0,4702.9,8439.0,373.38,,142.69,3829.73,,3070.7,3536.4
2003-07-24,2434.5,246.21,945.52,4156.06,7737.0,4779.6,8430.0,374.57,,143.07,3878.13,,3064.7,3589.8
2003-07-25,2399.4,243.59,961.43,4138.23,7743.0,4715.9,8465.0,374.66,,143.89,3867.2,,3078.7,3568.9
2003-07-28,2441.4,246.72,958.63,4208.93,7933.0,4783.3,8654.0,375.57,,147.1,3915.6,,3101.5,3585.9
2003-07-29,2423.7,245.26,954.0,4216.31,7959.0,4736.4,8663.0,372.28,,146.35,3891.4,,3089.6,3575.0
2003-07-30,2448.0,246.41,951.59,4242.13,7864.0,4780.6,8399.0,371.0,,144.7,3926.53,,3064.7,3577.2
2003-07-31,2476.8,250.5,954.2,4277.17,7893.0,4837.7,8395.0,373.74,,142.16,3978.05,,3098.5,3589.4
2003-08-01,2445.7,248.81,944.84,4232.29,8039.0,4791.5,8430.0,371.64,,142.16,3935.11,,3111.5,3549.4
